name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,
"cfma_banning_complete_trace_part7_s                                1",243.307,33.95,243.406,33.935,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_banning_complete_trace_part8_s                                1",243.502,33.9,243.556,33.876,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_banning_complete_trace_part8_s                                2",243.556,33.876,243.611,33.852,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_banning_complete_trace_part9_s                                1",243.406,33.935,243.502,33.9,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_blackwater_extruded_90_trace_part1_s                           ",242.587,35.451,242.687,35.368,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_blackwater_extruded_90_trace_part2_s                           ",242.687,35.368,242.786,35.229,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,
"cfma_blackwater_extruded_90_trace_part3_sa                          ",242.872,35.108,242.967,35.049,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,
"cfma_blackwater_extruded_90_trace_part3_sb                          ",242.967,35.049,243.063,34.99,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,
"cfma_blackwater_extruded_90_trace_part4_s                           ",242.786,35.229,242.872,35.108,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_borrego_san_jacinto_extruded_90dip_trace_part1_s               ",243.795,33.208,243.836,33.184,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_borrego_san_jacinto_extruded_90dip_trace_part2_s               ",243.836,33.184,243.871,33.145,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_borrego_san_jacinto_extruded_90dip_trace_part3_s               ",243.871,33.145,243.942,33.099,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_borrego_san_jacinto_extruded_90dip_trace_part4_s               ",243.989,33.031,244.057,33.003,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_borrego_san_jacinto_extruded_90dip_trace_part5_s               ",243.942,33.099,243.989,33.031,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_saa                 1",244.171,33.423,244.228,33.376,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_saa                 2",244.228,33.376,244.286,33.329,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_saba                1",244.286,33.329,244.308,33.286,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_saba                2",244.308,33.286,244.33,33.243,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_sabb                1",244.33,33.243,244.352,33.197,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_sabb                2",244.352,33.197,244.374,33.151,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_sba                 1",244.374,33.151,244.399,33.084,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_sba                 2",244.399,33.084,244.423,33.017,90,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_sbb                 1",244.423,33.017,244.435,32.958,90,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_brawley_seismic_zone_complete_trace_part1_sbb                 2",244.435,32.958,244.446,32.899,90,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part1_s                              1",241.144,34.792,241.231,34.769,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part1_s                              2",241.231,34.769,241.318,34.746,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part1_s                              3",241.318,34.746,241.406,34.724,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part1_s                              4",241.406,34.724,241.493,34.701,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part3_s                              1",240.594,34.942,240.692,34.903,90,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part3_s                              2",240.692,34.903,240.79,34.864,90,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part4_saa                            1",240.333,35.134,240.399,35.085,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part4_sab                            1",240.399,35.085,240.464,35.037,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part4_sba                            1",240.464,35.037,240.529,34.988,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part4_sbb                            1",240.529,34.988,240.594,34.942,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part5_saa                            1",240.14,35.307,240.188,35.264,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part5_sab                            1",240.188,35.264,240.236,35.221,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part5_sba                            1",240.236,35.221,240.284,35.177,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_carrizo_extruded_1_trace_part5_sbb                            1",240.284,35.177,240.333,35.134,90,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cerro_prieto_extruded_90_trace_part1_s                         ",244.106,32.653,244.251,32.566,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cerro_prieto_extruded_90_trace_part2_s                         ",244.251,32.566,244.435,32.391,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cerro_prieto_extruded_90_trace_part3_s                         ",244.435,32.391,244.546,32.315,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cerro_prieto_extruded_90_trace_part4_s                         ",244.546,32.315,245.007,32.136,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_chino_extruded_65_upper_complete_trace_part2_s                 ",242.352,33.909,242.403,33.854,53,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_chino_extruded_65_upper_complete_trace_part3_s                 ",242.292,33.967,242.352,33.909,61.2,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_chino_extruded_65_upper_complete_trace_part4_sa                ",242.255,34.033,242.274,34,67.3,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,
"cfma_chino_extruded_65_upper_complete_trace_part4_sb                ",242.274,34,242.292,33.967,67.3,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cleghorn_extruded_1_trace_part2_sa                             ",242.649,34.288,242.665,34.306,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cleghorn_extruded_1_trace_part2_sb                             ",242.665,34.306,242.696,34.316,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cleghorn_extruded_1_trace_part3_s                              ",242.612,34.286,242.649,34.288,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_cleghorn_extruded_1_trace_part4_s                              ",242.537,34.312,242.612,34.286,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part10_s                         ",242.426,32.927,242.48,32.867,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part11_s                         ",242.384,32.954,242.426,32.927,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part12_s                         ",242.313,33.029,242.384,32.954,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part13_s                         ",242.258,33.075,242.313,33.029,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part14_s                         ",242.083,33.282,242.162,33.208,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part15_s                         ",242.162,33.208,242.258,33.075,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part1_sa                         ",242.734,32.497,242.95,32.194,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part1_sb                         ",242.95,32.194,243.165,31.89,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part2_s                          ",242.702,32.554,242.734,32.497,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part3_s                          ",242.685,32.596,242.702,32.554,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part4_s                          ",242.656,32.626,242.685,32.596,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part5_s                          ",242.587,32.68,242.656,32.626,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part6_s                          ",242.567,32.725,242.587,32.68,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part7_s                          ",242.533,32.754,242.567,32.725,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part8_s                          ",242.493,32.81,242.533,32.754,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coronado_banks_complete_trace_part9_s                          ",242.48,32.867,242.493,32.81,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_creek_san_jacinto_extruded_90dip_trace_part1_s          ",243.457,33.471,243.53,33.422,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_creek_san_jacinto_extruded_90dip_trace_part2_s          ",243.717,33.265,243.795,33.208,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_creek_san_jacinto_extruded_90dip_trace_part3_s          ",243.53,33.422,243.717,33.265,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_moutain_elsinore_extrapolated_trace_part1_s             ",243.556,32.988,243.687,32.969,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_moutain_elsinore_extrapolated_trace_part2_s             ",243.687,32.969,243.755,32.891,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_moutain_elsinore_extrapolated_trace_part3_s             ",243.755,32.891,243.822,32.839,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_moutain_elsinore_extrapolated_trace_part4_s             ",243.822,32.839,243.901,32.816,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_coyote_moutain_elsinore_extrapolated_trace_part5_s             ",243.901,32.816,243.959,32.787,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part1_s                          ",241.305,33.985,241.448,34.021,138.6,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part2_s                          ",241.257,33.975,241.305,33.985,133.9,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part3_s                          ",241.181,33.96,241.257,33.975,134.3,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part4_s                          ",241.065,33.949,241.181,33.96,134.4,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part5_s                          ",240.98,33.972,241.065,33.949,131.8,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part6_s                          ",240.855,33.977,240.98,33.972,134.7,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_dume_connected_complete_trace_part7_s                          ",240.772,33.941,240.855,33.977,130.1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part10_s                                ",242.448,35.486,242.705,35.543,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part11_s                                ",242.705,35.543,242.861,35.585,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part12_saaa                             ",242.992,35.609,243.111,35.603,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part12_saab                             ",243.111,35.603,243.22,35.61,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part12_sab                              ",243.22,35.61,243.301,35.6,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part12_sb                               ",243.301,35.6,243.608,35.596,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part13_s                                ",242.861,35.585,242.992,35.609,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part1_s                                 ",241.103,34.811,241.169,34.845,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part2_s                                 ",241.169,34.845,241.282,34.911,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part3_s                                 ",241.282,34.911,241.525,34.996,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part4_s                                 ",241.525,34.996,241.652,35.081,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part5_s                                 ",241.91,35.209,241.986,35.271,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part6_s                                 ",241.652,35.081,241.91,35.209,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part7_s                                 ",241.977,35.284,242.187,35.398,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part8_s                                 ",242.187,35.398,242.309,35.441,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_garlock_complete_trace_part9_s                                 ",242.309,35.441,242.448,35.486,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_glen_ivy_complete_trace_part1_s                                ",242.41,33.831,242.452,33.815,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_glen_ivy_complete_trace_part2_s                                ",242.452,33.815,242.499,33.782,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,
"cfma_glen_ivy_complete_trace_part3_s                                ",242.499,33.782,242.561,33.734,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_goldstone_lake_extruded_90_trace_part1_s                       ",243.032,35.489,243.075,35.455,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_goldstone_lake_extruded_90_trace_part2_s                       ",243.075,35.455,243.118,35.397,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_goldstone_lake_extruded_90_trace_part3_s                       ",243.262,35.226,243.309,35.179,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_goldstone_lake_extruded_90_trace_part4_s                       ",243.118,35.397,243.262,35.226,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part3_sa            ",243.072,34.765,243.317,34.635,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part3_sba           ",243.317,34.635,243.423,34.565,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part3_sbb           ",243.423,34.565,243.489,34.468,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part4_s             ",242.919,34.868,243.072,34.765,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part5_s             ",242.793,34.929,242.919,34.868,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part6_s             ",242.628,35.008,242.793,34.929,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part7_s             ",242.488,35.076,242.628,35.008,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_helendale_south_lockhart_extruded_90_trace_part8_s             ",242.403,35.11,242.488,35.076,90,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part10_s_2       ",238.842,35.604,238.909,35.504,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part11_s_2       ",238.909,35.504,238.936,35.456,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part12_s_2       ",238.936,35.456,238.954,35.423,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part13_s_2       ",238.998,35.356,239.04,35.273,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part14_s_2       ",238.954,35.423,238.998,35.356,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part15_s_2       ",239.04,35.273,239.084,35.194,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part16_s_2       ",239.084,35.194,239.121,35.145,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part17_s_2       ",239.121,35.145,239.134,35.11,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part18_s_2       ",239.134,35.11,239.166,35.049,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
"cfma_hosgri_san_simeon_extrapolated_complete_trace_part19_s_2       ",239.166,35.049,239.195,34.977,90,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
