lon,lat,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,
98.5,25.02,JB41_GPS,14.251,-13.031,1.1,1,0,0,1,
98.501,39.713,G135_GPS,14.521,-5.945,1.2,1.2,0,0,1,
98.598,29.671,H186_GPS,39.389,-4.494,6.11,5.5,0,0,1,
98.599,29.671,H186_GPS,32.949,-14.337,1.3,1.1,0,0,1,
98.64,3.56,MEDA_GPS,31.27,-0.216,0.7,0.5,0,0,1,
98.656,37.578,G150_GPS,22.445,-1.933,1.2,1.1,0,0,1,
98.668,27.759,H194_GPS,23.402,-16.132,1.4,1.1,0,0,1,
98.675,24.577,H211_GPS,19.984,-11.731,1.6,1.2,0,0,1,
98.687,29.244,H187_GPS,29.914,-15.83,1.2,1,0,0,1,
98.72,3.62,SAMP_GPS,31.161,0.092,0.7,0.5,0,0,1,
98.798,39.409,G142_GPS,16.341,-5.021,1.2,1.2,0,0,1,
98.8,48.71,IKUL_GPS,12.62,-6.899,1.1,1,0,0,1,
98.814,25.986,H203_GPS,21.562,-8.663,5.68,5.14,0,0,1,
98.815,25.987,H203_GPS,16.763,-14.02,1.8,1.2,0,0,1,
98.84,23.801,H216_GPS,14.346,-11.918,1.6,1.1,0,0,1,
98.853,37.979,G149_GPS,18.733,-3.317,1.1,1.1,0,0,1,
98.878,26.909,H197_GPS,15.213,-17.315,1.6,1.1,0,0,1,
98.892,39.906,G132_GPS,15.386,-6.913,1.2,1.1,0,0,1,
98.909,31.947,QUER_GPS,31.874,-3.604,2.23,2,0,0,1,
98.915,28.442,H191_GPS,25.516,-17.312,1.4,1.1,0,0,1,
98.923,26.548,H200_GPS,18.546,-15.411,1.5,1.1,0,0,1,
98.98,50.18,BZUR_GPS,10.738,-7.38,1,1,0,0,1,
99.01,37.297,G153_GPS,21.945,-2.704,1.2,1.1,0,0,1,
99.027,27.611,H193_GPS,24.833,-17.302,1.4,1.1,0,0,1,
99.067,36.795,G158_GPS,22.377,-1.699,1.1,1,0,0,1,
99.075,40.275,G041_GPS,14.083,-3.499,1,1,0,0,1,
99.107,30.01,BATA_GPS,26.252,-11.904,2.92,2.55,0,0,1,
99.108,30.011,Y273_GPS,31.401,-14.545,1.4,1.4,0,0,1,
99.11,25.652,H206_GPS,15.966,-17.096,1.1,1,0,0,1,
99.14,27.311,Y293_GPS,22.39,-17.841,1.5,1.5,0,0,1,
99.148,25.07,H207_GPS,18.876,-16.493,1.3,1.1,0,0,1,
99.159,25.099,BAOS_GPS,17.573,-13.539,3.02,2.57,0,0,1,
99.16,25.1,Y308_GPS,19.782,-15.339,2.1,1.9,0,0,1,
99.168,30.094,H069_GPS,33.031,-13.491,1.3,1.1,0,0,1,
99.17,23.62,H221_GPS,14.788,-9.091,1.6,1.1,0,0,1,
99.193,31.938,J009_GPS,34.538,-9.736,1.7,1.7,0,0,1,
99.249,24.002,H215_GPS,12.75,-12.784,1.5,1.2,0,0,1,
99.254,28.844,H188_GPS,26.431,-16.884,1.5,1.1,0,0,1,
99.259,23.135,H223_GPS,15.78,-7.659,3.07,2.85,0,0,1,
99.26,23.135,H223_GPS,17.05,-11.183,1.3,1,0,0,1,
99.293,27.18,H196_GPS,19.78,-16.681,1.7,1.2,0,0,1,
99.37,18.34,OTRI_GPS,24.121,-2.737,0.9,1,0,0,1,
99.377,25.88,YUNL_GPS,20.045,-16.748,2.78,2.47,0,0,1,
99.384,29.258,Y276_GPS,30.181,-17.115,1.4,1.4,0,0,1,
99.404,23.536,H220_GPS,19.303,-11.871,2.1,1.3,0,0,1,
99.414,26.443,H199_GPS,16.151,-20.471,2.5,1.5,0,0,1,
99.436,26.468,H199_GPS,18.087,-16.509,2,2,0,0,1,
99.454,22.738,H225_GPS,20.373,-11.267,1.4,1.1,0,0,1,
99.491,37.133,G152_GPS,22.577,-2.864,1.1,1.1,0,0,1,
99.535,25.463,H205_GPS,16.207,-19.861,1.6,1.2,0,0,1,
99.564,38.444,YIEN_GPS,19.707,-3.389,2.43,1.66,0,0,1,
99.565,38.445,G148_GPS,18.638,-4.458,1.2,1.1,0,0,1,
99.592,22.312,H227_GPS,20.408,-10.956,1.6,1.1,0,0,1,
99.6,39.7,G133_GPS,16.817,-3.055,1.2,1.2,0,0,1,
99.613,39.145,G143_GPS,15.19,-4.954,1.1,1.1,0,0,1,
99.618,24.241,H214_GPS,17.342,-15.154,1.3,1,0,0,1,
99.62,38.834,G146_GPS,17.243,-5.654,1.2,1.1,0,0,1,
99.626,26.421,Y296_GPS,18.616,-19.888,2.1,1.9,0,0,1,
99.643,24.838,H210_GPS,19.627,-16.752,1.2,1.1,0,0,1,
99.645,27.313,H195_GPS,23.503,-19.051,1.4,1.1,0,0,1,
99.661,33.96,Y222_GPS,29.704,-3.385,1.4,1.4,0,0,1,
99.667,30.294,H184_GPS,32.709,-13.35,1.2,1.1,0,0,1,
99.688,33.804,J006_GPS,30.389,-4.382,1.7,1.7,0,0,1,
99.708,27.829,H192_GPS,23.598,-20.246,1.7,1.2,0,0,1,
99.745,29,H189_GPS,26.131,-19.943,1.5,1.1,0,0,1,
99.757,28.32,H190_GPS,26.002,-20.742,1.5,1.1,0,0,1,
99.8,52.54,ORLK_GPS,7.848,-4.49,1,1,0,0,1,
99.81,39.41,JB29_GPS,15.175,-5.389,1,1,0,0,1,
99.812,22.712,H224_GPS,19.513,-9.168,1.6,1.6,0,0,1,
99.813,22.712,H224_GPS,18.16,-10.537,1.4,1.1,0,0,1,
99.814,39.41,JB29_GPS,15.039,-4.637,1,1,0,0,1,
99.827,23.47,H219_GPS,18.999,-12.036,1.6,1.1,0,0,1,
99.834,23.045,H222_GPS,25.545,-15.036,2.9,1.4,0,0,1,
99.889,26.46,DINA_GPS,23.438,-22.047,2.6,1.62,0,0,1,
99.89,26.461,DIAN_GPS,19.11,-21.06,1.8,1.7,0,0,1,
99.895,36.693,G157_GPS,23.248,-2.231,1.2,1.1,0,0,1,
99.907,24.628,H209_GPS,20.885,-15.33,1.4,1.2,0,0,1,
99.918,22.554,JB42_GPS,19.607,-10.329,1.4,1.1,0,0,1,
99.92,22.55,JB42_GPS,19.458,-10.277,1.1,1,0,0,1,
99.924,25.716,H204_GPS,16.687,-18.428,1.3,1.1,0,0,1,
99.933,26.45,H198_GPS,19.412,-18.927,1.1,1,0,0,1,
99.937,26.617,JIAC_GPS,19.062,-17.982,1.71,1.12,0,0,1,
99.938,26.617,Y295_GPS,19.941,-19.754,1.4,1.4,0,0,1,
99.949,25.689,YANG_GPS,18.817,-15.771,1.38,0.91,0,0,1,
99.95,25.69,Y299_GPS,18.756,-17.253,1.4,1.4,0,0,1,
99.987,26.144,H201_GPS,17.323,-16.123,1.3,1.1,0,0,1,
99.991,26.125,Y297_GPS,18.865,-19.949,2.1,1.9,0,0,1,
100.006,31.618,H182_GPS,32.424,-10.921,1.3,1.1,0,0,1,
100.01,15.38,UTHA_GPS,25.872,-3.767,0.8,0.5,0,0,1,
100.02,31.613,GANZ_GPS,36.178,-9.474,2.32,2,0,0,1,
100.021,31.614,Y267_GPS,33.445,-10.745,1.4,1.5,0,0,1,
100.065,27.109,H107_GPS,21.952,-21.316,1.2,1,0,0,1,
100.089,23.881,H162_GPS,13.734,-10.677,3.51,3.16,0,0,1,
100.09,23.881,H162_GPS,16.939,-13.214,1.2,1,0,0,1,
100.094,25.979,H124_GPS,24.478,-16.614,1.3,1.1,0,0,1,
100.109,22.222,H178_GPS,18.608,-11.912,1.3,1,0,0,1,
100.111,23.598,H163_GPS,17.937,-12.312,1.9,1.2,0,0,1,
100.12,29.175,H080_GPS,40.362,-19.314,6.11,5.43,0,0,1,
100.121,29.175,H080_GPS,28.732,-18.111,1.6,1.2,0,0,1,
100.136,24.445,H148_GPS,19.036,-16.51,1.3,1.1,0,0,1,
100.148,24.446,YUNX_GPS,23.259,-11.481,2.93,2.56,0,0,1,
100.151,39.724,G044_GPS,15.55,-5.809,1.2,1.1,0,0,1,
100.161,26.514,H118_GPS,17.372,-19.408,1.3,1.1,0,0,1,
100.162,37.315,G075_GPS,22.727,-4.508,1.2,1.1,0,0,1,
100.169,26.882,LIJI_GPS,21.162,-18.799,2.54,2.38,0,0,1,
100.17,26.883,JB38_GPS,21.731,-20.007,1.1,1,0,0,1,
100.2,40.983,DXIN_GPS,15.357,-4.576,2.08,2.01,0,0,1,
100.201,40.984,DXIN_GPS,14.51,-4.105,0.9,0.9,0,0,1,
100.236,38.184,G062_GPS,16.7,-3.902,1,1,0,0,1,
100.237,29.986,Y274_GPS,29.768,-16.922,1.4,1.4,0,0,1,
100.241,31.32,H057_GPS,34.332,-13.101,1.2,1.1,0,0,1,
100.25,25.61,XIAG_GPS,18.017,-18.941,1.1,1,0,0,1,
100.254,25.608,DALI_GPS,17.832,-16.461,1.01,0.86,0,0,1,
100.255,25.608,XIAG_GPS,18.305,-18.3,1,0.9,0,0,1,
100.269,36.618,G090_GPS,23.348,-3.499,1.1,1,0,0,1,
100.278,29.993,JB40_GPS,30.786,-16.398,1.1,1,0,0,1,
100.28,29.99,JB40_GPS,29.936,-16.537,1.1,1,0,0,1,
100.297,31.647,H056_GPS,32.988,-11.597,1.3,1.1,0,0,1,
100.3,5.36,USMP_GPS,35.203,-8.435,0.8,0.6,0,0,1,
100.307,30.925,H063_GPS,31.494,-16.596,1.2,1.1,0,0,1,
100.309,30.942,XINL_GPS,31.599,-13.095,3.08,2.6,0,0,1,
100.314,24.837,H147_GPS,20.283,-19.195,1.3,1.1,0,0,1,
100.315,39.236,G048_GPS,15.176,-7.395,1.2,1.1,0,0,1,
100.334,32.275,H042_GPS,29.414,-4.993,1.2,1.1,0,0,1,
100.35,38.611,G054_GPS,16.781,-3.992,1,1,0,0,1,
100.369,25.437,Y302_GPS,18.585,-18.708,1.5,1.4,0,0,1,
100.39,29.695,H075_GPS,30.5,-18.789,1.1,1,0,0,1,
100.426,37.606,G071_GPS,21.162,-3.586,1.1,1.1,0,0,1,
100.448,38.927,ZHAN_GPS,17.158,-6.751,2.37,1.65,0,0,1,
100.451,21.95,H179_GPS,21.079,-12.583,1.5,1.1,0,0,1,
100.482,37.217,G076_GPS,23.543,-3.581,1.1,1,0,0,1,
100.496,25.341,H140_GPS,16.087,-20.68,1.4,1.1,0,0,1,
100.508,33.367,Y225_GPS,29.464,-3.393,1.4,1.4,0,0,1,
100.522,25.037,H141_GPS,18.397,-16.577,1.4,1.1,0,0,1,
100.545,36.222,G097_GPS,25.109,-2.675,1.1,1.1,0,0,1,
100.548,25.482,H138_GPS,21.332,-17.175,1.2,1.1,0,0,1,
100.56,25.797,H131_GPS,22.114,-16.774,1.1,1,0,0,1,
100.567,25.439,XIAY_GPS,17.886,-14.249,1.34,0.93,0,0,1,
100.584,24.787,NANJ_GPS,19.722,-11.808,1.57,1,0,0,1,
100.588,25.95,BINC_GPS,29.234,-20.157,3.21,1.57,0,0,1,
100.595,33.093,H029_GPS,27.133,-3.571,1.2,1.1,0,0,1,
100.597,26.212,H123_GPS,22.156,-17.571,1.4,1.1,0,0,1,
100.653,27.748,H097_GPS,24.361,-19.566,1.4,1.1,0,0,1,
100.671,21.588,H181_GPS,23.786,-8.765,1.4,1.1,0,0,1,
100.728,31.862,H039_GPS,25.96,-7.96,1.2,1.1,0,0,1,
100.731,38.882,G051_GPS,15.01,-5.259,1.1,1.1,0,0,1,
100.749,31.296,XIAL_GPS,30.735,-11.121,1.16,0.95,0,0,1,
100.75,31.297,H054_GPS,31.101,-14.858,1.2,1.1,0,0,1,
100.757,26.665,H117_GPS,22.273,-17.957,1.1,1,0,0,1,
100.786,22.013,H177_GPS,23.638,-13.555,1.4,1.1,0,0,1,
100.787,39.607,G045_GPS,14.645,-5.255,1.2,1.1,0,0,1,
100.79,44.47,KHAR_GPS,15.089,-6.581,1.1,1,0,0,1,
100.828,38.348,G059_GPS,16.663,-4.051,1.1,1.1,0,0,1,
100.83,38.414,MINL_GPS,19.919,-4.493,2.39,1.49,0,0,1,
100.876,24.417,H153_GPS,19.098,-14.947,1.3,1.1,0,0,1,
100.895,23.868,H160_GPS,22.293,-10.845,1.3,1.1,0,0,1,
100.914,24.283,JIND_GPS,19.764,-11.464,2.16,1.26,0,0,1,
100.92,51.62,MOND_GPS,8.932,-6.966,1,1,0,0,1,
100.929,31.143,H062_GPS,36.052,-13.442,1.3,1.2,0,0,1,
100.93,37.961,ERBO_GPS,23.228,-5.293,2.95,1.75,0,0,1,
100.934,27.138,H106_GPS,24.179,-17.142,1.6,1.2,0,0,1,
100.936,37.967,G065_GPS,17.539,-5.542,1.1,1.1,0,0,1,
100.962,36.4,G094_GPS,23.387,-2.339,1.2,1.1,0,0,1,
101.009,36.876,G082_GPS,24.757,-3.035,1.2,1.1,0,0,1,
101.023,30.106,H068_GPS,22.781,-16.834,1.5,1.2,0,0,1,
101.05,22.741,JB39_GPS,21.976,-13.332,1.3,1,0,0,1,
101.057,41.962,G040_GPS,14.719,-5.731,1.2,1.1,0,0,1,
101.058,23.074,H168_GPS,21.261,-16.331,1.7,1.1,0,0,1,
101.063,22.507,H175_GPS,21.555,-15.131,1.4,1,0,0,1,
101.07,32.319,H041_GPS,28.138,-6.233,1.7,1.6,0,0,1,
101.071,32.319,H041_GPS,28.334,-7.53,1.2,1.1,0,0,1,
101.093,24.023,H152_GPS,22.525,-14.528,1.4,1.2,0,0,1,
101.109,36.446,G100_GPS,22.152,-2.627,1.2,1.1,0,0,1,
101.13,4.59,IPOH_GPS,29.31,-5.843,0.8,0.6,0,0,1,
101.139,30.99,DAOF_GPS,22.283,-11.532,4.09,3.08,0,0,1,
101.142,38.929,G141_GPS,15.447,-4.424,1.2,1.2,0,0,1,
101.152,38.936,HONG_GPS,18.655,-7.09,1.91,1.39,0,0,1,
101.163,30.955,H053_GPS,29.713,-12.022,1.1,1,0,0,1,
101.195,38.723,G052_GPS,15.444,-5.619,1.1,1.1,0,0,1,
101.235,36.7,G084_GPS,21.82,-2.816,1.1,1.1,0,0,1,
101.238,27.656,H096_GPS,28.155,-17.715,1.4,1.2,0,0,1,
101.245,26.677,H114_GPS,25.334,-18.415,1.5,1.2,0,0,1,
101.271,25.738,DAYA_GPS,27.829,-15.698,2.9,2.55,0,0,1,
101.272,25.739,Y300_GPS,25.29,-17.011,2.1,1.9,0,0,1,
101.31,43.09,UNDU_GPS,14.966,-6.023,1.1,1,0,0,1,
101.313,27.592,MIAN_GPS,26.478,-20.044,1.52,1.1,0,0,1,
101.32,25.732,H130_GPS,25.787,-16.108,1.4,1.1,0,0,1,
101.349,21.888,H176_GPS,21.874,-10.22,3.32,2.92,0,0,1,
101.35,21.888,H176_GPS,24.447,-11.805,1.8,1.2,0,0,1,
101.353,38.157,G055_GPS,18.406,-4.205,1.3,1.1,0,0,1,
101.389,23.29,H159_GPS,19.737,-15.599,1.7,1.6,0,0,1,
101.39,23.29,H159_GPS,20.965,-16.002,2.4,1.3,0,0,1,
101.404,37.455,G070_GPS,22.142,-4.001,1.1,1,0,0,1,
101.425,37.478,QING_GPS,23.437,-5.203,1.97,1.41,0,0,1,
101.44,45.67,TEEG_GPS,12.599,-8.108,1.1,1,0,0,1,
101.442,36.075,G103_GPS,23.297,-3.797,1.1,1,0,0,1,
101.482,33.429,H027_GPS,28.109,-4.694,1.2,1.1,0,0,1,
101.483,25.077,Y311_GPS,21.988,-14.189,1.4,1.4,0,0,1,
101.486,30.075,H067_GPS,30.758,-18.993,1.4,1.2,0,0,1,
101.496,30.663,QLIN_GPS,31.24,-12.475,2.85,2.51,0,0,1,
101.497,30.495,JB35_GPS,28.981,-16.592,1.2,1,0,0,1,
101.5,30.51,Y271_GPS,28.672,-13.287,2,1.8,0,0,1,
101.51,27.42,JB37_GPS,26.149,-17.9,1.1,1,0,0,1,
101.511,28.996,JIUL_GPS,20.026,-14.774,4.37,3.03,0,0,1,
101.512,28.996,Y277_GPS,27.308,-18.386,1.4,1.4,0,0,1,
101.513,27.419,YANY_GPS,25.37,-16.224,2.56,2.4,0,0,1,
101.514,27.42,JB37_GPS,25.628,-16.991,1.1,1,0,0,1,
101.518,28.964,H083_GPS,28.312,-19.391,1.1,1,0,0,1,
101.524,30.326,H079_GPS,28.85,-20.69,1.6,1.2,0,0,1,
101.542,36.487,G089_GPS,22.593,-3.788,1.1,1.1,0,0,1,
101.55,21.493,H180_GPS,23.062,-10.082,1.9,1.7,0,0,1,
101.558,29.846,H074_GPS,23.148,-17.787,1.5,1.2,0,0,1,
101.573,24.985,H136_GPS,23.147,-18.286,1.1,1,0,0,1,
101.61,50.1,ERBL_GPS,10.283,-4.289,1,1,0,0,1,
101.613,34.716,J001_GPS,24.306,-3.375,1.6,1.6,0,0,1,
101.615,31.77,H040_GPS,25.628,-10.282,1.3,1.1,0,0,1,
101.631,36.976,G080_GPS,24.951,-3.981,1.1,1,0,0,1,
101.633,24.688,H146_GPS,21.561,-16.073,2.1,1.7,0,0,1,
101.634,24.688,H146_GPS,25.152,-15.68,1.8,1.3,0,0,1,
101.654,36.659,XINI_GPS,22.842,-3.109,1.27,1.02,0,0,1,
101.662,39.216,G047_GPS,13.654,-4.978,1.3,1.2,0,0,1,
101.683,26.05,H122_GPS,27.143,-20.076,1.2,1.1,0,0,1,
101.684,23.433,H158_GPS,16.92,-14.736,3.38,2.97,0,0,1,
101.685,23.434,H158_GPS,22.797,-17.976,2.3,1.3,0,0,1,
101.706,32.902,H028_GPS,27.025,-6.774,1.2,1.1,0,0,1,
101.71,27.539,H104_GPS,25.568,-15.574,1.6,1.2,0,0,1,
101.72,3.17,KTPK_GPS,28.906,-5.877,0.7,0.5,0,0,1,
101.744,38.301,G058_GPS,18.098,-4.771,1.1,1.1,0,0,1,
101.748,26.503,H116_GPS,20.3,-18.52,3.08,2.87,0,0,1,
101.749,26.504,H116_GPS,23.866,-19.67,1.2,1,0,0,1,
101.77,36.6,XNIN_GPS,24.233,-3.771,1.1,1,0,0,1,
101.774,36.601,XNIN_GPS,24.917,-3.268,0.9,0.9,0,0,1,
101.788,30.074,H066_GPS,27.835,-18.667,1.5,1.1,0,0,1,
101.8,47.52,TSET_GPS,14.072,-7.668,1.1,1,0,0,1,
101.855,26.689,H113_GPS,25.088,-19.461,1.6,1.2,0,0,1,
101.857,22.587,H174_GPS,21.681,-14.06,1.6,1.1,0,0,1,
101.866,30.949,H052_GPS,26.36,-8.76,1.3,1.1,0,0,1,
101.902,25.642,H129_GPS,25.082,-17.056,1.4,1.1,0,0,1,
101.959,27.049,H112_GPS,26.241,-18.451,1.5,1.1,0,0,1,
101.975,24.07,H151_GPS,19.453,-16.95,1.1,1,0,0,1,
101.988,36.213,G096_GPS,23.482,-4.149,1.2,1.1,0,0,1,
101.994,23.597,H157_GPS,23.521,-13.348,1.7,1.2,0,0,1,
102.012,37.324,G074_GPS,22.249,-3.247,1.2,1.1,0,0,1,
102.028,35.923,G102_GPS,23.915,-3.045,1.2,1.1,0,0,1,
102.046,35.541,G109_GPS,23.493,-2.744,1.3,1.2,0,0,1,
102.063,31.477,Y279_GPS,25.319,-9.728,1.4,1.4,0,0,1,
102.071,25.155,H135_GPS,25.552,-18.241,1.4,1.1,0,0,1,
102.08,29.688,H078_GPS,23.973,-14.94,1.7,1.2,0,0,1,
102.096,31.466,H047_GPS,24.52,-9.339,1.1,1,0,0,1,
102.1,26.826,H111_GPS,29.018,-17.839,1.9,1.3,0,0,1,
102.102,38.393,HEXI_GPS,17.549,-6.213,2.48,1.6,0,0,1,
102.108,38.28,G060_GPS,17.774,-4.838,1.2,1.1,0,0,1,
102.11,6.23,GETI_GPS,29.253,-5.633,0.8,0.6,0,0,1,
102.126,28.515,H092_GPS,24.049,-20.536,1.7,1.3,0,0,1,
102.151,38.43,G057_GPS,16.496,-4.434,1.2,1.2,0,0,1,
102.153,24.676,H145_GPS,23.323,-16.034,1.3,1.1,0,0,1,
102.188,27.454,H103_GPS,22.867,-15.831,1.5,1.2,0,0,1,
102.21,51.76,BADA_GPS,8.786,-6.821,1,1,0,0,1,
102.219,27.902,XICH_GPS,29.641,-15.011,4.45,3.28,0,0,1,
102.232,27.875,H095_GPS,22.998,-10.627,1.9,1.3,0,0,1,
102.25,-3.79,BENG_GPS,27.277,15.483,0.9,0.5,0,0,1,
102.256,36.119,G098_GPS,22.102,-1.425,1.1,1.1,0,0,1,
102.261,38.138,G061_GPS,16.529,-5.324,1.2,1.1,0,0,1,
102.263,26.69,H110_GPS,24.159,-17.024,1.6,1.2,0,0,1,
102.29,29.848,H073_GPS,24.391,-10.222,1.4,1.1,0,0,1,
102.303,28.902,PUSH_GPS,33.417,-11.103,2.92,2.57,0,0,1,
102.306,31.706,JB34_GPS,24.5,-7.52,1.1,1,0,0,1,
102.31,31.71,JB34_GPS,24.109,-8.41,1.1,1,0,0,1,
102.317,37.958,G064_GPS,16.312,-3.219,1.2,1.1,0,0,1,
102.318,38.705,G134_GPS,15.045,-5.019,1.1,1.1,0,0,1,
102.35,51.6,HARA_GPS,8.64,-6.205,1,1,0,0,1,
102.377,36.499,G087_GPS,24.711,-5.814,1.1,1.1,0,0,1,
102.401,22.996,H167_GPS,25.907,-11.211,1.5,1.1,0,0,1,
102.437,28.3,H091_GPS,25.813,-15.308,1.7,1.3,0,0,1,
102.439,24.188,H150_GPS,21.782,-16.008,1.3,1.1,0,0,1,
102.496,23.719,H156_GPS,21.847,-10.503,1.2,1,0,0,1,
102.501,32.786,H031_GPS,26.61,-6.402,1,1,0,0,1,
102.502,34.589,H015_GPS,23.395,-4.302,1.2,1.1,0,0,1,
102.505,25.577,H128_GPS,24.966,-19.502,1.4,1.1,0,0,1,
102.517,25.237,H134_GPS,23.993,-17.501,1.4,1.1,0,0,1,
102.532,26.002,H121_GPS,27.604,-17.8,1.3,1.1,0,0,1,
102.543,35.836,G106_GPS,22.21,-3.299,1.1,1.1,0,0,1,
102.549,27.371,H102_GPS,23.974,-17.998,2.3,1.4,0,0,1,
102.564,36.888,G081_GPS,22.908,-4.297,1.1,1,0,0,1,
102.565,39.127,G049_GPS,15.011,-5.597,1,1,0,0,1,
102.577,24.375,H149_GPS,16.405,-18.395,1.5,1.2,0,0,1,
102.611,26.62,H109_GPS,26.162,-18.392,1.5,1.1,0,0,1,
102.622,37.506,G066_GPS,21.104,-3.991,1.2,1.1,0,0,1,
102.644,37.781,G063_GPS,19.068,-4.989,1.1,1.1,0,0,1,
102.652,37.885,WUWE_GPS,18.748,-5.987,1.72,1.27,0,0,1,
102.655,29.348,H077_GPS,25.67,-8.888,1.6,1.2,0,0,1,
102.66,51.77,AKHL_GPS,7.251,-5.97,1.4,1.3,0,0,1,
102.67,31.85,H046_GPS,23.608,-7.287,1.3,1.1,0,0,1,
102.73,2.49,SEGA_GPS,28.292,-2.762,1.4,0.8,0,0,1,
102.741,24.274,JC02_GPS,25.932,-13.18,3.4,2.4,0,0,1,
102.751,24.118,H155_GPS,25.688,-13.18,1.3,1.1,0,0,1,
102.767,28.955,H087_GPS,28.524,-10.778,1.5,1.3,0,0,1,
102.775,30.992,H051_GPS,23.17,-8.077,1.5,1.1,0,0,1,
102.787,35.875,G105_GPS,23.17,-4.376,1.1,1,0,0,1,
102.79,27.693,H100_GPS,24.83,-11.276,1.9,1.2,0,0,1,
102.797,25.029,KUNM_GPS,21.152,-19.075,1,0.9,0,0,1,
102.798,25.029,KMIN_GPS,23.552,-17.375,1,0.9,0,0,1,
102.8,25.03,KUNM_GPS,21.282,-18.054,0.7,0.5,0,0,1,
102.81,24.814,CG06_GPS,22.43,-16.974,3.5,2.3,0,0,1,
102.812,35.263,G113_GPS,23.455,-2.874,1.3,1.1,0,0,1,
102.817,29.789,H072_GPS,24.475,-12.174,1.3,1.1,0,0,1,
102.833,27.999,H094_GPS,27.34,-12.148,2,2,0,0,1,
102.836,23.224,H166_GPS,26.401,-10.772,2.4,1.3,0,0,1,
102.841,30.253,H061_GPS,24.079,-10.871,1.4,1.1,0,0,1,
102.844,37.437,GULA_GPS,21.75,-6.197,1.96,1.43,0,0,1,
102.846,37.44,G069_GPS,18.815,-4.971,1.2,1.1,0,0,1,
102.886,34.946,G118_GPS,24.796,-3.267,1.2,1.1,0,0,1,
102.887,36.327,G093_GPS,24.547,-2.167,1.3,1.2,0,0,1,
102.907,26.931,H108_GPS,22.122,-15.065,1.6,1.2,0,0,1,
102.923,24.679,H144_GPS,23.373,-15.764,1.2,1.1,0,0,1,
102.94,25.798,H127_GPS,25.506,-14.217,3.31,2.98,0,0,1,
102.941,25.798,H127_GPS,25.754,-16.462,1.3,1.1,0,0,1,
102.96,49.29,SSEL_GPS,10.709,-5.736,1.1,1,0,0,1,
102.979,37.148,G073_GPS,21.445,-4.959,1.2,1.1,0,0,1,
102.991,33.571,H026_GPS,26.517,-4.457,1.2,1.1,0,0,1,
103,51.92,TORY_GPS,7.468,-7.031,1.1,1.1,0,0,1,
103.002,29.975,YAAN_GPS,26.592,-3.49,2.4,1.73,0,0,1,
103.003,29.975,H065_GPS,26.084,-10.356,1.5,1.2,0,0,1,
103.02,46.12,ARVX_GPS,15.828,-5.429,1.4,1.1,0,0,1,
103.043,28.847,H086_GPS,16.647,-9.753,1.6,1.3,0,0,1,
103.08,51.81,TOR1_GPS,9.306,-8.122,1.1,1.1,0,0,1,
103.113,38.644,MINQ_GPS,14.526,-8.539,2.67,1.56,0,0,1,
103.121,28.312,H089_GPS,21.059,-10.645,1.4,1.1,0,0,1,
103.135,28.328,MEIG_GPS,19.811,-12.607,1.79,1.24,0,0,1,
103.14,5.32,KUAL_GPS,28.886,-5.215,0.6,0.5,0,0,1,
103.145,31.008,H050_GPS,23.535,-8.843,1.5,1.1,0,0,1,
103.147,34.109,H017_GPS,24.46,-5.943,1.2,1.1,0,0,1,
103.157,36.894,G079_GPS,22.451,-4.142,1.1,1.1,0,0,1,
103.165,23.139,H171_GPS,24.512,-7.041,1.8,1.2,0,0,1,
103.166,26.105,H120_GPS,26.023,-14.241,1.3,1.1,0,0,1,
103.188,38.542,G053_GPS,15.743,-6.439,1.5,1.4,0,0,1,
103.205,35.574,G108_GPS,21.675,-4.238,1.2,1.1,0,0,1,
103.22,52.26,HADR_GPS,7.017,-6.706,1,1,0,0,1,
103.222,22.771,H173_GPS,27.237,-10.136,1.6,1.1,0,0,1,
103.227,26.405,H119_GPS,25.404,-12.536,1.3,1.1,0,0,1,
103.241,25.608,H126_GPS,24.106,-12.234,1.3,1.1,0,0,1,
103.247,34.749,H013_GPS,24.156,-5.934,1,1,0,0,1,
103.249,36.705,G083_GPS,22.133,-5.234,1.1,1,0,0,1,
103.261,24.769,H143_GPS,26.318,-8.632,1.5,1.1,0,0,1,
103.262,29.228,H081_GPS,21.575,-10.632,1.7,1.2,0,0,1,
103.269,27.684,H099_GPS,19.5,-8.732,1.6,1.2,0,0,1,
103.283,23.712,H165_GPS,25.556,-9.821,2.91,2.67,0,0,1,
103.284,23.712,H165_GPS,27.001,-12.63,1.3,1,0,0,1,
103.331,35.933,G101_GPS,22.494,-4.426,1.1,1,0,0,1,
103.344,35.414,G112_GPS,23.238,-4.425,1.2,1.1,0,0,1,
103.35,3.83,KUAN_GPS,29.205,-3.591,0.7,0.5,0,0,1,
103.364,38.845,G050_GPS,16.676,-5.623,1,1,0,0,1,
103.384,37.562,G068_GPS,17.806,-4.221,1,1,0,0,1,
103.404,23.466,H164_GPS,28.981,-8.719,1.7,1.2,0,0,1,
103.41,30.415,H060_GPS,22.067,-6.519,1.3,1.1,0,0,1,
103.42,24.108,H154_GPS,28.15,-14.918,1.3,1.1,0,0,1,
103.435,32.931,H025_GPS,25.169,-5.516,1.1,1,0,0,1,
103.444,37.149,G091_GPS,20.502,-5.315,1.2,1.1,0,0,1,
