lon,lat,east_vel,north_vel,up_vel,east_sig,north_sig,up_sig,corr,other,flag,east_adjust,north_adjust,up_adjust,name,block_label,other1
27.5869,41.1691,-5.5542,-1.0818,1.7454,0.7619,2.0,0.7053,0.0,0.0,1,0,0,0,name,0,
28.6775,41.1781,-6.0315,0.7817,-8.7086,0.8663,2.0,0.7884,0.0,0.0,1,0,0,0,name,0,
35.5638,39.4014,-21.2283,8.5096,-1.5825,0.4597,2.0,0.4292,0.0,0.0,1,0,0,0,name,0,
30.6335,39.8613,-22.268,-1.3694,-1.0647,0.585,2.0,0.5197,0.0,0.0,1,0,0,0,name,0,
34.7977,41.1781,-4.0932,1.8058,0.1116,0.7244,2.0,0.6753,0.0,0.0,1,0,0,0,name,0,
37.015,39.3833,-21.0219,10.0545,-5.2338,0.4667,2.0,0.4261,0.0,0.0,1,0,0,0,name,0,
28.9479,39.8253,-26.6419,-3.851,-6.634,0.6003,2.0,0.5067,0.0,0.0,1,0,0,0,name,0,
29.8673,40.7723,-5.3473,0.1434,10.98,0.7602,2.0,0.7456,0.0,0.0,1,0,0,0,name,0,
31.6249,39.3202,-22.7685,-1.2387,1.6757,0.6713,2.0,0.6138,0.0,0.0,1,0,0,0,name,0,
32.4812,40.8444,-13.1264,-0.1992,-4.8113,0.8224,2.0,0.9332,0.0,0.0,1,0,0,0,name,0,
37.4837,40.2672,-15.7211,8.0502,4.4693,0.6394,2.0,0.6125,0.0,0.0,1,0,0,0,name,0,
36.7987,40.1319,-19.8643,9.5421,-8.7362,0.6486,2.0,0.6022,0.0,0.0,1,0,0,0,name,0,
26.352,40.186,-12.3369,-7.8631,6.1335,0.7787,2.0,0.7318,0.0,0.0,1,0,0,0,name,0,
33.1482,41.2052,0.0766,0.5772,1.4905,0.6499,2.0,0.6109,0.0,0.0,1,0,0,0,name,0,
34.6084,37.9763,-19.4019,7.7162,2.8223,0.701,2.0,0.6194,0.0,0.0,1,0,0,0,name,0,
38.322,37.8861,-9.6421,13.0161,1.8047,0.5539,2.0,0.4806,0.0,0.0,1,0,0,0,name,0,
37.3215,40.0327,-15.958,8.7525,6.0212,0.6815,2.0,0.6384,0.0,0.0,1,0,0,0,name,0,
26.8478,39.8523,-20.6568,-7.9818,2.8323,0.8131,2.0,0.7674,0.0,0.0,1,0,0,0,name,0,
35.9154,40.9346,-12.1317,5.297,-8.5379,0.9574,2.0,0.767,0.0,0.0,1,0,0,0,name,0,
38.8177,39.9605,-7.9111,6.1198,-0.5464,0.7364,2.0,0.5646,0.0,0.0,1,0,0,0,name,0,
37.7812,38.1747,-9.4581,10.2837,-0.7023,0.627,2.0,0.548,0.0,0.0,1,0,0,0,name,0,
29.0831,39.0857,-23.9948,-6.6813,-1.1966,0.6541,2.0,0.6014,0.0,0.0,1,0,0,0,name,0,
37.2854,40.4386,-10.3731,6.9689,2.2247,0.5287,2.0,0.46,0.0,0.0,1,0,0,0,name,0,
32.2649,40.5107,-20.368,-0.903,-0.0581,0.5521,2.0,0.4944,0.0,0.0,1,0,0,0,name,0,
31.697,39.4645,-20.2087,-1.2246,-6.2968,0.5874,2.0,0.539,0.0,0.0,1,0,0,0,name,0,
28.9389,38.9324,-22.147,-7.0807,0.0261,0.5847,2.0,0.557,0.0,0.0,1,0,0,0,name,0,
37.2133,37.6156,-10.0853,10.678,-6.8383,0.7357,2.0,0.7275,0.0,0.0,1,0,0,0,name,0,
36.6815,40.4656,-20.1213,7.4958,-1.6555,0.5449,2.0,0.4949,0.0,0.0,1,0,0,0,name,0,
29.4527,40.655,-17.0648,0.9082,-14.5393,0.6227,2.0,0.6097,0.0,0.0,1,0,0,0,name,0,
33.4997,41.2322,-2.1124,0.9183,7.0571,0.7073,2.0,0.7133,0.0,0.0,1,0,0,0,name,0,
30.8588,40.1499,-23.0109,-1.2879,1.3021,0.5625,2.0,0.4934,0.0,0.0,1,0,0,0,name,0,
34.0315,40.2943,-20.3979,3.741,-3.126,0.608,2.0,0.5285,0.0,0.0,1,0,0,0,name,0,
30.6695,40.655,-14.6315,-1.1815,5.756,0.6568,2.0,0.6311,0.0,0.0,1,0,0,0,name,0,
36.6455,40.637,-14.7423,5.553,7.7074,0.563,2.0,0.5,0.0,0.0,1,0,0,0,name,0,
28.7406,40.2221,-21.6924,0.1162,9.1617,0.6212,2.0,0.5291,0.0,0.0,1,0,0,0,name,0,
33.8423,40.7632,-18.1908,2.2573,-1.4388,0.6486,2.0,0.5717,0.0,0.0,1,0,0,0,name,0,
29.8403,40.7723,-4.2057,0.1955,11.0759,0.7447,2.0,0.7283,0.0,0.0,1,0,0,0,name,0,
30.5343,40.628,-18.7774,-1.4259,3.1974,0.7868,2.0,0.8224,0.0,0.0,1,0,0,0,name,0,
36.6545,40.5468,-18.3113,6.5804,-5.4468,0.71,2.0,0.6906,0.0,0.0,1,0,0,0,name,0,
33.1662,41.0519,-5.1792,0.4692,3.0073,0.6087,2.0,0.5921,0.0,0.0,1,0,0,0,name,0,
37.4477,40.628,-3.099,4.626,-11.0773,0.8126,2.0,0.7817,0.0,0.0,1,0,0,0,name,0,
32.1477,37.8591,-16.2126,1.5529,9.2372,0.647,2.0,0.6833,0.0,0.0,1,0,0,0,name,0,
35.8973,41.0158,-5.5645,4.5879,-2.1808,0.629,2.0,0.5749,0.0,0.0,1,0,0,0,name,0,
32.7336,37.2277,-11.9232,4.3685,10.7413,0.563,2.0,0.564,0.0,0.0,1,0,0,0,name,0,
29.7772,40.7091,-12.2226,0.2108,4.4493,0.6873,2.0,0.6793,0.0,0.0,1,0,0,0,name,0,
33.9504,41.2773,-1.041,1.1014,-4.98,0.6093,2.0,0.5608,0.0,0.0,1,0,0,0,name,0,
33.1392,41.0519,-3.7876,0.4241,4.0961,0.5977,2.0,0.5808,0.0,0.0,1,0,0,0,name,0,
36.6725,39.8884,-10.5401,9.8201,-13.2383,0.5716,2.0,0.472,0.0,0.0,1,0,0,0,name,0,
40.8187,39.0767,-17.3647,12.1613,0.8269,0.7998,2.0,0.6956,0.0,0.0,1,0,0,0,name,0,
34.338,41.5118,2.2268,0.3779,-0.9252,0.6231,2.0,0.5638,0.0,0.0,1,0,0,0,name,0,
38.2318,40.1409,-9.0984,5.6851,-2.795,0.7947,2.0,0.711,0.0,0.0,1,0,0,0,name,0,
39.4937,39.708,-13.0386,5.4974,-2.379,0.5662,2.0,0.5374,0.0,0.0,1,0,0,0,name,0,
29.7411,40.2852,-23.6248,-1.6958,5.8382,0.78,2.0,0.7481,0.0,0.0,1,0,0,0,name,0,
34.8247,40.7903,-17.2641,4.3976,1.3688,0.7064,2.0,0.7048,0.0,0.0,1,0,0,0,name,0,
35.2123,40.9166,-12.5804,4.6507,2.158,0.49,2.0,0.4343,0.0,0.0,1,0,0,0,name,0,
32.7066,40.7723,-19.9283,-0.3374,5.0253,0.6034,2.0,0.567,0.0,0.0,1,0,0,0,name,0,
34.7256,41.124,-6.7703,2.0284,3.3381,0.8447,2.0,0.7877,0.0,0.0,1,0,0,0,name,0,
36.6004,36.389,-10.2299,12.3714,2.8501,0.8402,2.0,0.8456,0.0,0.0,1,0,0,0,name,0,
26.2619,40.655,-9.0229,-4.4399,-14.1671,1.0778,2.0,1.0554,0.0,0.0,1,0,0,0,name,0,
30.5884,40.7452,-9.0197,-1.3783,-10.3819,0.8352,2.0,0.9827,0.0,0.0,1,0,0,0,name,0,
31.7782,40.7182,-13.9503,-1.1308,-4.2554,0.8069,2.0,0.7731,0.0,0.0,1,0,0,0,name,0,
37.9164,36.9842,-6.5444,14.4727,-0.8004,0.7293,2.0,0.6648,0.0,0.0,1,0,0,0,name,0,
39.3946,37.8591,-8.5556,15.0671,1.7599,0.5477,2.0,0.5236,0.0,0.0,1,0,0,0,name,0,
38.0966,40.3303,-7.879,4.3894,0.7942,0.6235,2.0,0.5977,0.0,0.0,1,0,0,0,name,0,
37.6189,40.3574,-9.5785,7.2192,2.9512,0.6362,2.0,0.6151,0.0,0.0,1,0,0,0,name,0,
31.4176,40.628,-16.39,-1.2524,1.4831,0.8587,2.0,0.8395,0.0,0.0,1,0,0,0,name,0,
32.8868,40.6189,-26.4727,-0.3342,2.1781,0.7193,2.0,0.627,0.0,0.0,1,0,0,0,name,0,
27.9024,39.717,-20.8592,-5.307,4.862,0.7317,2.0,0.6322,0.0,0.0,1,0,0,0,name,0,
35.8883,40.7993,-15.3198,6.259,3.3438,0.7846,2.0,0.7703,0.0,0.0,1,0,0,0,name,0,
33.0401,40.9617,-8.8586,0.1729,2.5532,0.6756,2.0,0.6314,0.0,0.0,1,0,0,0,name,0,
32.3821,39.23,-22.6661,1.8884,1.9917,0.5324,2.0,0.4589,0.0,0.0,1,0,0,0,name,0,
39.7191,36.2717,-4.6984,16.0019,0.3652,0.9512,2.0,0.8563,0.0,0.0,1,0,0,0,name,0,
31.3095,39.2751,-22.2976,-1.0007,-5.5495,0.6204,2.0,0.5833,0.0,0.0,1,0,0,0,name,0,
40.6925,39.0586,-13.5842,11.8273,10.641,0.8513,2.0,0.7184,0.0,0.0,1,0,0,0,name,0,
33.3195,40.4295,-19.0916,1.7407,8.3612,0.9415,2.0,0.8996,0.0,0.0,1,0,0,0,name,0,
30.7687,40.7903,-4.5864,-0.9259,-1.0067,0.818,2.0,0.7449,0.0,0.0,1,0,0,0,name,0,
36.4562,40.7091,-12.8111,5.29,1.6406,0.7528,2.0,0.6449,0.0,0.0,1,0,0,0,name,0,
34.5363,41.124,-11.0411,1.7765,5.7685,0.6516,2.0,0.6418,0.0,0.0,1,0,0,0,name,0,
33.653,40.9977,-12.4492,1.3563,2.2911,0.6534,2.0,0.6473,0.0,0.0,1,0,0,0,name,0,
39.2233,38.4183,-15.7086,11.8044,-2.4892,0.4968,2.0,0.4837,0.0,0.0,1,0,0,0,name,0,
29.2904,40.655,-14.8936,1.3916,6.7545,0.6584,2.0,0.6363,0.0,0.0,1,0,0,0,name,0,
30.9039,39.8343,-24.1685,-0.7291,-5.7647,0.6509,2.0,0.5537,0.0,0.0,1,0,0,0,name,0,
34.7797,41.0338,-11.745,2.8277,0.6212,0.5752,2.0,0.546,0.0,0.0,1,0,0,0,name,0,
39.2684,39.5998,-22.5043,8.1063,-1.7827,0.6547,2.0,0.614,0.0,0.0,1,0,0,0,name,0,
29.2904,41.0428,-4.612,-0.1905,-0.9427,0.6702,2.0,0.6129,0.0,0.0,1,0,0,0,name,0,
36.97,40.3754,-21.6752,7.8726,-3.5999,0.5709,2.0,0.4978,0.0,0.0,1,0,0,0,name,0,
29.7591,40.5919,-15.4071,-0.1022,6.127,0.8423,2.0,0.8024,0.0,0.0,1,0,0,0,name,0,
28.6415,41.0428,3.5772,1.7524,4.8044,0.6891,2.0,0.5932,0.0,0.0,1,0,0,0,name,0,
34.987,41.0338,-11.7082,3.4506,1.5845,0.5383,2.0,0.496,0.0,0.0,1,0,0,0,name,0,
34.7166,38.9865,-19.7763,7.7159,-6.0555,0.5359,2.0,0.4982,0.0,0.0,1,0,0,0,name,0,
36.7536,40.646,-11.526,5.1981,9.4843,0.632,2.0,0.5617,0.0,0.0,1,0,0,0,name,0,
27.4156,39.9786,-20.7732,-7.4719,2.5786,0.7541,2.0,0.7174,0.0,0.0,1,0,0,0,name,0,
39.2504,39.6629,-16.318,7.2286,-0.1598,0.6289,2.0,0.6068,0.0,0.0,1,0,0,0,name,0,
33.7431,40.1229,-17.001,4.2296,-6.0272,0.7616,2.0,0.7192,0.0,0.0,1,0,0,0,name,0,
30.7506,38.9955,-22.8904,-2.4857,0.8371,0.4831,2.0,0.4626,0.0,0.0,1,0,0,0,name,0,
28.6685,39.5547,-22.5258,-5.2018,3.6499,0.5162,2.0,0.4711,0.0,0.0,1,0,0,0,name,0,
40.341,37.5795,-2.1173,16.7213,5.7061,0.7714,2.0,0.638,0.0,0.0,1,0,0,0,name,0,
36.8888,40.7452,-4.2501,3.6488,-3.6149,0.7759,2.0,0.7028,0.0,0.0,1,0,0,0,name,0,
36.4472,40.7542,-11.593,4.9101,-1.3109,0.7684,2.0,0.6611,0.0,0.0,1,0,0,0,name,0,
34.4462,41.1962,0.8978,1.3733,-0.4925,0.6573,2.0,0.5792,0.0,0.0,1,0,0,0,name,0,
34.4281,41.3315,-0.0114,0.7605,-0.0052,0.6886,2.0,0.6107,0.0,0.0,1,0,0,0,name,0,
38.331,40.3664,-3.7758,1.7004,1.9311,0.8449,2.0,0.6552,0.0,0.0,1,0,0,0,name,0,
35.0771,40.8083,-14.9268,4.9603,3.0597,0.4926,2.0,0.4585,0.0,0.0,1,0,0,0,name,0,
38.1688,38.5626,-14.2056,10.881,-6.4888,0.487,2.0,0.4628,0.0,0.0,1,0,0,0,name,0,
37.8893,37.7599,-10.4452,11.6982,0.8621,0.7016,2.0,0.602,0.0,0.0,1,0,0,0,name,0,
30.345,40.5648,-18.2288,-1.5728,2.4717,0.7224,2.0,0.7579,0.0,0.0,1,0,0,0,name,0,
32.5263,40.8174,-13.2523,-0.2534,-4.9025,0.8881,2.0,0.9326,0.0,0.0,1,0,0,0,name,0,
31.2554,38.8873,-19.7002,-2.0359,0.9175,0.6104,2.0,0.5557,0.0,0.0,1,0,0,0,name,0,
31.9584,40.7993,-15.4927,-0.7417,-10.083,1.0491,2.0,0.8831,0.0,0.0,1,0,0,0,name,0,
38.9349,36.867,-10.3188,14.7359,-8.4945,0.5881,2.0,0.5529,0.0,0.0,1,0,0,0,name,0,
39.0521,40.0507,-8.1701,4.1311,-1.5467,0.5419,2.0,0.5174,0.0,0.0,1,0,0,0,name,0,
36.6094,35.6404,-4.9016,13.0129,0.9966,0.9421,2.0,0.9192,0.0,0.0,1,0,0,0,name,0,
30.1107,40.7993,-9.989,-0.6313,-11.8129,0.6897,2.0,0.6277,0.0,0.0,1,0,0,0,name,0,
40.4311,39.4915,-6.375,6.1565,5.5149,0.6851,2.0,0.5951,0.0,0.0,1,0,0,0,name,0,
34.6174,40.7182,-16.5447,4.1552,-2.3398,0.514,2.0,0.4814,0.0,0.0,1,0,0,0,name,0,
36.1047,40.4386,-18.8244,7.9978,1.174,0.5971,2.0,0.5255,0.0,0.0,1,0,0,0,name,0,
38.8177,39.8884,-18.4628,7.3548,-8.0851,0.9305,2.0,0.8374,0.0,0.0,1,0,0,0,name,0,
39.5298,39.8162,-9.4063,3.9649,-1.6719,0.4725,2.0,0.4506,0.0,0.0,1,0,0,0,name,0,
27.5508,40.186,-16.5985,-5.6039,-6.9274,0.7732,2.0,0.7359,0.0,0.0,1,0,0,0,name,0,
37.5739,35.3427,-6.3248,14.528,-1.4909,0.9944,2.0,0.7614,0.0,0.0,1,0,0,0,name,0,
37.1142,39.7982,-23.3862,9.8653,-5.0412,0.5708,2.0,0.4741,0.0,0.0,1,0,0,0,name,0,
32.2739,40.3664,-23.0403,-0.54,4.3805,0.6404,2.0,0.5712,0.0,0.0,1,0,0,0,name,0,
37.4567,40.3664,-9.4418,7.417,6.6177,0.7094,2.0,0.6801,0.0,0.0,1,0,0,0,name,0,
34.338,39.9515,-22.4439,4.8814,3.8489,0.6096,2.0,0.5956,0.0,0.0,1,0,0,0,name,0,
30.345,41.1511,-4.4726,-2.5099,7.5527,0.8264,2.0,0.8229,0.0,0.0,1,0,0,0,name,0,
30.6515,40.628,-17.2246,-1.2297,8.8083,0.8843,2.0,0.9005,0.0,0.0,1,0,0,0,name,0,
33.7702,40.7001,-20.0725,2.2376,-3.1467,0.7025,2.0,0.6764,0.0,0.0,1,0,0,0,name,0,
39.5388,39.9876,-4.8386,2.6458,-0.2354,0.5486,2.0,0.5267,0.0,0.0,1,0,0,0,name,0,
36.4652,41.0879,1.1619,2.4532,-5.3364,0.6467,2.0,0.5829,0.0,0.0,1,0,0,0,name,0,
27.3796,40.8174,-1.5011,-3.3831,10.8754,0.9184,2.0,0.906,0.0,0.0,1,0,0,0,name,0,
37.6279,40.2401,-11.3079,8.1466,2.6884,0.6061,2.0,0.5816,0.0,0.0,1,0,0,0,name,0,
35.4377,40.8805,-11.5976,5.0265,-12.6638,0.5711,2.0,0.565,0.0,0.0,1,0,0,0,name,0,
27.0641,40.646,-13.077,-4.0492,7.6352,0.8208,2.0,0.799,0.0,0.0,1,0,0,0,name,0,
32.1928,39.3923,-26.6874,-0.0287,-1.4482,0.5648,2.0,0.5121,0.0,0.0,1,0,0,0,name,0,
36.312,40.7001,-16.1197,5.8116,-0.2779,0.6749,2.0,0.5907,0.0,0.0,1,0,0,0,name,0,
27.1002,40.7813,-6.8293,-3.2796,2.7857,0.7299,2.0,0.7171,0.0,0.0,1,0,0,0,name,0,
39.7912,39.0045,-17.3482,9.8423,4.2322,0.6532,2.0,0.5932,0.0,0.0,1,0,0,0,name,0,
36.6455,40.8715,-0.2153,3.07,-3.6418,0.6184,2.0,0.5799,0.0,0.0,1,0,0,0,name,0,
39.4757,39.9696,-5.4519,2.7663,0.7418,0.5902,2.0,0.5725,0.0,0.0,1,0,0,0,name,0,
38.331,40.2041,-17.1269,3.8817,-7.7421,0.7842,2.0,0.6916,0.0,0.0,1,0,0,0,name,0,
37.3756,36.1545,-4.0306,13.2362,-8.1356,0.6888,2.0,0.5793,0.0,0.0,1,0,0,0,name,0,
31.0391,37.7148,-16.3302,-5.354,2.5055,0.7093,2.0,0.6649,0.0,0.0,1,0,0,0,name,0,
36.9249,40.5648,-9.8994,5.9372,3.3658,0.7191,2.0,0.6042,0.0,0.0,1,0,0,0,name,0,
27.1993,41.0789,0.8166,-2.0795,-7.7972,0.754,2.0,0.7579,0.0,0.0,1,0,0,0,name,0,
35.9785,40.9346,-10.3756,5.2366,-12.0603,0.8222,2.0,0.6664,0.0,0.0,1,0,0,0,name,0,
29.9935,40.8895,-8.4854,-0.3178,-9.3126,0.7237,2.0,0.7198,0.0,0.0,1,0,0,0,name,0,
38.4572,40.0507,-10.8439,5.4125,-5.2394,0.6601,2.0,0.5668,0.0,0.0,1,0,0,0,name,0,
39.007,39.9605,-0.914,5.3844,-16.5559,0.872,2.0,0.8238,0.0,0.0,1,0,0,0,name,0,
35.032,38.6888,-18.8968,8.7154,4.0971,0.463,2.0,0.4514,0.0,0.0,1,0,0,0,name,0,
33.4727,40.628,-22.0806,1.5137,-1.8882,0.7447,2.0,0.7319,0.0,0.0,1,0,0,0,name,0,
31.2914,38.9775,-21.8469,-1.7304,2.2697,0.5297,2.0,0.4855,0.0,0.0,1,0,0,0,name,0,
39.0521,39.9245,-7.3851,5.5126,-6.8834,0.8578,2.0,0.755,0.0,0.0,1,0,0,0,name,0,
36.8348,40.664,-10.35,4.8138,6.5772,0.5942,2.0,0.5306,0.0,0.0,1,0,0,0,name,0,
33.5538,41.124,-4.9139,1.0272,1.4662,0.68,2.0,0.6801,0.0,0.0,1,0,0,0,name,0,
30.0386,40.6731,-15.6769,-0.6048,5.3838,0.7066,2.0,0.6902,0.0,0.0,1,0,0,0,name,0,
33.7702,40.4837,-19.5751,2.8101,2.619,0.6892,2.0,0.6607,0.0,0.0,1,0,0,0,name,0,
30.8408,40.2131,-23.6118,-1.467,3.0687,0.6498,2.0,0.6052,0.0,0.0,1,0,0,0,name,0,
36.8888,39.4735,-14.1861,9.8269,-5.3176,0.5123,2.0,0.4405,0.0,0.0,1,0,0,0,name,0,
40.6745,38.4634,-7.2502,19.2621,-3.0947,0.8491,2.0,0.7014,0.0,0.0,1,0,0,0,name,0,
38.5924,40.0598,-9.3213,4.5776,-6.3657,0.6892,2.0,0.5906,0.0,0.0,1,0,0,0,name,0,
29.5789,40.7993,-3.7667,0.5358,3.0974,0.691,2.0,0.6792,0.0,0.0,1,0,0,0,name,0,
40.0886,36.7587,-6.6128,16.1338,-0.7685,0.8439,2.0,0.6863,0.0,0.0,1,0,0,0,name,0,
38.9259,39.8613,-11.3723,7.3634,-2.0965,0.5619,2.0,0.5155,0.0,0.0,1,0,0,0,name,0,
40.4762,36.8219,-6.3051,16.5415,1.6741,0.8927,2.0,0.7112,0.0,0.0,1,0,0,0,name,0,
28.9119,40.1229,-19.9609,-0.9976,2.1682,0.5216,2.0,0.4632,0.0,0.0,1,0,0,0,name,0,
27.7942,38.77,-9.335,-12.1197,-37.7442,0.7827,2.0,0.6735,0.0,0.0,1,0,0,0,name,0,
31.1202,40.3935,-25.1355,-1.6389,-0.2153,0.7462,2.0,0.7331,0.0,0.0,1,0,0,0,name,0,
33.4186,40.2492,-15.4998,3.0866,-6.5826,0.6223,2.0,0.609,0.0,0.0,1,0,0,0,name,0,
40.0886,39.5547,-10.5853,6.6267,-0.2124,0.6709,2.0,0.6234,0.0,0.0,1,0,0,0,name,0,
31.03,39.5457,-23.3016,-0.8256,-0.2922,0.5996,2.0,0.5506,0.0,0.0,1,0,0,0,name,0,
31.5258,40.5738,-17.1316,-1.4122,1.4813,0.7705,2.0,0.7521,0.0,0.0,1,0,0,0,name,0,
31.652,40.7632,-9.5209,-0.8273,-2.3411,0.8718,2.0,0.8517,0.0,0.0,1,0,0,0,name,0,
31.0931,40.4927,-20.668,-1.6517,5.0091,0.6541,2.0,0.5648,0.0,0.0,1,0,0,0,name,0,
33.2564,40.9436,-14.9443,0.5804,3.4618,0.6317,2.0,0.6,0.0,0.0,1,0,0,0,name,0,
35.7081,40.5197,-19.4485,7.6167,1.7012,0.549,2.0,0.533,0.0,0.0,1,0,0,0,name,0,
37.8983,40.2762,-14.9588,6.698,2.6381,0.5559,2.0,0.5348,0.0,0.0,1,0,0,0,name,0,
32.4722,40.8444,-15.4881,-0.2026,-5.0036,0.7924,2.0,0.8483,0.0,0.0,1,0,0,0,name,0,
31.679,38.5445,-20.3286,-1.6695,3.5128,0.6315,2.0,0.5617,0.0,0.0,1,0,0,0,name,0,
27.3615,41.097,-3.9577,-1.933,-9.5326,0.8057,2.0,0.8041,0.0,0.0,1,0,0,0,name,0,
35.2123,41.0068,-2.8287,3.9757,-10.6924,0.846,2.0,0.7854,0.0,0.0,1,0,0,0,name,0,
34.7436,41.1421,-6.9904,1.9358,-0.0924,0.7534,2.0,0.7179,0.0,0.0,1,0,0,0,name,0,
38.8988,38.1928,-11.3009,11.9529,2.405,0.5331,2.0,0.512,0.0,0.0,1,0,0,0,name,0,
40.7196,37.4262,-1.3141,17.4063,1.9387,0.7539,2.0,0.6544,0.0,0.0,1,0,0,0,name,0,
37.0871,40.2762,-18.904,8.2433,0.852,0.5289,2.0,0.4639,0.0,0.0,1,0,0,0,name,0,
40.0165,38.8782,-20.3516,9.8544,-4.9995,0.6927,2.0,0.6131,0.0,0.0,1,0,0,0,name,0,
33.2203,40.7362,-17.9345,0.5042,1.8206,0.5939,2.0,0.5449,0.0,0.0,1,0,0,0,name,0,
35.2394,41.1601,-7.2201,2.7494,-1.2858,0.7222,2.0,0.7001,0.0,0.0,1,0,0,0,name,0,
27.1092,40.8715,-4.547,-2.8795,-10.6387,0.7036,2.0,0.7035,0.0,0.0,1,0,0,0,name,0,
37.1592,40.4115,-11.5597,7.3026,8.0027,0.5825,2.0,0.5177,0.0,0.0,1,0,0,0,name,0,
30.6515,40.3664,-20.908,-1.7538,3.5122,0.5292,2.0,0.5118,0.0,0.0,1,0,0,0,name,0,
39.3315,39.9245,-10.2979,3.4114,-5.194,0.5558,2.0,0.5362,0.0,0.0,1,0,0,0,name,0,
38.2679,39.7621,-19.1479,10.0055,3.6992,0.7142,2.0,0.6557,0.0,0.0,1,0,0,0,name,0,
30.6154,38.4994,-19.2925,-4.3532,2.6675,0.8074,2.0,0.657,0.0,0.0,1,0,0,0,name,0,
37.5198,40.2401,-17.5184,8.2145,-1.0181,0.6607,2.0,0.6325,0.0,0.0,1,0,0,0,name,0,
32.7787,40.5829,-21.2782,-0.4765,1.1723,0.7791,2.0,0.683,0.0,0.0,1,0,0,0,name,0,
36.979,40.4927,-13.4053,6.7015,7.3927,0.6607,2.0,0.5644,0.0,0.0,1,0,0,0,name,0,
36.6365,41.2052,-0.944,0.7448,-13.9042,0.9054,2.0,0.739,0.0,0.0,1,0,0,0,name,0,
37.7451,40.4025,-2.5641,6.2885,1.5143,0.6488,2.0,0.631,0.0,0.0,1,0,0,0,name,0,
35.3385,39.5096,-23.0237,7.8361,0.087,0.5649,2.0,0.5334,0.0,0.0,1,0,0,0,name,0,
35.5278,38.274,-17.6684,9.3505,3.6787,0.6468,2.0,0.5714,0.0,0.0,1,0,0,0,name,0,
39.8723,39.8703,-15.5964,3.9079,-13.4384,0.6417,2.0,0.6094,0.0,0.0,1,0,0,0,name,0,
36.7176,40.6189,-13.6341,5.6104,5.5414,0.5521,2.0,0.4891,0.0,0.0,1,0,0,0,name,0,
34.2569,41.0338,-11.4358,2.2414,8.7038,0.6372,2.0,0.5724,0.0,0.0,1,0,0,0,name,0,
33.3195,40.9887,-9.442,0.7209,6.3999,0.7801,2.0,0.7401,0.0,0.0,1,0,0,0,name,0,
36.33,40.8895,-5.8038,4.3923,2.2042,0.6656,2.0,0.5926,0.0,0.0,1,0,0,0,name,0,
27.9564,39.6178,-17.3706,-5.5079,-21.1056,0.7306,2.0,0.662,0.0,0.0,1,0,0,0,name,0,
35.4377,41.124,-6.0091,2.9257,7.0184,0.7321,2.0,0.7038,0.0,0.0,1,0,0,0,name,0,
35.8162,38.761,-19.2493,9.5509,1.2849,0.557,2.0,0.5,0.0,0.0,1,0,0,0,name,0,
32.0486,40.655,-19.6784,-1.2938,-1.8811,0.77,2.0,0.7289,0.0,0.0,1,0,0,0,name,0,
33.4367,41.0068,-9.245,0.9397,-4.5077,0.6804,2.0,0.6828,0.0,0.0,1,0,0,0,name,0,
31.9765,40.6731,-22.968,-1.2967,1.2848,0.8485,2.0,0.7086,0.0,0.0,1,0,0,0,name,0,
33.8332,40.4025,-17.9469,3.1803,1.9996,0.7144,2.0,0.6804,0.0,0.0,1,0,0,0,name,0,
34.1217,38.9233,-17.6654,6.735,1.8824,0.4925,2.0,0.4978,0.0,0.0,1,0,0,0,name,0,
27.01,40.664,-12.1908,-3.8789,-2.243,0.7332,2.0,0.7099,0.0,0.0,1,0,0,0,name,0,
29.9124,40.8534,-9.5719,0.0036,-3.6013,0.6953,2.0,0.6213,0.0,0.0,1,0,0,0,name,0,
28.1998,39.4464,-22.5241,-5.9386,3.052,0.5853,2.0,0.5645,0.0,0.0,1,0,0,0,name,0,
33.3916,40.0417,-20.0862,4.0557,-0.6911,0.5659,2.0,0.537,0.0,0.0,1,0,0,0,name,0,
37.6279,40.5738,-3.3092,4.8063,-8.0769,0.7142,2.0,0.6948,0.0,0.0,1,0,0,0,name,0,
32.1928,38.7069,-26.7585,1.707,6.4518,0.5272,2.0,0.5202,0.0,0.0,1,0,0,0,name,0,
31.5438,40.3844,-20.5982,-0.8909,5.5518,0.7862,2.0,0.7607,0.0,0.0,1,0,0,0,name,0,
33.2924,37.3269,0.7956,3.759,-61.7568,0.8046,2.0,0.7402,0.0,0.0,1,0,0,0,name,0,
32.9139,39.7892,-22.2086,1.529,-3.8376,0.5538,2.0,0.5059,0.0,0.0,1,0,0,0,name,0,
34.2569,41.5569,0.9393,0.4623,8.7573,0.6204,2.0,0.5616,0.0,0.0,1,0,0,0,name,0,
39.8363,39.6539,-9.3989,6.3466,2.6793,0.5212,2.0,0.4879,0.0,0.0,1,0,0,0,name,0,
32.1657,41.5479,-1.1228,-0.208,-3.9216,1.1663,2.0,0.948,0.0,0.0,1,0,0,0,name,0,
36.0956,40.8354,-6.5349,5.7025,-2.401,0.6544,2.0,0.5707,0.0,0.0,1,0,0,0,name,0,
34.2839,36.9481,-12.4049,7.6098,4.0683,1.2424,2.0,1.0993,0.0,0.0,1,0,0,0,name,0,
36.8257,40.5919,-12.9341,5.7562,6.1696,0.6021,2.0,0.5475,0.0,0.0,1,0,0,0,name,0,
