name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
cfma_sierra_nevada_truncated_at_garlock_trace_part13_s             ,241.966,35.54,241.996,35.57,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4298.558192308166,-2435165.164122727,-4573330.469663911,3701212.0312413643,-2431859.9748413493,-4572893.220358933,3703924.4214048083,241.981,35.555,241.98099720567774,35.555000951713026,-2433512.706386224,-4573112.104683867,3702568.439255338,-2433512.706386224,-4573112.104683867,7.5,241.98099720567774,35.55500095171303,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part14_s             ,241.949,35.428,241.966,35.54,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,12521.735695411982,-2439919.6521117804,-4578984.111975063,3691076.8151093377,-2435165.164122727,-4573330.469663911,3701212.0312413643,241.9575,35.483999999999995,241.95749410397195,35.484000559719746,-2437543.580129819,-4576159.496186534,3696146.2392536257,-2437543.580129819,-4576159.496186534,7.5,241.95749410397195,35.484000559719746,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part15_s             ,241.991,36.126,242.015,36.082,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5339.189932256317,-2415265.571490929,-4540733.051385576,3754009.4614617378,-2414715.390214473,-4544288.797008982,3750058.7162281927,242.003,36.104,242.00300334574382,36.104000641377475,-2414990.6932969615,-4542511.320981898,3752034.4230243084,-2414990.6932969615,-4542511.320981898,7.5,242.00300334574382,36.10400064137748,13,4
cfma_sierra_nevada_truncated_at_garlock_trace_part16_s             ,242.015,36.082,242.093,35.906,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,20756.68222427786,-2414715.390214473,-4544288.797008982,3750058.7162281927,-2413906.8769557583,-4557730.153274982,3734233.6430428014,242.05399999999997,35.994,242.0540433190263,35.99400698604158,-2414314.3418698595,-4551015.486135106,3742151.221572823,-2414314.3418698595,-4551015.486135106,7.5,242.0540433190263,35.99400698604158,13,4
cfma_sierra_nevada_truncated_at_garlock_trace_part1_s              ,241.96,35.349,241.971,35.298,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5745.993892002862,-2441430.6014495995,-4583940.014852684,3683919.3829475734,-2442090.456194707,-4587301.348773775,3679295.0412844103,241.96550000000002,35.323499999999996,241.96550172691636,35.32350017897285,-2441760.777116068,-4585621.146613937,3681607.592965828,-2441760.777116068,-4585621.146613937,7.5,241.96550172691636,35.32350017897286,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part2_s              ,241.949,35.428,241.96,35.349,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8821.662312770104,-2439919.6521117804,-4578984.111975063,3691076.8151093377,-2441430.6014495995,-4583940.014852684,3683919.3829475734,241.9545,35.38849999999999,241.95450268148494,35.388500254580386,-2440675.7112838957,-4581463.158287327,3687498.998389529,-2440675.7112838957,-4581463.158287327,7.5,241.95450268148494,35.38850025458039,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part3_s              ,242.091,35.612,242.131,35.686,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8974.090179581082,-2423002.9784504836,-4574518.550998633,3707720.061507942,-2417568.2771075973,-4571971.911121791,3714402.7690808345,242.111,35.649,242.11099077777806,35.649001774420135,-2420286.22285128,-4573246.363401114,3711062.3493325724,-2420286.22285128,-4573246.363401114,7.5,242.11099077777806,35.649001774420135,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part4_s              ,241.996,35.57,242.091,35.612,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9789.777332325248,-2431859.9748413493,-4572893.220358933,3703924.4214048083,-2423002.9784504836,-4574518.550998633,3707720.061507942,242.0435,35.591,242.04348759532462,35.591009396718924,-2427432.184534813,-4573707.230122666,3705823.339573435,-2427432.184534813,-4573707.230122666,7.5,242.04348759532462,35.591009396718924,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part5_s              ,242.096,35.761,242.131,35.686,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8903.711895647783,-2418083.170501459,-4566193.500265777,3721169.4613638874,-2417568.2771075973,-4571971.911121791,3714402.7690808345,242.1135,35.7235,242.11350820103357,35.723501389540004,-2417826.315176277,-4569083.816210722,3717787.0368811325,-2417826.315176277,-4569083.816210722,7.5,242.11350820103357,35.72350138954001,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part6_s              ,242.096,35.761,242.105,35.88,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,13228.750417333511,-2418083.170501459,-4566193.500265777,3721169.4613638874,-2413744.802568578,-4559732.798117107,3731892.857434056,242.1005,35.8205,242.1004966419764,35.82050037934738,-2415915.2839440843,-4562965.602487679,3726533.202970107,-2415915.2839440843,-4562965.602487679,7.5,242.1004966419764,35.82050037934738,19,4
cfma_sierra_nevada_truncated_at_garlock_trace_part7_s              ,242.093,35.906,242.105,35.88,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3081.615534871407,-2413906.8769557583,-4557730.153274982,3734233.6430428014,-2413744.802568578,-4559732.798117107,3731892.857434056,242.099,35.893,242.09900098086615,35.89300016396899,-2413825.91047574,-4558731.608410423,3733063.3610902843,-2413825.91047574,-4558731.608410423,7.5,242.09900098086615,35.893000163968985,13,4
cfma_sierra_nevada_truncated_at_garlock_trace_part8_s              ,241.991,36.126,242.01,36.221,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,10679.101983467139,-2415265.571490929,-4540733.051385576,3754009.4614617378,-2410835.1462773858,-4536031.1796199195,3762531.926310876,242.0005,36.1735,242.0004942665568,36.17350056573796,-2413051.201874386,-4538383.7057812745,3758272.036155794,-2413051.201874386,-4538383.7057812745,7.5,242.0004942665568,36.17350056573795,13,4
cfma_sierra_nevada_truncated_at_garlock_trace_part9_s              ,241.96,36.295,242.01,36.221,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9360.390470498736,-2412506.2685063877,-4529632.754551045,3769163.3123061555,-2410835.1462773858,-4536031.1796199195,3762531.926310876,241.985,36.257999999999996,241.98501178929365,36.25800272717703,-2411671.3597190618,-4532833.183304069,3765848.648919301,-2411671.3597190618,-4532833.183304069,7.5,241.98501178929365,36.25800272717703,13,4
cfma_south_san_gabriel_extruded_60_trace_part11_s_2                ,241.439,34.438,241.525,34.387,111.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9722.081341062136,-2510700.528745565,-4612417.886536414,3600879.8308794913,-2505301.713170655,-4618996.837854649,3596203.9707713937,241.482,34.4125,241.4820130500208,34.412507610815645,-2508001.852252524,-4615708.696569426,3598542.95500697,-2508004.0777990976,-4615710.522896286,7.5,241.48203126194295,34.41252872362096,3,15
cfma_superstition_hills_san_jacinto_extruded_90dip_trace_part2_s   ,244.336,32.899,244.423,32.851,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9727.677901030878,-2315441.3618793264,-4818877.903546442,3458539.9393283385,-2309371.6101454427,-4824999.994486344,3454059.825912115,244.3795,32.875,244.37951172085712,32.8750076098601,-2312407.161519002,-4821940.3455877965,3456300.8961123857,-2312407.161519002,-4821940.3455877965,5.0,244.37951172085712,32.875007609860106,15,20
cfma_superstition_mountain_san_jacinto_extruded_90dip_trace_part1_s,244.057,33.003,244.191,32.928,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,15037.498019886845,-2336128.9742789213,-4801892.797896797,3468238.5204250882,-2326866.7722560833,-4811426.200737813,3461245.498450416,244.124,32.9655,244.12402830563857,32.96551808155283,-2331499.5007887864,-4806662.825956456,3464744.437459845,-2331499.5007887864,-4806662.825956456,7.5,244.12402830563857,32.96551808155284,15,20
cfma_superstition_mountain_san_jacinto_extruded_90dip_trace_part2_s,244.191,32.928,244.302,32.886,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,11381.005550506095,-2326866.7722560833,-4811426.200737813,3461245.498450416,-2318640.7493999875,-4818210.02367401,3457326.8148250277,244.2465,32.907,244.24651310100484,32.90701235392049,-2322754.687705962,-4814820.020160137,3459287.5416368805,-2322754.687705962,-4814820.020160137,7.5,244.24651310100484,32.9070123539205,15,20
cfma_white_wolf_long_complete_trace_part1_sa                       ,241.513,35.373,241.703,35.523,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,23969.10539097759,-2476381.884833056,-4563396.904555236,3686094.5339865307,-2456652.4817852234,-4563071.136601913,3699674.5596833294,241.608,35.448,241.60791186289066,35.44803784347428,-2466521.495702119,-4563242.073869606,3692891.1367686726,-2466521.495702119,-4563242.073869606,7.5,241.60791186289066,35.44803784347428,13,19
cfma_white_wolf_long_complete_trace_part1_sb                       ,241.703,35.523,241.893,35.674,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,24023.495091528002,-2456652.4817852234,-4563071.136601913,3699674.5596833294,-2436905.2551356484,-4562576.298000766,3713319.507385932,241.798,35.5985,241.79791077962017,35.59853791745,-2446783.1652011755,-4562831.806004423,3706503.677877785,-2446783.1652011755,-4562831.806004423,7.5,241.79791077962017,35.598537917449995,13,19
cfma_white_wolf_long_complete_trace_part2_s                        ,241.462,35.322,241.513,35.373,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7314.924756041095,-2482009.3797520828,-4564071.429472357,3681471.5654226984,-2476381.884833056,-4563396.904555236,3686094.5339865307,241.4875,35.3475,241.48749198625467,35.34750274362212,-2479196.0362992776,-4563734.917537641,3683783.66324146,-2479196.0362992776,-4563734.917537641,7.5,241.48749198625467,35.34750274362213,13,19
cfma_white_wolf_long_complete_trace_part3_s                        ,241.398,35.269,241.462,35.322,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8274.313321260457,-2488735.1489184615,-4564284.071180959,3676664.213335313,-2482009.3797520828,-4564071.429472357,3681471.5654226984,241.43,35.295500000000004,241.42998956931058,35.295504291215984,-2485372.782290819,-4564178.710390499,3679068.6721214,-2485372.782290819,-4564178.710390499,7.5,241.42998956931058,35.29550429121599,13,19
cfma_white_wolf_long_complete_trace_part4_s                        ,241.328,35.234,241.398,35.269,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,7460.718973996008,-2495386.7430113954,-4563209.8009059485,3673487.8218442327,-2488735.1489184615,-4564284.071180959,3676664.213335313,241.363,35.2515,241.36299247833955,35.251505086578895,-2492061.3681124784,-4563747.715529851,3675076.650639609,-2492061.3681124784,-4563747.715529851,7.5,241.36299247833955,35.251505086578895,13,19
cfma_white_wolf_long_complete_trace_part5_s                        ,241.265,35.211,241.328,35.234,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6277.56056635478,-2501111.486452182,-4561755.889863116,3671399.7324120323,-2495386.7430113954,-4563209.8009059485,3673487.8218442327,241.29649999999998,35.2225,241.29649555626492,35.22250410907863,-2498249.414524595,-4562483.396665795,3672444.224150381,-2498249.414524595,-4562483.396665795,7.5,241.29649555626492,35.22250410907863,13,19
cfma_white_wolf_long_complete_trace_part6_s                        ,241.221,35.179,241.265,35.211,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,4.0,4.4,0,2.3,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,5353.604194958415,-2505600.7105009593,-4561630.343587011,3668493.580411768,-2501111.486452182,-4561755.889863116,3671399.7324120323,241.243,35.195,241.24299568641254,35.19500201949137,-2503356.316848688,-4561693.518314349,3669946.982911557,-2503356.316848688,-4561693.518314349,7.5,241.24299568641254,35.19500201949137,13,19
cfma_white_wolf_long_complete_trace_part7_s                        ,241.189,35.148,241.221,35.179,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4508.657815853417,-2509104.188206011,-4561968.723452871,3665677.154426431,-2505600.7105009593,-4561630.343587011,3668493.580411768,241.20499999999998,35.1635,241.20499696443824,35.163501076415706,-2507352.6045941594,-4561799.81853893,3667085.599400711,-2507352.6045941594,-4561799.81853893,7.5,241.20499696443824,35.163501076415706,13,19
cfma_white_wolf_long_complete_trace_part8_s                        ,240.993,35.029,241.189,35.148,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,22220.412492878335,-2528381.6803457923,-4560007.34176071,3654855.7540755603,-2509104.188206011,-4561968.723452871,3665677.154426431,241.091,35.0885,241.09092882632712,35.088539892635666,-2518746.7192025622,-4560994.946839595,3660272.055589451,-2518746.7192025622,-4560994.946839595,7.5,241.09092882632712,35.088539892635666,13,19
cnsbaaaaa                                                          ,241.619,37.941,241.704,37.934,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,7512.377539945455,-2386952.872712984,-4418078.15865185,3915021.4340421837,-2380622.611562628,-4422035.535478208,3914407.89466347,241.6615,37.9375,241.66150201535103,37.937507676052306,-2383788.1540832017,-4420057.609340682,3914715.344451133,-2383788.1540832017,-4420057.609340682,7.5,241.66150201535103,37.937507676052306,23,7
cnsbaaab                                                           ,242.069,37.909,242.282,37.895,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,18797.517647526907,-2353203.9407909806,-4438619.947056464,3912216.2057019905,-2337131.475354447,-4448183.518170162,3910988.534514757,242.1755,37.902,242.175510087534,37.90204818413848,-2345170.2447502613,-4443406.530917493,3911606.6246053926,-2345170.2447502613,-4443406.530917493,7.5,242.175510087534,37.90204818413848,7,1
cnsbaab                                                            ,242.282,37.895,242.607,38.161,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,41060.4601060334,-2337131.475354447,-4448183.518170162,3910988.534514757,-2303483.7009938005,-4445199.684692191,3934274.274118082,242.4445,38.028000000000006,242.4442062220088,38.02811379937863,-2320319.472027899,-4446714.608394804,3922651.934691049,-2320319.472027899,-4446714.608394804,7.5,242.4442062220088,38.02811379937863,1,7
cnsbbbab                                                           ,244.09,43.412,244.281,44.093,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,77211.96060496145,-2021156.1810136123,-4160558.6564468145,4375960.559664011,-1984563.4537572584,-4120121.2385494276,4430627.533339267,244.1855,43.7525,244.18495854639684,43.7525500780158,-2002896.154401474,-4140415.4148453185,4403375.824150611,-2002896.154401474,-4140415.4148453185,7.5,244.18495854639684,43.75255007801581,10,1
conn                                                               ,241.927,38.415,242.069,37.909,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,-1.4,0.7,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,57527.923493394475,-2347846.053709743,-4402116.41507746,3956430.3908579224,-2353203.9407909806,-4438619.947056464,3912216.2057019905,241.998,38.162,241.99824535378693,38.16202692465948,-2350548.9285402815,-4420412.995705579,3934364.0074927458,-2350548.9285402815,-4420412.995705579,7.5,241.99824535378693,38.16202692465948,7,1
crude_jdf1aaaa                                                     ,233.554,47.907,233.911,47.348,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,67695.95498933482,-2535663.368124931,-3433515.3984472672,4725011.614133223,-2541254.805627059,-3486335.9573459155,4683143.929766982,233.73250000000002,47.6275,233.73345161900852,47.627645702773044,-2538494.7090084343,-3459973.8621404697,4704144.656274928,-2538494.7090084343,-3459973.8621404697,0.0,233.73345161900852,47.627645702773044,29,9
crude_jdf1aaab                                                     ,233.911,47.348,234.081,46.764,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,66196.64282009496,-2541254.805627059,-3486335.9573459155,4683143.929766982,-2558770.2264048443,-3532335.7301019714,4638927.751089479,233.99599999999998,47.056,233.99646400442134,47.056039020436074,-2550046.6609397517,-3509382.647148292,4661099.325743175,-2550046.6609397517,-3509382.647148292,0.0,233.99646400442134,47.056039020436074,29,9
crude_jdf1aaba                                                     ,234.081,46.764,234.292,46.108,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,74702.03058796044,-2558770.2264048443,-3532335.7301019714,4638927.751089479,-2576576.536391026,-3584629.383188654,4588685.759432516,234.1865,46.436,234.18713299401827,46.43605810617564,-2567717.1964225997,-3558543.0137513136,4613886.808320767,-2567717.1964225997,-3558543.0137513136,0.0,234.18713299401827,46.43605810617564,29,9
crude_jdf1aabba                                                    ,234.292,46.108,234.438,45.626,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,54759.99685842111,-2576576.536391026,-3584629.383188654,4588685.759432516,-2589793.2247484587,-3622458.300254178,4551386.423660994,234.365,45.867,234.36531546324045,45.86702842185594,-2583208.5728865988,-3603576.755595211,4570078.718908252,-2583208.5728865988,-3603576.755595211,0.0,234.36531546324045,45.86702842185594,29,9
crude_jdf1aabbb                                                    ,234.438,45.626,234.561,45.104,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,58809.36035999137,-2589793.2247484587,-3622458.300254178,4551386.423660994,-2605946.6863971693,-3661642.2528354754,4510628.486300392,234.4995,45.364999999999995,234.49978280511908,45.3650225455578,-2597897.4307769,-3642088.668555488,4531056.226870453,-2597897.4307769,-3642088.668555488,0.0,234.49978280511908,45.36502254555779,29,9
crude_jdf1aba                                                      ,234.561,45.104,234.626,44.66,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,49608.01905507273,-2605946.6863971693,-3661642.2528354754,4510628.486300392,-2621947.9734153985,-3692987.1286263675,4475666.023512241,234.5935,44.882,234.59362498563746,44.882008957351594,-2613966.9920022036,-3677342.293993173,4493181.687740993,-2613966.9920022036,-3677342.293993173,0.0,234.59362498563746,44.882008957351594,29,9
crude_jdf1abb                                                      ,234.626,44.66,234.632,44.269,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,43451.05720807311,-2621947.9734153985,-3692987.1286263675,4475666.023512241,-2639179.131560008,-3718081.8191561997,4444654.380164705,234.62900000000002,44.4645,234.62901001244938,44.46450339904553,-2630578.718462016,-3705555.8326807325,4460186.435383566,-2630578.718462016,-3705555.8326807325,0.0,234.62901001244938,44.46450339904553,29,9
crude_jdf1baaaa                                                    ,234.599,44.089,234.632,44.269,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,20174.160015302008,-2649395.979112151,-3727924.5127999415,4430308.254991824,-2639179.131560008,-3718081.8191561997,4444654.380164705,234.6155,44.179,234.61547490116544,44.17900190335921,-2644290.8362323376,-3723007.7972637494,4437486.943806148,-2644290.8362323376,-3723007.7972637494,0.0,234.61547490116544,44.1790019033592,29,9
crude_jdf1baaab                                                    ,234.509,43.776,234.599,44.089,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,35520.627515521235,-2669260.0480399793,-3743408.222348366,4405257.89691265,-2649395.979112151,-3727924.5127999415,4430308.254991824,234.55399999999997,43.932500000000005,234.55388199421017,43.932511012073256,-2659338.234810545,-3735680.7826788845,4417800.437357648,-2659338.234810545,-3735680.7826788845,0.0,234.55388199421017,43.932511012073256,29,9
crude_jdf1baaba                                                    ,234.509,43.776,234.538,43.426,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,38956.990198694286,-2669260.0480399793,-3743408.222348366,4405257.89691265,-2682927.425899932,-3766607.1334550474,4377090.653742338,234.5235,43.601,234.52354202770812,43.60100360852441,-2676106.154458902,-3755025.0811216263,4391195.048245263,-2676106.154458902,-3755025.0811216263,0.0,234.52354202770812,43.6010036085244,29,9
crude_jdf1baabb                                                    ,234.538,43.426,234.714,43.046,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,44571.868989461305,-2682927.425899932,-3766607.1334550474,4377090.653742338,-2688055.1218509646,-3798444.060261012,4346324.176183554,234.626,43.236000000000004,234.62627340482464,43.23603701322319,-2685507.640550476,-3782548.512610588,4361734.394001021,-2685507.640550476,-3782548.512610588,0.0,234.62627340482464,43.23603701322319,29,9
crude_jdf1bab                                                      ,234.696,41.648,234.714,43.046,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,155296.96596198896,-2749729.024633848,-3883006.7345689996,4231500.96914759,-2688055.1218509646,-3798444.060261012,4346324.176183554,234.70499999999998,42.347,234.70490028812958,42.3470431132117,-2719092.5649382076,-3841008.6655104836,4289235.30670563,-2719092.5649382076,-3841008.6655104836,0.0,234.70490028812958,42.3470431132117,29,9
crude_jdf1bb                                                       ,234.696,41.648,235.065,40.885,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,1,1,0,0,90202.93147276684,-2749729.024633848,-3883006.7345689996,4231500.96914759,-2756690.8616951886,-3946483.9543169853,4167765.7507211007,234.88049999999998,41.2665,234.88157390551177,41.266660507465616,-2753278.761221722,-3914842.602037853,4199739.864062282,-2753278.761221722,-3914842.602037853,0.0,234.88157390551177,41.26666050746563,29,9
dd                                                                 ,242.64,35.81,242.673,35.777,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,4722.907391720697,-2373157.261741847,-4586117.981909084,3725586.924039098,-2371500.122019858,-4589389.617292748,3722612.1975656194,242.6565,35.7935,242.65650341106019,35.793501154783996,-2372328.8553579925,-4587754.112774645,3724099.8193220044,-2372328.8553579925,-4587754.112774645,7.5,242.65650341106019,35.793501154783996,4,22
ddd                                                                ,243.437,34.136,243.465,34.087,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,6018.001195955921,-2356818.759504371,-4714059.417341824,3573149.9557306794,-2355879.053787102,-4717942.794174642,3568641.357203295,243.45100000000002,34.11150000000001,243.45100403625702,34.11150084679675,-2356349.17035995,-4716001.629717637,3570896.060845735,-2356349.17035995,-4716001.629717637,7.5,243.45100403625702,34.11150084679675,19,5
ddd                                                                ,244.004,34.023,244.038,33.909,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13029.671995518926,-2313137.9918182907,-4743476.170917572,3562748.645114194,-2313421.4352069856,-4751211.935937122,3552241.245249607,244.02100000000002,33.966,244.02101134028723,33.96600143843642,-2313280.925299289,-4747346.529210678,3557496.838193509,-2313280.925299289,-4747346.529210678,7.5,244.02101134028723,33.966001438436415,4,7
ddd                                                                ,243.997,34.068,244.004,34.023,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,5033.217805720824,-2312490.0146003985,-4740677.149820436,3566892.422692735,-2313137.9918182907,-4743476.170917572,3562748.645114194,244.0005,34.045500000000004,244.00050092438778,34.045500091064696,-2312814.183727361,-4742077.029595508,3564820.8171591456,-2312814.183727361,-4742077.029595508,7.5,244.00050092438778,34.045500091064696,4,7
ddd                                                                ,242.526,35.277,242.616,35.21,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,11061.4295088381,-2398163.3111299872,-4611937.401153106,3677390.0530830557,-2392892.2055538343,-4619513.943730725,3671308.932492079,242.57100000000003,35.2435,242.57101850699812,35.243508458594455,-2395528.6634722273,-4615727.400063517,3674350.88856588,-2395528.6634722273,-4615727.400063517,7.5,242.57101850699812,35.24350845859446,5,4
