lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,
240.511,34.928,-0.116,3,"P222_PBO",-23.616,23.373,1.2,1.14,1,0,1,0,0,0,
241.344,34.944,-0.008,20,"SPIC_PBO",-16.026,14.014,0.6,0.5,1,0,1,0,0,0,
253.541,34.946,-0.01,1,"Z231_GPS",-1.091,0.027,0.3,0.3,1,0,1,0,0,0,
241.17,34.946,-0.007,20,"FRED_PBO",-17.326,16.818,0.2,0.3,1,0,1,0,0,0,
239.7,34.96,-0.022,3,"P229_PBO",-29.106,34.176,1.53,1.43,1,0,1,0,0,0,
240.568,34.96,-0.054,3,"P262_PBO",-21.149,21.191,0.9,0.91,1,0,1,0,0,0,
242.792,34.975,-0.048,5,"SNI1_GPS",-9.224,12.368,0.723,0.725,1,0,1,0,0,0,
241.811,34.982,-0.009,20,"P050_PBO",-11.115,15.289,0.492,0.498,1,0,1,0,0,0,
242.136,34.985,-0.025,20,"TSWY_GPS",-11.569,15.029,0.702,0.702,1,0,1,0,0,0,
242.457,34.987,-0.001,20,"P356_PBO",-9.82,12.189,0.4,0.4,1,0,1,0,0,0,
241.794,34.992,0.008,20,"VIDA_GPS",-12.529,14.86,0.805,0.802,1,0,1,0,0,0,
240.821,35.002,-0.051,14,"CHAB_PBO",-15.354,17.63,1.07,1.1,1,0,1,0,0,0,
240.162,35.003,-0.049,3,"P213_PBO",-27.296,28.747,0.98,1,1,0,1,0,0,0,
242.471,35.007,-0.013,20,"P440_PBO",-8.908,13.775,1.96,1.48,1,0,1,0,0,0,
241.016,35.011,-0.009,20,"P455_PBO",-17.225,16.522,0.2,0.3,1,0,1,0,0,0,
239.59,35.011,-0.002,3,"SLMS_PBO",-29.231,32.354,1.3,1.3,1,0,1,0,0,0,
241.513,35.033,-0.027,20,"P701_PBO",-14.194,14.873,1.11,1.2,1,0,1,0,0,0,
240.24,35.036,-0.044,3,"PUPU_PBO",-25.799,25.904,0.89,0.92,1,0,1,0,0,0,
241.994,35.039,-0.004,20,"P049_PBO",-10.02,12.999,1.2,1.2,1,0,1,0,0,0,
242.427,35.072,-0.001,20,"P716_PBO",-9.417,11.889,0.5,0.5,1,0,1,0,0,0,
243.585,35.072,-0.048,8,"P206_PBO",-6.181,2.063,1.09,1.14,1,0,1,0,0,0,
239.933,35.076,-0.052,3,"P344_PBO",-27.4,30.696,0.94,0.93,1,0,1,0,0,0,
242.409,35.083,0.014,20,"THUN_GPS",-10.772,13.997,1.33,1.32,1,0,1,0,0,0,
241.492,35.086,-0.026,20,"WAS2_GPS",-12.328,14.733,0.7,0.7,1,0,1,0,0,0,
241.843,35.087,-0.043,20,"P695_PBO",-10.619,14.4,0.97,1,1,0,1,0,0,0,
241.34,35.089,-0.033,20,"P696_PBO",-13.584,14.7,1.22,1.31,1,0,1,0,0,0,
243.06,35.09,-0.011,23,"P052_PBO",-7.614,9.275,0.2,0.2,1,0,1,0,0,0,
239.617,35.106,0.012,3,"OPBL_PBO",-30.028,30.554,0.6,0.6,1,0,1,0,0,0,
242.102,35.115,-0.022,20,"TURN_GPS",-10.842,14.191,0.707,0.709,1,0,1,0,0,0,
241.705,35.121,-0.02,20,"P697_PBO",-11.336,14.025,1.21,1.32,1,0,1,0,0,0,
252.12,35.132,0.003,1,"SHOS_GPS",-0.987,0.461,1.2,0.9,1,0,1,0,0,0,
241.591,35.134,-0.023,20,"WILL_PBO",-10.199,13.55,1.08,1.21,1,0,1,0,0,0,
241.33,35.138,-0.043,20,"P698_PBO",-13.951,13.44,0.99,1.08,1,0,1,0,0,0,
241.388,35.139,-0.002,20,"P108_PBO",-13.519,12.213,1.2,1.2,1,0,1,0,0,0,
244.598,35.142,-0.014,8,"SEYM_GPS",-2.375,0.701,0.709,0.707,1,0,1,0,0,0,
243.896,35.142,-0.002,8,"ECSD_PBO",-4.709,0.155,0.5,0.6,1,0,1,0,0,0,
241.984,35.152,-0.004,20,"P460_PBO",-10.116,12.6,0.5,0.4,1,0,1,0,0,0,
240.652,35.157,-0.008,14,"P080_PBO",-18.321,14.63,0.2,0.2,1,0,1,0,0,0,
241.585,35.158,-0.007,20,"HWUT_PBO",-12.517,13.109,0.2,0.2,1,0,1,0,0,0,
244.634,35.163,-0.002,8,"GS02_GPS",-3.605,0.038,0.6,0.5,1,0,1,0,0,0,
242.958,35.168,0.034,23,"SKYO_GPS",-10.024,10.569,1.35,1.36,1,0,1,0,0,0,
244.35,35.205,0.001,8,"BRMU_PBO",-4.805,0.045,0.9,1,1,0,1,0,0,0,
243.237,35.205,-0.003,23,"RG22_PBO",-6.509,5.371,1.1,1.1,1,0,1,0,0,0,
242.495,35.213,0.014,5,"STRI_GLA",-9.901,12.249,1.32,1.32,1,0,1,0,0,0,
242.683,35.214,0.022,6,"SPAT_GPS",-9.331,12.163,1.32,1.32,1,0,1,0,0,0,
241.068,35.223,-0.054,14,"WINT_PBO",-12.85,11.241,1.16,1.25,1,0,1,0,0,0,
241.918,35.225,-0.02,20,"UILA_GPS",-11.608,13.572,0.705,0.705,1,0,1,0,0,0,
239.899,35.235,-0.004,3,"P621_PBO",-26.222,28.747,1.9,1.9,1,0,1,0,0,0,
241.375,35.274,-0.052,14,"P694_PBO",-12.295,12.778,0.96,1.02,1,0,1,0,0,0,
239.975,35.28,-0.003,3,"P506_PBO",-24.62,26.346,1.3,1.4,1,0,1,0,0,0,
243.92,35.287,-0.011,8,"CHUR_PBO",-4.903,1.155,0.2,0.2,1,0,1,0,0,0,
244.762,35.291,0,8,"GS15_GPS",-3.4,0.035,0.6,0.5,1,0,1,0,0,0,
239.339,35.312,0.001,3,"P600_PBO",-28.822,34.86,0.4,0.5,1,0,1,0,0,0,
240.065,35.317,-0.002,3,"P501_PBO",-22.018,23.644,1.2,1.4,1,0,1,0,0,0,
240.287,35.319,-0.004,14,"P614_PBO",-16.017,17.038,1.2,1.3,1,0,1,0,0,0,
243.428,35.321,-0.003,8,"RG19_PBO",-5.004,2.866,1.1,1.1,1,0,1,0,0,0,
239.455,35.328,0,3,"MINE_PBO",-27.421,33.257,1.4,1.4,1,0,1,0,0,0,
243.112,35.331,-0.049,23,"P370_PBO",-5.007,7.375,0.395,0.396,1,0,1,0,0,0,
243.109,35.332,-0.05,23,"P198_PBO",-5.007,7.375,0.395,0.396,1,0,1,0,0,0,
242.308,35.337,-0.032,5,"TOBY_GPS",-8.855,12.474,0.686,0.687,1,0,1,0,0,0,
242.317,35.339,-0.01,5,"NRWY_PBO",-8.608,11.892,0.2,0.2,1,0,1,0,0,0,
247.545,35.342,-0.006,1,"L166_GPS",-2.39,0.47,0.3,0.2,1,0,1,0,0,0,
239.701,35.346,-0.035,3,"P693_PBO",-25.74,30.556,1.14,1.08,1,0,1,0,0,0,
239.168,35.359,-0.062,3,"P264_PBO",-28.812,36.108,0.82,0.86,1,0,1,0,0,0,
242.386,35.366,-0.035,6,"P412_PBO",-7.998,11.529,1.35,1.15,1,0,1,0,0,0,
242.837,35.375,0.008,23,"SMLT_GPS",-6.795,11.52,1.3,1.29,1,0,1,0,0,0,
239.302,35.386,-0.045,3,"P703_PBO",-27.448,34.942,0.92,0.96,1,0,1,0,0,0,
243.709,35.397,0.048,8,"SHIN_GPS",-5.139,0.291,1.32,1.3,1,0,1,0,0,0,
240.606,35.398,-0.049,14,"CPXX_PBO",-13.59,13.059,0.88,0.88,1,0,1,0,0,0,
240.234,35.414,-0.058,14,"P261_PBO",-13.755,16.684,1.39,1.19,1,0,1,0,0,0,
240.579,35.419,-0.002,14,"NDAP_PBO",-13.812,12.132,0.7,0.6,1,0,1,0,0,0,
241.246,35.421,0.001,14,"P086_PBO",-12.609,10.017,0.4,0.4,1,0,1,0,0,0,
243.111,35.425,-0.003,8,"RG07_PBO",-6.511,6.274,0.246,0.259,1,0,1,0,0,0,
243.448,35.426,0.018,8,"SHUS_GPS",-4.634,1.925,1.42,1.37,1,0,1,0,0,0,
242.039,35.426,-0.026,6,"U727_GPS",-11.198,11.82,0.705,0.707,1,0,1,0,0,0,
239.192,35.426,-0.003,3,"P486_PBO",-29.918,34.063,1.6,1.6,1,0,1,0,0,0,
242.415,35.429,-0.016,6,"THR3_GPS",-9.122,12.012,0.747,0.75,1,0,1,0,0,0,
242.667,35.434,-0.027,23,"SPN1_GPS",-8.219,10.032,0.704,0.705,1,0,1,0,0,0,
239.646,35.44,-0.004,3,"P504_PBO",-27.016,30.153,1.2,1.2,1,0,1,0,0,0,
239.427,35.456,-0.059,3,"P699_PBO",-27.432,33.707,0.87,0.91,1,0,1,0,0,0,
242.294,35.47,-0.026,6,"TOMB_GPS",-9.687,11.689,0.7,0.702,1,0,1,0,0,0,
244.456,35.473,0,8,"ABER_GPS",-3.995,0.042,0.6,0.5,1,0,1,0,0,0,
241.9,35.494,-0.023,20,"UPSA_GPS",-11.46,11.698,0.7,0.702,1,0,1,0,0,0,
242.294,35.513,-0.022,6,"P341_PBO",-9.085,11.262,1.38,1.36,1,0,1,0,0,0,
239.887,35.52,-0.038,3,"P700_PBO",-20.827,25.478,0.95,0.92,1,0,1,0,0,0,
242.851,35.522,-0.026,23,"SMEL_GPS",-6.988,8.215,0.698,0.698,1,0,1,0,0,0,
239.888,35.534,-0.006,3,"P102_PBO",-22.011,23.748,1.2,1.2,1,0,1,0,0,0,
244.577,35.541,-0.009,8,"P414_PBO",-1.892,1.626,1.22,1.53,1,0,1,0,0,0,
239.652,35.544,-0.004,3,"CRRS_PBO",-24.912,29.853,1.2,1.2,1,0,1,0,0,0,
238.997,35.552,0,3,"HCMN_PBO",-29.415,34.268,0.6,1.7,1,0,1,0,0,0,
239.547,35.552,-0.055,3,"SLAC_PBO",-25.419,32.082,0.84,0.87,1,0,1,0,0,0,
242.329,35.565,-0.008,6,"CAST_PBO",-9.5,10.492,0.2,0.2,1,0,1,0,0,0,
242.443,35.569,-0.025,6,"T739_GPS",-9.729,10.485,0.7,0.702,1,0,1,0,0,0,
239.999,35.575,-0.052,14,"P224_PBO",-16.365,19.304,0.96,0.92,1,0,1,0,0,0,
239.707,35.583,-0.037,3,"P655_PBO",-24.155,29.526,1.42,1.03,1,0,1,0,0,0,
242.541,35.584,0.041,6,"STJO_GPS",-8.703,10.695,1.34,1.36,1,0,1,0,0,0,
242.13,35.584,-0.025,6,"TUCK_GPS",-10.971,11.22,0.702,0.704,1,0,1,0,0,0,
240.146,35.603,-0.049,14,"P534_PBO",-12.631,15.518,0.92,0.89,1,0,1,0,0,0,
239.739,35.605,-0.057,3,"P691_PBO",-23.409,27.394,0.83,0.86,1,0,1,0,0,0,
239.654,35.607,-0.037,3,"SEDR_PBO",-24.847,30.578,1.09,1.01,1,0,1,0,0,0,
242.801,35.615,-0.024,6,"SNDR_GPS",-7.484,7.983,0.7,0.702,1,0,1,0,0,0,
239.52,35.625,-0.002,3,"P601_PBO",-25.91,31.456,0.5,0.8,1,0,1,0,0,0,
239.733,35.634,-0.003,3,"P611_PBO",-22.809,27.751,0.3,0.4,1,0,1,0,0,0,
239.13,35.636,0,3,"P480_PBO",-26.911,35.465,0.5,1.3,1,0,1,0,0,0,
242.188,35.647,-0.055,6,"P438_PBO",-9.495,11.416,0.93,0.94,1,0,1,0,0,0,
242.26,35.66,-0.024,6,"TONA_GPS",-9.932,11.302,0.702,0.702,1,0,1,0,0,0,
241.526,35.662,-0.01,14,"MPUT_PBO",-11.786,10.431,0.594,0.579,1,0,1,0,0,0,
238.716,35.665,-0.033,3,"P692_PBO",-29.395,37.577,1,1.01,1,0,1,0,0,0,
241.965,35.668,-0.016,20,"UCD1_GPS",-10.929,11.659,0.733,0.738,1,0,1,0,0,0,
239.999,35.687,-0.004,14,"P499_PBO",-13.206,14.645,0.5,0.6,1,0,1,0,0,0,
239.158,35.697,0,3,"CDMT_PBO",-27.109,33.764,0.3,0.7,1,0,1,0,0,0,
242.597,35.698,-0.001,6,"P721_PBO",-8.194,7.686,0.6,0.6,1,0,1,0,0,0,
239.818,35.703,-0.002,14,"P507_PBO",-15.306,18.949,0.4,0.4,1,0,1,0,0,0,
238.939,35.711,-0.001,3,"P741_PBO",-29.21,35.569,0.6,0.7,1,0,1,0,0,0,
240.262,35.731,-0.003,14,"P511_PBO",-12.103,11.239,0.5,0.6,1,0,1,0,0,0,
242.458,35.74,-0.008,6,"SUAA_GPS",-8.598,8.733,1.17,1.17,1,0,1,0,0,0,
240.763,35.744,-0.001,14,"GOSH_PBO",-14.3,7.828,0.7,1.4,1,0,1,0,0,0,
241.412,35.745,-0.037,14,"WELK_GPS",-11.829,10.553,0.689,0.689,1,0,1,0,0,0,
239.629,35.748,-0.003,3,"P075_PBO",-22.805,29.153,1.1,1.1,1,0,1,0,0,0,
239.395,35.754,-0.001,3,"NBPS_PBO",-26.506,31.659,1.4,1.4,1,0,1,0,0,0,
242.599,35.769,-0.023,6,"SPRO_GPS",-7.725,8.2,0.7,0.7,1,0,1,0,0,0,
239.249,35.792,-0.002,3,"SHOS_PBO",-27.005,33.462,0.4,0.5,1,0,1,0,0,0,
239.869,35.801,-0.001,14,"P498_PBO",-12.402,13.548,0.7,0.8,1,0,1,0,0,0,
242.672,35.813,-0.02,23,"SPIL_GPS",-6.676,6.721,0.709,0.711,1,0,1,0,0,0,
239.406,35.829,-0.002,3,"P618_PBO",-25.403,31.959,0.4,0.4,1,0,1,0,0,0,
239.557,35.833,-0.002,3,"OAES_PBO",-23.602,28.855,0.4,0.3,1,0,1,0,0,0,
242.031,35.845,-0.018,14,"U73H_GPS",-9.902,11.221,0.735,0.737,1,0,1,0,0,0,
239.521,35.867,-0.002,3,"BKAP_PBO",-23.201,29.556,0.4,0.3,1,0,1,0,0,0,
243.7,35.867,-0.116,8,"P204_PBO",-3.537,2.558,1.05,1.09,1,0,1,0,0,0,
241.926,35.878,-0.002,14,"P680_PBO",-9.99,11.501,0.3,0.6,1,0,1,0,0,0,
239.569,35.888,-0.001,3,"P074_PBO",-21.993,28.043,0.589,0.762,1,0,1,0,0,0,
239.953,35.889,-0.047,14,"CPXF_PBO",-8.686,16.016,0.94,0.93,1,0,1,0,0,0,
242.61,35.897,-0.005,23,"P722_PBO",-8.487,7.385,0.3,0.4,1,0,1,0,0,0,
239.527,35.9,-0.002,3,"P488_PBO",-22.6,29.156,0.5,0.4,1,0,1,0,0,0,
242.711,35.913,-0.023,23,"SOOS_GPS",-6.568,6.654,0.698,0.698,1,0,1,0,0,0,
242.518,35.925,-0.026,23,"STOL_GPS",-8.409,7.081,0.709,0.711,1,0,1,0,0,0,
239.845,35.928,-0.001,14,"P496_PBO",-9.598,13.049,0.6,0.7,1,0,1,0,0,0,
239.093,35.933,-0.002,3,"P485_PBO",-29.601,31.566,0.5,0.3,1,0,1,0,0,0,
240.091,35.935,-0.003,14,"P622_PBO",-9.796,11.443,0.5,0.6,1,0,1,0,0,0,
239.458,35.945,-0.005,3,"P418_PBO",-23.488,30.76,0.5,0.5,1,0,1,0,0,0,
243.701,35.971,-0.007,8,"P043_PBO",-4.48,1.16,0.2,0.2,1,0,1,0,0,0,
239.448,35.974,-0.004,3,"P023_PBO",-29.398,34.258,0.5,0.6,1,0,1,0,0,0,
242.671,35.978,-0.041,23,"P196_PBO",-6.277,5.778,0.94,0.92,1,0,1,0,0,0,
238.516,35.992,-0.025,3,"P690_PBO",-29.539,36.375,1.04,1.03,1,0,1,0,0,0,
242.443,36.002,0.001,23,"T758_GPS",-7.566,7.524,1.28,1.29,1,0,1,0,0,0,
239.706,36.016,0.001,14,"P503_PBO",-9.195,13.552,1.6,1.6,1,0,1,0,0,0,
241.864,36.023,-0.032,14,"V696_GPS",-9.991,10.155,0.68,0.682,1,0,1,0,0,0,
239.302,36.025,-0.001,3,"P087_PBO",-32.097,31.661,1,0.4,1,0,1,0,0,0,
240.937,36.027,-0.001,14,"P113_PBO",-13.189,5.724,0.5,1.1,1,0,1,0,0,0,
252.092,36.032,0.001,1,"SILV_GHT",-0.955,-0.338,0.5,1.1,1,0,1,0,0,0,
242.821,36.035,-0.02,8,"SMYC_GLA",-6.044,5.207,0.698,0.7,1,0,1,0,0,0,
242.056,36.045,-0.012,6,"U701_GPS",-9.03,10.689,0.752,0.771,1,0,1,0,0,0,
242.478,36.05,0.003,23,"A16N_GPS",-7.28,5.84,0.4,0.39,1,0,1,0,0,0,
239.636,36.052,-0.003,14,"P607_PBO",-8.994,13.653,1.5,1.5,1,0,1,0,0,0,
242.546,36.053,-0.022,23,"STEV_GPS",-7.043,6.623,0.728,0.728,1,0,1,0,0,0,
238.423,36.055,0.003,3,"SC04_PBO",-25.412,33.273,1.8,1.8,1,0,1,0,0,0,
242.116,36.062,-0.017,6,"TUNG_GPS",-7.775,8.371,1.1,1.11,1,0,1,0,0,0,
242.454,36.067,0.003,23,"SUTB_GPS",-7.882,6.753,1.28,1.28,1,0,1,0,0,0,
239.457,36.089,-0.003,18,"USGC_PBO",-8.994,12.057,1.4,1.5,1,0,1,0,0,0,
242.328,36.094,-0.011,6,"TILL_GPS",-9.959,6.074,1.14,1.12,1,0,1,0,0,0,
242.368,36.107,0.003,23,"TID3_GPS",-8.19,5.99,1.29,1.3,1,0,1,0,0,0,
239.56,36.123,-0.004,14,"BMHL_PBO",-9.692,11.055,1.1,1.1,1,0,1,0,0,0,
239.121,36.14,0.001,3,"CTMS_PBO",-29.994,32.065,0.9,0.7,1,0,1,0,0,0,
242.325,36.15,-0.02,6,"TIMB_GPS",-8.914,5.348,0.731,0.738,1,0,1,0,0,0,
250.481,36.15,0.003,1,"P16X_GPS",-0.753,-0.6,1.2,0.8,1,0,1,0,0,0,
242.59,36.159,0.006,23,"P015_PBO",-7.078,4.886,1.2,1.3,1,0,1,0,0,0,
238.863,36.161,0.002,3,"RDMT_PBO",-29.594,35.271,1,0.7,1,0,1,0,0,0,
241.273,36.185,-0.018,14,"WES2_GPS",-11.578,10.421,0.841,0.735,1,0,1,0,0,0,
242.093,36.204,-0.021,6,"TWIN_GPS",-8.833,8.021,0.696,0.698,1,0,1,0,0,0,
242.244,36.217,-0.009,6,"TONO_GPS",-7.475,6.811,1.15,1.13,1,0,1,0,0,0,
242.915,36.218,0.005,8,"NEAH_GPS",-4.7,2.83,0.4,0.39,1,0,1,0,0,0,
241.233,36.231,-0.001,14,"P016_PBO",-10.681,8.517,0.5,0.9,1,0,1,0,0,0,
242.417,36.232,-0.016,23,"TATE_GLA",-7.588,6.121,0.768,0.789,1,0,1,0,0,0,
238.186,36.235,0.001,3,"P363_PBO",-27.805,36.243,1.8,1.7,1,0,1,0,0,0,
242.45,36.279,-0.001,23,"T31N_GPS",-6.633,5.925,0.76,0.781,1,0,1,0,0,0,
238.149,36.288,0.003,3,"P316_PBO",-27.798,34.755,1.7,1.7,1,0,1,0,0,0,
240.712,36.289,-0.032,14,"P345_PBO",-10.836,11.815,1,1.02,1,0,1,0,0,0,
242.826,36.294,-0.026,8,"SMOK_GPS",-4.505,3.881,0.678,0.682,1,0,1,0,0,0,
238.799,36.294,-0.035,3,"P317_PBO",-27.701,35.66,1.1,0.9,1,0,1,0,0,0,
239.723,36.304,-0.004,14,"GMRC_PBO",-14.085,7.451,0.3,0.3,1,0,1,0,0,0,
243.584,36.304,-0.014,8,"P197_PBO",-2.603,2.023,0.93,1.03,1,0,1,0,0,0,
242.359,36.307,-0.034,23,"TIGR_GPS",-6.582,5.536,0.673,0.669,1,0,1,0,0,0,
243.35,36.316,0.003,8,"NICR_GPS",-3.591,1.061,0.594,0.594,1,0,1,0,0,0,
245.068,36.319,0.005,2,"9040_GPS",-3.39,-0.29,0.38,0.37,1,0,1,0,0,0,
244.413,36.32,0.004,8,"POIN_GLA",-3.52,-0.51,0.38,0.37,1,0,1,0,0,0,
240.771,36.324,-0.002,14,"P003_PBO",-11.98,8.127,0.4,0.6,1,0,1,0,0,0,
242.576,36.34,-0.011,23,"STEA_GPS",-6.362,6.102,0.747,0.763,1,0,1,0,0,0,
242.7,36.349,0.034,8,"SOR4_GPS",-4.904,6.12,0.758,0.766,1,0,1,0,0,0,
243.525,36.397,-0.019,8,"SHLD_GPS",-3.139,1.452,0.695,0.7,1,0,1,0,0,0,
239.584,36.399,-0.001,14,"BEMT_PBO",-12.082,10.554,0.5,0.6,1,0,1,0,0,0,
242.72,36.402,0.016,8,"SOBE_GPS",-5.299,4.383,0.733,0.733,1,0,1,0,0,0,
239.004,36.41,-0.118,18,"P430_PBO",-10.644,13.498,1,0.7,1,0,1,0,0,0,
239.019,36.417,-0.003,18,"AGMT_PBO",-12.585,12.467,1.2,1.2,1,0,1,0,0,0,
254.706,36.42,-0.002,1,"YELL_GPS",-1.637,0.299,0.6,0.3,1,0,1,0,0,0,
238.677,36.42,-0.005,3,"P187_PBO",-26.289,36.596,0.8,0.7,1,0,1,0,0,0,
238.865,36.426,-0.003,3,"P484_PBO",-28.885,32.871,1.1,1.1,1,0,1,0,0,0,
256.846,36.448,0.002,1,"WSLR_GPS",-0.934,-0.052,0.5,0.4,1,0,1,0,0,0,
238.071,36.449,0.001,3,"PTSG_PBO",-29.472,36.677,1.8,1.7,1,0,1,0,0,0,
243.901,36.459,0.004,8,"GP17_GPS",-3.32,-0.26,0.38,0.37,1,0,1,0,0,0,
241.868,36.466,-0.031,14,"V546_GPS",-9.532,9.371,1.01,0.98,1,0,1,0,0,0,
238.207,36.486,-0.002,3,"P472_PBO",-29.786,35.986,0.3,0.8,1,0,1,0,0,0,
238.571,36.493,-0.003,3,"P324_PBO",-29.288,34.828,0.7,0.6,1,0,1,0,0,0,
242.388,36.497,-0.015,23,"TIBB_GPS",-6.008,5.568,1.06,1.07,1,0,1,0,0,0,
239.646,36.501,0.042,14,"KTBW_PBO",-7.627,10.478,1.24,1.05,1,0,1,0,0,0,
242.439,36.519,-0.014,23,"TAHU_GPS",-5.476,3.964,1.06,1.06,1,0,1,0,0,0,
242.46,36.532,-0.022,8,"STRP_GNI",-5.742,4.442,1.06,1.05,1,0,1,0,0,0,
242.213,36.538,-0.018,24,"TRIA_GPS",-7.687,6.259,0.726,0.742,1,0,1,0,0,0,
238.372,36.54,-0.003,3,"P315_PBO",-26.406,32.588,1.8,1.8,1,0,1,0,0,0,
242.788,36.543,0.022,8,"SOAM_GPS",-4.426,3.724,0.763,0.77,1,0,1,0,0,0,
238.812,36.56,-0.004,3,"P462_PBO",-28.581,33.572,1.1,1.1,1,0,1,0,0,0,
238.816,36.571,-0.005,3,"P186_PBO",-29.534,34.854,0.9,0.9,1,0,1,0,0,0,
242.521,36.572,-0.02,8,"STNN_GPS",-5.277,4.147,1.06,1.05,1,0,1,0,0,0,
243.88,36.58,0.004,8,"MACK_GPS",-3.17,-0.32,0.38,0.37,1,0,1,0,0,0,
238.228,36.589,0.008,3,"P325_PBO",-26.816,37.331,1.2,1.1,1,0,1,0,0,0,
241.881,36.603,-0.04,6,"V357_GPS",-8.723,8.254,0.696,0.698,1,0,1,0,0,0,
242.853,36.606,0.022,8,"SLVR_GPS",-4.935,3.43,0.757,0.763,1,0,1,0,0,0,
238.936,36.612,-0.001,18,"P599_PBO",-11.878,7.569,1.1,1.1,1,0,1,0,0,0,
238.095,36.622,-0.003,3,"P002_PBO",-30.582,35.788,1.7,1.8,1,0,1,0,0,0,
244.021,36.633,0.005,8,"JHRT_GPS",-3.24,-0.55,0.38,0.37,1,0,1,0,0,0,
254.089,36.635,0.004,1,"YOUB_GPS",-0.73,-0.486,1.1,0.8,1,0,1,0,0,0,
239.381,36.635,-0.003,14,"P066_PBO",-12.175,8.559,0.5,0.3,1,0,1,0,0,0,
243.662,36.645,0.004,8,"QUIL_GPS",-3.23,0.15,0.38,0.37,1,0,1,0,0,0,
243.837,36.69,-0.001,8,"SHEP_GPS",-1.554,1.111,0.753,0.758,1,0,1,0,0,0,
238.73,36.696,0.005,29,"P313_PBO",-17.318,19.78,0.9,0.9,1,0,1,0,0,0,
238.334,36.698,-0.087,3,"P415_PBO",-28.375,33.499,1.4,0.8,1,0,1,0,0,0,
238.341,36.722,-0.201,3,"P059_PBO",-30.169,34.697,1.6,0.8,1,0,1,0,0,0,
243.022,36.724,0.01,8,"SKUL_GLA",-3.242,2.544,0.718,0.725,1,0,1,0,0,0,
243.789,36.73,0.004,8,"PGC4_GPS",-3.47,-0.2,0.38,0.37,1,0,1,0,0,0,
240.882,36.738,-0.058,14,"P420_PBO",-9.374,11.598,1.1,1.03,1,0,1,0,0,0,
239.643,36.739,-0.001,14,"ELKO_PBO",-11.27,9.053,0.6,0.7,1,0,1,0,0,0,
243.549,36.745,0.004,8,"BEAV_GPS",-3.49,0.12,0.38,0.37,1,0,1,0,0,0,
243.692,36.746,0.004,8,"HRMA_GPS",-3.33,-0.19,0.38,0.37,1,0,1,0,0,0,
243.234,36.747,0.004,8,"BRIB_GPS",-3.6,0.56,0.38,0.37,1,0,1,0,0,0,
238.201,36.749,0.009,3,"P169_PBO",-31.883,35.539,0.7,0.7,1,0,1,0,0,0,
242.454,36.759,-0.018,8,"T31N_GNI",-4.609,3.783,1.04,1.01,1,0,1,0,0,0,
238.25,36.763,0.003,3,"P167_PBO",-28.173,33.425,0.6,0.5,1,0,1,0,0,0,
241.815,36.781,-0.033,6,"P337_PBO",-6.608,8.591,1.22,1.01,1,0,1,0,0,0,
238.332,36.791,-0.006,3,"P185_PBO",-28.955,33.099,0.6,0.5,1,0,1,0,0,0,
243.071,36.792,0.011,8,"SKIL_GPS",-4.106,2.72,0.758,0.775,1,0,1,0,0,0,
238.675,36.793,-0.003,19,"P191_PBO",-12.203,12.496,0.6,0.6,1,0,1,0,0,0,
239.257,36.806,-0.002,14,"OPRD_PBO",-10.87,8.362,0.5,0.3,1,0,1,0,0,0,
243.431,36.808,0.004,8,"CAST_GPS",-3.39,0.28,0.38,0.37,1,0,1,0,0,0,
243.425,36.809,-0.011,8,"SILV_GPS",-3.124,1.908,1.37,1.37,1,0,1,0,0,0,
238.268,36.816,-0.002,3,"TOIY_PBO",-29.374,32.484,0.8,0.4,1,0,1,0,0,0,
243.254,36.828,0.03,8,"SIST_GPS",-3.074,2.929,0.779,0.797,1,0,1,0,0,0,
243.532,36.84,-0.002,8,"N274_GPS",-3.256,-1.988,1.014,1.016,1,0,1,0,0,0,
238.229,36.846,-0.013,3,"P168_PBO",-28.557,32.43,0.7,0.6,1,0,1,0,0,0,
243.138,36.858,0.009,8,"SITA_GPS",-3.431,2.976,0.75,0.766,1,0,1,0,0,0,
238.409,36.859,-0.003,27,"GOLD_PBO",-27.972,30.181,1.2,1.2,1,0,1,0,0,0,
242.5,36.865,-0.025,8,"STRA_GPS",-3.966,3.879,1.02,1.01,1,0,1,0,0,0,
238.432,36.873,0.005,29,"P326_PBO",-24.621,27.57,0.6,0.6,1,0,1,0,0,0,
238.415,36.887,0.003,29,"SC03_PBO",-23.12,28.375,0.6,0.6,1,0,1,0,0,0,
243.319,36.889,-0.013,8,"SISK_GPS",-4.246,1.507,1.37,1.38,1,0,1,0,0,0,
238.701,36.9,0.011,18,"P374_PBO",-11.875,9.589,0.6,0.6,1,0,1,0,0,0,
238.538,36.909,0.01,29,"P179_PBO",-17.296,20.538,0.7,0.7,1,0,1,0,0,0,
241.899,36.914,-0.032,24,"V162_GPS",-8.215,6.223,0.691,0.693,1,0,1,0,0,0,
238.327,36.914,0.018,27,"TPW2_PBO",-26.527,31.601,0.7,0.6,1,0,1,0,0,0,
243.739,36.943,0.015,8,"SHER_GPS",-1.685,1.663,0.752,0.753,1,0,1,0,0,0,
238.126,36.946,0.06,3,"P403_PBO",-27.95,32.961,0.6,0.6,1,0,1,0,0,0,
239.942,36.947,0.003,14,"P076_PBO",-12.861,9.646,1.1,0.7,1,0,1,0,0,0,
