lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate
140.5440,42.9850,0.0000,0,950127_G,-7.5190,2.2970,1.9690,3.2820,1,0,1,0,0,0,0.0000,-3596494.5665,2960085.5551,4341367.5036,0,-7.1327,4.7443,2.4473,-5.7339,4.1137,-1.9586,0.7781,3.3574,-1.4088,0.0000,0.0000
140.5600,39.3270,0.0000,0,950190_G,-4.1850,8.2870,1.9320,2.5790,1,0,1,0,0,0,0.0000,-3803903.0451,3129011.1507,4035339.1808,1,-8.5880,7.1367,-1.1503,-3.1930,6.1521,-2.4857,0.7812,7.8807,-1.7658,0.0000,0.0000
140.5620,37.0890,0.0000,0,950211_G,-18.2620,7.1490,1.6630,2.0760,1,0,1,0,0,0,0.0000,-3922813.3683,3226594.7189,3839918.3922,8,-18.1011,5.8575,-1.2915,-9.2655,8.7059,-0.6749,0.3760,9.5104,2.4724,0.0000,0.0000
140.5680,42.0990,0.0000,0,950146_G,-8.5970,4.1800,2.0690,2.8390,1,0,1,0,0,0,0.0000,-3649154.2650,3000863.8597,4268821.9343,8,-6.5218,9.5865,5.4065,-4.7320,8.7021,-1.9216,-0.2011,3.7114,-0.6833,0.0000,0.0000
140.5770,40.3250,0.0000,0,950181_G,-4.8050,9.7250,2.0900,2.6330,1,0,1,0,0,0,0.0000,-3749960.0110,3082773.7080,4120516.6718,1,-3.8804,5.7931,-3.9319,-2.0993,6.1384,-3.0614,0.7368,4.8425,-0.3916,0.0000,0.0000
140.5780,40.5240,0.0000,0,950155_G,-4.4020,5.3040,2.0480,2.7470,1,0,1,0,0,0,0.0000,-3738935.8082,3073601.5552,4137352.2890,1,-3.4979,5.6725,0.3685,-1.8813,6.1375,-3.0037,0.6843,4.6203,-0.2193,0.0000,0.0000
140.5890,40.7060,0.0000,0,960538_G,-4.8270,4.7750,2.2020,2.8420,1,0,1,0,0,0,0.0000,-3729353.0874,3064524.4195,4152705.9965,1,-3.2857,5.5939,0.8189,-1.6812,6.1286,-2.8803,0.6387,4.4848,-0.1040,0.0000,0.0000
140.5970,39.7490,0.0000,0,950187_G,-5.3460,6.9900,2.6770,2.6800,1,0,1,0,0,0,0.0000,-3782854.0887,3107603.1041,4071507.0125,1,-6.0843,6.5019,-0.4881,-2.7286,6.1221,-2.7831,0.7892,6.1389,-1.1690,0.0000,0.0000
140.6120,36.5400,0.0000,0,940042_G,-13.5040,1.7390,1.7660,1.7400,1,0,1,0,0,0,0.0000,-3953883.4686,3246369.9058,3791073.6491,8,-16.4770,5.0215,3.2825,-9.7541,8.6749,-0.4768,0.2314,7.1998,3.4220,0.0000,0.0000
140.6300,39.0520,0.0000,0,950193_G,-10.6990,12.8880,2.8540,3.0900,1,0,1,0,0,0,0.0000,-3822652.0198,3136611.2111,4011652.1668,1,-10.8357,7.2532,-5.6348,-3.4891,6.0954,-2.1158,0.7079,9.4623,-1.8657,0.0000,0.0000
140.6360,41.0430,0.0000,0,950151_G,-4.7590,3.9710,2.4560,2.6960,1,0,1,0,0,0,0.0000,-3712917.3097,3045919.7471,4181024.9231,1,-3.0683,5.5461,1.5751,-1.3087,6.0905,-2.5849,0.5525,4.3445,-0.0082,0.0000,0.0000
140.6430,38.2060,0.0000,0,950178_G,-19.4070,6.3940,3.0240,2.4170,1,0,1,0,0,0,0.0000,-3868745.4532,3172963.8725,3938205.2186,8,-19.0721,8.4348,2.0408,-8.2522,8.6557,-1.4247,0.5951,12.2446,-0.3742,0.0000,0.0000
140.6460,37.9840,0.0000,0,970797_G,-20.7170,7.2960,2.3740,2.1890,1,0,1,0,0,0,0.0000,-3880681.4976,3182413.4024,3918789.0364,8,-19.3790,7.8778,0.5818,-8.4521,8.6538,-1.2553,0.5666,12.1821,0.2093,0.0000,0.0000
140.6470,35.7770,0.0000,0,93021_GP,-11.5810,5.8470,1.7970,1.6770,1,0,1,0,0,0,0.0000,-3994551.7987,3275677.9170,3722612.1976,8,-12.4152,6.4278,0.5808,-10.4348,8.6532,-0.3628,0.1138,2.3432,2.1116,0.0000,0.0000
140.6590,35.9550,0.0000,0,93009_GP,-13.9720,6.0860,1.5880,1.5580,1,0,1,0,0,0,0.0000,-3986274.2935,3267493.9923,3738643.0330,8,-13.0696,5.6647,-0.4213,-10.2743,8.6458,-0.3799,0.1329,3.1752,2.8482,0.0000,0.0000
140.6620,37.3250,0.0000,0,950205_G,-19.7470,6.5750,1.8430,2.0710,1,0,1,0,0,0,0.0000,-3916172.7461,3209689.9160,3860807.3155,8,-19.1702,6.4314,-0.1436,-9.0441,8.6439,-0.7859,0.4236,10.9120,1.7889,0.0000,0.0000
140.6670,42.1230,0.0000,0,960528_G,-9.5590,5.6590,2.1110,3.0120,1,0,1,0,0,0,0.0000,-3652950.5484,2993420.4769,4270800.5808,8,-6.7998,9.6205,3.9615,-4.7001,8.6408,-1.7522,-0.3168,3.8518,-0.6628,0.0000,0.0000
140.7150,41.9770,0.0000,0,960529_G,-7.0360,3.4440,2.1450,2.9380,1,0,1,0,0,0,0.0000,-3663868.4820,2997240.1565,4258752.2413,8,-6.9708,9.1475,5.7035,-4.8281,8.6110,-1.8167,-0.0283,3.9594,-0.5081,0.0000,0.0000
140.7330,39.7030,0.0000,0,960553_G,-4.6790,5.8950,2.6310,3.0250,1,0,1,0,0,0,0.0000,-3792749.2913,3100683.1438,4067575.2380,1,-6.6995,6.4175,0.5225,-2.7697,6.0118,-2.4653,0.7003,6.3951,-1.1060,0.0000,0.0000
140.7480,41.8260,0.0000,0,940022_G,-7.5000,3.3410,2.1410,2.8210,1,0,1,0,0,0,0.0000,-3674272.7363,3002220.6217,4246262.1986,8,-7.1128,8.7993,5.4583,-4.9621,8.5906,-1.9071,0.1479,4.0577,-0.3566,0.0000,0.0000
140.7540,36.8000,0.0000,0,950214_G,-21.2040,5.9070,1.5130,1.7440,1,0,1,0,0,0,0.0000,-3948553.3640,3225643.7639,3814249.6119,8,-18.3505,5.5279,-0.3791,-9.5078,8.5869,-0.5400,0.2794,9.3827,2.7795,0.0000,0.0000
140.7550,37.5610,0.0000,0,950201_G,-21.3540,6.5820,1.9390,2.2420,1,0,1,0,0,0,0.0000,-3909028.4665,3193241.4149,3881630.7366,8,-20.1620,7.1330,0.5510,-8.8232,8.5862,-0.9041,0.4583,12.2429,0.9950,0.0000,0.0000
140.7690,39.3510,0.0000,0,960544_G,-12.1520,11.2250,2.2130,2.7520,1,0,1,0,0,0,0.0000,-3813981.8660,3114045.4090,4037402.0085,8,-13.1492,9.5807,-1.6443,-7.2058,8.5776,-2.1585,0.6682,8.1018,-1.6713,0.0000,0.0000
140.7870,40.2150,0.0000,0,950183_G,-4.5160,7.7310,2.1210,2.5970,1,0,1,0,0,0,0.0000,-3767356.1332,3074004.3155,4111189.2070,1,-4.7857,5.5188,-2.2122,-2.2054,5.9680,-2.5526,0.6235,5.1329,-0.1743,0.0000,0.0000
140.8020,38.7490,0.0000,0,950174_G,-17.5190,11.1640,2.2280,2.4540,1,0,1,0,0,0,0.0000,-3848438.0452,3138485.7954,3985446.3973,8,-17.7688,9.6292,-1.5348,-7.7471,8.5571,-1.6754,0.6009,11.6971,-1.6730,0.0000,0.0000
140.8030,40.6440,0.0000,0,960541_G,-5.4490,5.1870,2.3510,2.8900,1,0,1,0,0,0,0.0000,-3744253.3561,3053412.0816,4147480.3106,1,-4.0205,5.1788,-0.0082,-1.7344,5.9550,-2.4506,0.5315,4.7368,0.2447,0.0000,0.0000
140.8060,42.0430,0.0000,0,950147_G,-6.1630,3.5490,2.3590,2.9370,1,0,1,0,0,0,0.0000,-3664819.7978,2988315.0897,4264202.1804,8,-7.1761,9.2122,5.6632,-4.7589,8.5546,-1.6686,-0.1479,4.0857,-0.5096,0.0000,0.0000
140.8220,41.1460,0.0000,0,960535_G,-6.2850,4.2810,2.3060,2.8790,1,0,1,0,0,0,0.0000,-3716953.2745,3029097.3182,4189651.4477,8,-7.9064,7.8642,3.5832,-5.5730,8.5447,-2.2073,0.4314,4.5407,0.2490,0.0000,0.0000
140.8230,40.0450,0.0000,0,970798_G,-6.3070,12.3430,2.6310,2.9640,1,0,1,0,0,0,0.0000,-3778726.2165,3079328.8666,4096744.2406,1,-5.3916,5.6615,-6.6815,-2.3892,5.9388,-2.4483,0.6292,5.4507,-0.3519,0.0000,0.0000
140.8300,40.8410,0.0000,0,940025_G,-5.2810,3.4810,2.4250,2.6920,1,0,1,0,0,0,0.0000,-3734614.0683,3042622.1597,4164067.6767,8,-8.2001,7.7034,4.2224,-5.8492,8.5397,-2.3258,0.4858,4.6767,0.3506,0.0000,0.0000
140.8340,37.3250,0.0000,0,960562_G,-20.9970,8.1990,2.2370,2.0850,1,0,1,0,0,0,0.0000,-3925790.4667,3197919.2524,3860807.3155,8,-20.5670,6.8562,-1.3428,-9.0285,8.5373,-0.7485,0.3892,12.2870,1.2918,0.0000,0.0000
140.8370,35.7260,0.0000,0,93022_GP,-10.6820,6.0930,1.7070,1.8600,1,0,1,0,0,0,0.0000,-4007959.9675,3264504.8131,3718012.4644,8,-12.1515,5.8851,-0.2079,-10.4638,8.5354,-0.3394,0.1082,2.0272,2.5421,0.0000,0.0000
140.8420,37.0180,0.0000,0,970800_G,-22.3320,7.6920,1.6500,1.8100,1,0,1,0,0,0,0.0000,-3942221.2268,3210388.0426,3833621.2485,8,-19.7483,6.1481,-1.5439,-9.3040,8.5323,-0.6089,0.3189,11.0532,2.0653,0.0000,0.0000
140.8440,38.0300,0.0000,0,950179_G,-22.3130,8.8230,1.8870,2.2160,1,0,1,0,0,0,0.0000,-3889215.0200,3166996.1119,3922817.0512,8,-20.8661,8.2464,-0.5766,-8.3924,8.5311,-1.1667,0.5112,13.6404,-0.2265,0.0000,0.0000
140.8480,38.5460,0.0000,0,960548_G,-19.5030,9.9090,1.9840,2.5600,1,0,1,0,0,0,0.0000,-3861882.4332,3144290.7678,3967826.9998,8,-19.2750,9.3315,-0.5775,-7.9262,8.5286,-1.4964,0.5647,12.8451,-1.3676,0.0000,0.0000
140.8510,38.4120,0.0000,0,950177_G,-20.5580,9.0050,2.0980,2.3690,1,0,1,0,0,0,0.0000,-3869232.9799,3149938.6037,3956169.1573,8,-19.9362,9.0680,0.0630,-8.0470,8.5267,-1.4070,0.5504,13.2963,-1.0917,0.0000,0.0000
140.8610,43.2100,0.0000,0,960517_G,-6.2750,2.5890,1.9780,2.8170,1,0,1,0,0,0,0.0000,-3599565.7478,2929358.3198,4359625.8696,0,-6.7930,4.3747,1.7857,-4.8760,3.2655,-1.7407,0.6839,3.6577,-1.7931,0.0000,0.0000
140.8720,40.9130,0.0000,0,960536_G,-6.6020,3.5450,2.2890,2.7730,1,0,1,0,0,0,0.0000,-3732781.2521,3036579.1929,4170117.7910,8,-8.2524,7.6258,4.0808,-5.7797,8.5137,-2.2286,0.4561,4.7013,0.4318,0.0000,0.0000
140.8810,41.4550,0.0000,0,950150_G,-6.7540,4.3610,2.1840,2.7410,1,0,1,0,0,0,0.0000,-3702486.3861,3010968.2959,4215449.6727,8,-7.7597,8.0825,3.7215,-5.2863,8.5081,-1.9767,0.3170,4.4501,0.1085,0.0000,0.0000
140.8830,42.8580,0.0000,0,950129_G,-8.6490,1.8770,2.3360,3.4790,1,0,1,0,0,0,0.0000,-3621402.5120,2944818.5546,4331032.0927,0,-8.3477,3.8231,1.9461,-6.1956,3.2066,-1.8399,0.8776,3.9921,-1.4941,0.0000,0.0000
140.9030,37.0910,0.0000,0,940041_G,-21.0030,9.6710,1.5970,2.0170,1,0,1,0,0,0,0.0000,-3941843.0661,3203106.2715,3840095.6912,8,-20.5167,6.4847,-3.1863,-9.2329,8.4945,-0.6297,0.3266,11.9135,1.6831,0.0000,0.0000
140.9080,37.8010,0.0000,0,940038_G,-23.5980,8.3080,2.1220,2.1930,1,0,1,0,0,0,0.0000,-3904887.8403,3172511.0523,3902739.5557,8,-21.5719,7.9905,-0.3175,-8.5930,8.4914,-0.9928,0.4624,13.9717,0.0385,0.0000,0.0000
140.9460,37.8180,0.0000,0,960558_G,-23.2160,8.3850,2.0120,2.2390,1,0,1,0,0,0,0.0000,-3906091.6768,3169190.8160,3904232.1710,8,-21.9249,8.1239,-0.2611,-8.5742,8.4678,-0.9866,0.4553,14.3372,-0.1114,0.0000,0.0000
140.9540,38.3170,0.0000,0,940037_G,-23.1570,8.5310,2.0210,2.2680,1,0,1,0,0,0,0.0000,-3879978.4393,3147105.6843,3947891.1566,8,-21.1508,8.9613,0.4303,-8.1233,8.4628,-1.2759,0.5110,14.3034,-1.0095,0.0000,0.0000
140.9880,39.1270,0.0000,0,970796_G,-10.4320,10.8780,2.9570,2.5550,1,0,1,0,0,0,0.0000,-3838092.1150,3109356.9101,4018121.4497,8,-15.7336,9.6308,-1.2472,-7.3880,8.4417,-1.7331,0.5644,10.0787,-1.7535,0.0000,0.0000
140.9910,38.8150,0.0000,0,950173_G,-18.0150,11.6730,1.9410,2.3860,1,0,1,0,0,0,0.0000,-3855200.0162,3122882.2237,3991164.1051,8,-18.4386,9.6546,-2.0184,-7.6699,8.4399,-1.5438,0.5431,12.3125,-1.7579,0.0000,0.0000
140.9940,37.2850,0.0000,0,950208_G,-21.6790,7.5070,2.0420,2.1100,1,0,1,0,0,0,0.0000,-3936798.9685,3188639.6051,3857271.4205,8,-22.0017,7.3777,-0.1293,-9.0501,8.4380,-0.6965,0.3522,13.6480,0.7081,0.0000,0.0000
141.0070,37.5340,0.0000,0,950203_G,-22.9190,8.7340,1.8650,2.1380,1,0,1,0,0,0,0.0000,-3924456.4629,3177168.3905,3879251.7256,8,-22.4571,7.9728,-0.7612,-8.8247,8.4299,-0.8111,0.3958,14.4435,0.0613,0.0000,0.0000
141.0310,43.1780,0.0000,0,940013_G,-6.8290,1.9100,2.0590,3.0200,1,0,1,0,0,0,0.0000,-3610133.9907,2920196.1515,4357033.2186,0,-7.2629,4.0375,2.1275,-4.9899,2.8105,-1.7018,0.7038,3.9748,-1.9308,0.0000,0.0000
141.0380,45.2760,0.0000,0,950102_G,4.4330,3.3220,2.1610,3.1450,1,0,1,0,0,0,0.0000,-3484044.6316,2817499.8150,4524099.8286,0,2.6511,3.8910,0.5690,2.8827,2.7918,-1.2644,0.5346,1.4960,-1.6338,0.0000,0.0000
141.0550,39.3630,0.0000,0,950168_G,-12.3760,11.3530,2.5300,2.5760,1,0,1,0,0,0,0.0000,-3828820.7423,3094437.0771,4038433.1567,8,-13.8958,9.1997,-2.1533,-7.1681,8.4001,-1.7904,0.5492,8.5181,-1.3488,0.0000,0.0000
141.0760,40.2910,0.0000,0,950157_G,-5.3710,6.5600,2.5750,2.6310,1,0,1,0,0,0,0.0000,-3778567.5498,3051533.8144,4117635.2573,8,-9.4601,7.3212,0.7612,-6.3249,8.3871,-2.0493,0.4844,5.1846,0.5815,0.0000,0.0000
141.1320,40.8620,0.0000,0,960537_G,-8.0360,6.3910,2.6760,2.6920,1,0,1,0,0,0,0.0000,-3749410.9061,3021937.2859,4165832.9730,8,-8.9516,6.9110,0.5200,-5.8010,8.3523,-1.8901,0.3810,5.0406,1.0603,0.0000,0.0000
141.1410,41.8340,0.0000,0,950148_G,-12.4450,8.9680,2.5950,3.2310,1,0,1,0,0,0,0.0000,-3694317.0903,2976575.8182,4246924.6633,8,-8.0724,8.1815,-0.7865,-4.9161,8.3467,-1.5355,0.0850,4.6918,0.0802,0.0000,0.0000
141.1480,38.5390,0.0000,0,950176_G,-23.4600,11.2670,1.7620,2.3780,1,0,1,0,0,0,0.0000,-3878670.3765,3124331.0628,3967218.5448,8,-21.7563,9.4459,-1.8211,-7.9050,8.3424,-1.2716,0.4780,15.1228,-1.5815,0.0000,0.0000
141.1650,39.8510,0.0000,0,950163_G,-11.0140,8.3930,2.5920,2.7650,1,0,1,0,0,0,0.0000,-3807822.7375,3065399.7171,4080215.9301,8,-10.9559,7.7535,-0.6395,-6.7156,8.3318,-1.8568,0.5006,6.0971,0.0778,0.0000,0.0000
141.1670,45.1380,0.0000,0,960501_G,3.5450,2.7740,2.2200,3.2870,1,0,1,0,0,0,0.0000,-3498857.3467,2816472.9896,4513294.6533,0,2.0303,3.6744,0.9004,2.3690,2.4466,-1.2950,0.5392,1.6337,-1.7671,0.0000,0.0000
141.1720,39.5970,0.0000,0,950166_G,-12.0030,9.9530,2.3800,2.5560,1,0,1,0,0,0,0.0000,-3822250.9956,3076245.3201,4058505.0842,8,-12.3864,8.3506,-1.6024,-6.9453,8.3275,-1.7622,0.5089,7.2034,-0.5320,0.0000,0.0000
141.1980,40.6250,0.0000,0,950153_G,-6.9880,4.5650,2.4440,2.8010,1,0,1,0,0,0,0.0000,-3766286.2191,3028388.3278,4145877.9183,8,-9.2680,6.6889,2.1239,-6.0101,8.3113,-1.8595,0.3998,5.1173,1.2226,0.0000,0.0000
141.2130,38.4250,0.0000,0,960549_G,-25.3710,10.5340,1.8020,2.3620,1,0,1,0,0,0,0.0000,-3888357.4408,3124867.3492,3957301.0909,8,-23.1511,9.4056,-1.1284,-8.0022,8.3020,-1.1741,0.4532,16.3230,-1.5567,0.0000,0.0000
141.2250,39.9810,0.0000,0,950161_G,-9.4850,7.1210,2.2780,2.6190,1,0,1,0,0,0,0.0000,-3803803.5044,3055604.8475,4091296.7843,8,-10.5399,7.3053,0.1843,-6.5922,8.2946,-1.8141,0.4716,5.7619,0.5177,0.0000,0.0000
141.2750,38.9000,0.0000,0,960545_G,-24.0200,11.2140,1.7970,2.5890,1,0,1,0,0,0,0.0000,-3866008.3141,3100027.2348,3998520.0163,8,-19.6520,9.4416,-1.7724,-7.5670,8.2635,-1.3592,0.4671,13.4442,-1.6451,0.0000,0.0000
141.2900,42.9710,0.0000,0,950128_G,-8.3580,2.1600,2.2030,3.0180,1,0,1,0,0,0,0.0000,-3635557.0647,2913672.3696,4340229.2121,0,-8.7463,3.1768,1.0168,-5.7588,2.1174,-1.7543,0.9171,4.7418,-1.9766,0.0000,0.0000
141.2940,40.2910,0.0000,0,950159_G,-7.5520,5.3810,2.4570,2.6980,1,0,1,0,0,0,0.0000,-3790150.7015,3037135.0002,4117635.2573,8,-9.8460,6.6119,1.2309,-6.3044,8.2517,-1.7667,0.4201,5.3083,1.2197,0.0000,0.0000
141.3300,44.4270,0.0000,0,950106_G,0.7670,2.9750,2.0880,2.9920,1,0,1,0,0,0,0.0000,-3550312.3222,2841285.7109,4457210.9425,0,-1.4283,3.7923,0.8173,-0.2946,2.0103,-1.3687,0.5077,2.5024,-2.2896,0.0000,0.0000
141.3610,42.5500,0.0000,0,950139_G,-11.0800,3.5370,2.1120,3.0900,1,0,1,0,0,0,0.0000,-3663976.5334,2928999.5851,4305878.4068,0,-11.2993,1.8999,-1.6371,-7.3363,1.9274,-1.2948,1.2291,5.2579,-1.2017,0.0000,0.0000
141.3680,40.9680,0.0000,0,950152_G,-9.6210,4.8880,2.3740,2.7760,1,0,1,0,0,0,0.0000,-3755799.4325,3001651.2145,4174734.9701,8,-9.4667,6.2032,1.3152,-5.6823,8.2057,-1.6238,0.3172,5.4081,1.6853,0.0000,0.0000
141.3710,43.6240,0.0000,0,970785_G,-5.6660,3.5410,2.0330,2.8740,1,0,1,0,0,0,0.0000,-3600794.2470,2877461.4491,4393045.3971,0,-5.6538,3.9165,0.3755,-3.3069,1.9006,-1.5162,0.5589,3.8631,-2.5748,0.0000,0.0000
141.3760,40.6760,0.0000,0,960539_G,-9.9760,4.7200,2.1490,2.7590,1,0,1,0,0,0,0.0000,-3772791.6891,3014368.3454,4150178.0456,8,-9.6155,6.0455,1.3255,-5.9470,8.2007,-1.6596,0.3547,5.3280,1.8006,0.0000,0.0000
141.4070,42.7730,0.0000,0,960523_G,-8.0000,2.7810,2.3220,2.9080,1,0,1,0,0,0,0.0000,-3653200.5127,2915580.9776,4324102.8016,0,-9.8706,2.1969,-0.5841,-6.4988,1.8042,-1.8752,1.3496,5.2470,-1.7422,0.0000,0.0000
141.4310,43.4050,0.0000,0,950117_G,-6.9800,2.1670,1.9480,2.9040,1,0,1,0,0,0,0.0000,-3616907.6823,2884136.8283,4375395.4146,0,-6.9338,3.7120,1.5450,-4.1273,1.7400,-1.5543,0.6219,4.3607,-2.5940,0.0000,0.0000
141.4410,38.4490,0.0000,0,940036_G,-28.0440,10.7990,1.9910,2.4130,1,0,1,0,0,0,0.0000,-3899465.0106,3108336.0035,3959390.2791,8,-25.6077,9.6699,-1.1291,-7.9601,8.1603,-1.0602,0.4035,18.7077,-1.9131,0.0000,0.0000
141.4480,41.4050,0.0000,0,960533_G,-11.1310,6.0610,2.1810,2.9580,1,0,1,0,0,0,0.0000,-3734976.6590,2976473.1011,4211283.4975,8,-9.3039,6.6202,0.5592,-5.2772,8.1560,-1.4751,0.2348,5.5017,1.3010,0.0000,0.0000
141.4490,38.6830,0.0000,0,950175_G,-26.3080,11.1420,1.9270,2.3380,1,0,1,0,0,0,0.0000,-3887220.3446,3097688.0256,3979723.4012,8,-23.5593,9.4679,-1.6741,-7.7478,8.1553,-1.1510,0.4155,16.9625,-1.7281,0.0000,0.0000
141.4530,39.8490,0.0000,0,970795_G,-13.3090,7.4210,1.8660,2.5070,1,0,1,0,0,0,0.0000,-3823294.3367,3046309.6196,4080045.2912,8,-11.5082,6.7526,-0.6684,-6.6909,8.1529,-1.5423,0.4198,6.3596,0.9805,0.0000,0.0000
141.4620,40.0490,0.0000,0,950160_G,-9.3560,5.7890,2.3920,2.5320,1,0,1,0,0,0,0.0000,-3812609.4717,3036817.2112,4097084.5370,8,-10.7165,6.3383,0.5493,-6.5086,8.1473,-1.5682,0.4042,5.7760,1.4048,0.0000,0.0000
141.5010,38.3010,0.0000,0,960550_G,-29.0480,11.2890,1.8010,2.2920,1,0,1,0,0,0,0.0000,-3910709.0821,3110607.0243,3946495.8985,8,-27.3242,9.8286,-1.4604,-8.0887,8.1230,-0.9721,0.3811,20.2077,-2.0866,0.0000,0.0000
141.5100,43.8540,0.0000,0,940008_G,-4.1040,3.0790,2.1650,2.9810,1,0,1,0,0,0,0.0000,-3593932.2908,2857718.8303,4411512.8060,0,-4.5695,3.7526,0.6736,-2.4410,1.5286,-1.4784,0.5284,3.6070,-2.7525,0.0000,0.0000
141.5110,40.5150,0.0000,0,950156_G,-9.8670,4.5500,2.5020,3.1270,1,0,1,0,0,0,0.0000,-3788996.8186,3012716.6423,4136591.9552,8,-9.9732,5.5797,1.0297,-6.0808,8.1168,-1.5439,0.3499,5.4363,2.1871,0.0000,0.0000
141.5340,39.3380,0.0000,0,950169_G,-15.9180,9.6720,2.1860,2.5020,1,0,1,0,0,0,0.0000,-3855935.8442,3063415.7070,4036284.7314,8,-15.9425,8.0008,-1.6712,-7.1470,8.1025,-1.3344,0.4147,10.1298,-0.3130,0.0000,0.0000
141.5400,43.0780,0.0000,0,960520_G,-9.7730,3.1340,1.9840,2.8140,1,0,1,0,0,0,0.0000,-3641882.4886,2892735.2305,4348922.4282,0,-8.9010,3.0523,-0.0817,-5.3521,1.4483,-1.6391,0.8508,5.1880,-2.4548,0.0000,0.0000
141.5730,38.9030,0.0000,0,950172_G,-23.1230,10.3340,2.1240,2.3790,1,0,1,0,0,0,0.0000,-3881915.4249,3079747.8464,3998779.4760,8,-22.0830,8.9570,-1.3770,-7.5376,8.0782,-1.1606,0.3986,15.7059,-1.2774,0.0000,0.0000
141.5750,39.1430,0.0000,0,960546_G,-18.8850,10.2040,1.9700,2.5830,1,0,1,0,0,0,0.0000,-3868866.5453,3069175.3712,4019500.6726,8,-18.7449,8.4372,-1.7668,-7.3201,8.0770,-1.2417,0.4042,12.6665,-0.7645,0.0000,0.0000
141.5770,42.8840,0.0000,0,960522_G,-10.0530,3.6960,1.9380,2.7740,1,0,1,0,0,0,0.0000,-3655265.2255,2899517.3641,4333149.7375,0,-9.8809,2.2999,-1.3961,-6.0793,1.3493,-1.7929,1.2130,5.5945,-2.1637,0.0000,0.0000
141.5980,45.2200,0.0000,0,970778_G,0.4300,4.6680,2.3900,3.1280,1,0,1,0,0,0,0.0000,-3514879.1356,2786058.6478,4519718.2804,0,2.5129,2.6230,-2.0450,2.6867,1.2930,-1.4341,0.5921,1.6079,-1.9220,0.0000,0.0000
141.6020,42.6560,0.0000,0,950136_G,-11.6120,3.0750,1.9250,2.7850,1,0,1,0,0,0,0.0000,-3670014.7401,2908609.2605,4314549.2741,0,-11.4090,1.3604,-1.7146,-6.9341,1.2823,-1.4503,1.5346,5.9252,-1.6127,0.0000,0.0000
141.6650,44.1490,0.0000,0,970783_G,-3.5180,5.0030,1.8800,2.8640,1,0,1,0,0,0,0.0000,-3583785.8110,2833859.8458,4435095.1621,0,-3.0367,3.4012,-1.6018,-1.3315,1.1137,-1.4686,0.5285,3.1738,-2.8160,0.0000,0.0000
141.6750,39.5960,0.0000,0,960547_G,-13.6800,7.5410,2.6100,2.7490,1,0,1,0,0,0,0.0000,-3849165.3032,3042615.5678,4058419.4506,8,-13.7660,6.4900,-1.0510,-6.9004,8.0148,-1.2995,0.3826,8.1650,1.1422,0.0000,0.0000
141.7130,40.4050,0.0000,0,950158_G,-10.6810,4.1020,2.6490,2.6820,1,0,1,0,0,0,0.0000,-3805821.3356,3004254.7375,4127290.7452,8,-10.4280,4.8435,0.7415,-6.1624,7.9911,-1.3766,0.3303,5.6423,2.8173,0.0000,0.0000
141.7310,42.9830,0.0000,0,940014_G,-12.6780,2.8370,1.8900,2.7090,1,0,1,0,0,0,0.0000,-3657161.6463,2885040.7476,4341204.9064,0,-9.9802,2.5694,-0.2676,-5.7058,0.9371,-1.6000,0.9650,5.8744,-2.5974,0.0000,0.0000
141.7400,39.0240,0.0000,0,950171_G,-21.2870,10.0810,2.0400,2.3940,1,0,1,0,0,0,0.0000,-3884235.8475,3063184.0317,4009235.2051,8,-21.6374,8.1785,-1.9025,-7.4133,7.9743,-1.1015,0.3695,15.3257,-0.5736,0.0000,0.0000
141.7410,44.8920,0.0000,0,950104_G,2.0600,3.1810,2.1740,3.0710,1,0,1,0,0,0,0.0000,-3542080.5922,2793253.4668,4493968.3588,0,0.9292,2.5960,-0.5850,1.4578,0.9103,-1.4694,0.5840,1.9980,-2.2698,0.0000,0.0000
141.7500,45.4030,0.0000,0,940001_G,2.5440,2.6010,2.1800,3.0690,1,0,1,0,0,0,0.0000,-3510903.2968,2767772.9872,4534020.5329,0,3.4288,2.1072,-0.4938,3.3755,0.8862,-1.4935,0.6259,1.4401,-1.8469,0.0000,0.0000
141.7560,44.3980,0.0000,0,940003_G,-1.1760,3.8010,2.1750,2.9070,1,0,1,0,0,0,0.0000,-3573110.6084,2816206.6119,4454908.7938,0,-1.6818,3.0483,-0.7527,-0.3959,0.8702,-1.4770,0.5474,2.7628,-2.7255,0.0000,0.0000
141.7890,40.1330,0.0000,0,940027_G,-10.2460,3.2360,2.4820,2.7830,1,0,1,0,0,0,0.0000,-3825155.3287,3011289.7434,4104226.1456,8,-11.0434,4.9129,1.6769,-6.4027,7.9438,-1.3026,0.3396,5.9433,2.6913,0.0000,0.0000
141.7940,44.6400,0.0000,0,970781_G,-1.3660,4.1030,2.2070,3.0230,1,0,1,0,0,0,0.0000,-3560160.1480,2802173.5172,4474084.7960,0,-0.3736,2.7391,-1.3639,0.5126,0.7684,-1.4840,0.5695,2.3702,-2.5402,0.0000,0.0000
