,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,Unnamed: 38,centroid_lon,centroid_lat
232,j_cut_2bbbbbb               ,141.912,34.157,142.063,34.129,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.9875,34.143
233,kanazawaaa                  ,140.706,39.206,140.736,39.388,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.721,39.297
234,kanazawaaba                 ,140.736,39.388,140.826,39.507,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.781,39.4475
235,kanazawaabb                 ,140.826,39.507,140.932,39.706,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.879,39.6065
236,kanazawabaa                 ,140.932,39.706,140.98,40.037,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.956,39.8715
237,kanazawabab                 ,140.98,40.037,140.946,40.339,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.963,40.188
238,kanazawabb                  ,140.946,40.339,140.847,40.765,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.8965,40.552
239,kurokura                    ,138.974,35.377,139.72,35.935,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,139.34699999999998,35.656000000000006
240,median_tectonic_lineaaabaa  ,132.677,33.731,132.755,33.772,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,132.716,33.7515
241,median_tectonic_lineaaabaa  ,132.677,33.731,131.989,33.424,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,132.333,33.5775
242,median_tectonic_lineaaababa ,132.755,33.772,132.905,33.798,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,132.82999999999998,33.785
243,median_tectonic_lineaaababba,132.905,33.798,132.974,33.831,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,132.9395,33.8145
244,median_tectonic_lineaaababbb,132.974,33.831,133.095,33.877,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,133.03449999999998,33.854
245,median_tectonic_lineaaabb   ,133.095,33.877,133.25,33.902,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,133.1725,33.8895
246,median_tectonic_lineaabaa   ,133.25,33.902,133.627,33.977,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,133.4385,33.939499999999995
247,median_tectonic_lineaabab   ,133.627,33.977,133.857,34.042,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,133.74200000000002,34.0095
248,median_tectonic_lineaabba   ,133.857,34.042,134.097,34.068,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,133.977,34.055
249,median_tectonic_lineaabbb   ,134.097,34.068,134.768,34.195,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,134.4325,34.1315
250,median_tectonic_lineabaaaa  ,134.768,34.195,134.89,34.345,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,134.829,34.269999999999996
251,median_tectonic_lineabaaab  ,134.89,34.345,134.949,34.466,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,134.9195,34.4055
252,median_tectonic_lineabaab   ,134.949,34.466,135.199,34.707,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,135.074,34.5865
253,median_tectonic_lineababa   ,135.199,34.707,135.337,34.788,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,135.268,34.7475
254,median_tectonic_lineababb   ,135.337,34.788,135.467,34.829,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,135.402,34.808499999999995
255,mex-coast                   ,253.92,18.86,268.64,12.88,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,261.28,15.870000000000001
256,mtl-conn1a                  ,135.467,34.829,135.652,34.856,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.5595,34.8425
257,mtl-conn1baa                ,135.652,34.856,135.73,34.862,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.69099999999997,34.859
258,mtl-conn1bab                ,135.73,34.862,135.775,34.892,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.7525,34.877
259,mtl-conn1bba                ,135.775,34.892,135.831,34.976,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.803,34.934
260,mtl-conn1bbb                ,135.831,34.976,135.876,35.058,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.8535,35.016999999999996
261,muikamachia                 ,138.334,36.727,138.387,36.856,135.0,100,0,0,0,0,0,0,0,0,10.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.3605,36.7915
262,muikamachibaaa              ,138.387,36.856,138.599,37.104,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.493,36.980000000000004
263,muikamachibaab              ,138.599,37.104,138.771,37.333,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.685,37.2185
264,muikamachibabaa             ,138.771,37.333,138.927,37.523,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.849,37.428
265,muikamachibabab             ,138.927,37.523,139.022,37.717,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.97449999999998,37.620000000000005
266,muikamachibabba             ,139.022,37.717,139.141,37.811,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,139.0815,37.763999999999996
267,muikamachibabbb             ,139.141,37.811,139.322,37.92,135.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,139.23149999999998,37.8655
268,muikamachibb                ,139.322,37.92,139.419,38.021,135.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,139.3705,37.9705
269,n_ridge_1aaaa               ,131.794,33.351,131.514,33.299,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,131.654,33.325
270,n_ridge_1aaab               ,131.514,33.299,131.406,33.259,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,131.46,33.278999999999996
271,n_ridge_1aaba               ,131.406,33.259,131.236,33.208,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,131.321,33.2335
272,n_ridge_1aabb               ,131.236,33.208,131.109,33.102,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,131.1725,33.155
273,n_ridge_1aba                ,131.109,33.102,130.917,32.959,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,131.013,33.0305
274,n_ridge_1abb                ,130.917,32.959,130.829,32.908,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,130.873,32.9335
275,n_ridge_2a                  ,121.776,24.283,121.917,24.812,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,121.84649999999999,24.5475
276,n_ridge_2baaaaa             ,121.917,24.812,122.486,24.909,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,122.20150000000001,24.860500000000002
277,n_ridge_2baaaab             ,122.486,24.909,123.194,24.854,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,122.84,24.8815
278,n_ridge_2baaab              ,123.194,24.854,123.717,24.895,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,123.4555,24.874499999999998
279,n_ridge_2baab               ,123.717,24.895,123.785,24.909,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,123.751,24.902
280,n_ridge_2bab                ,123.785,24.909,124.686,25.143,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,124.2355,25.026
281,n_ridge_2bb                 ,124.686,25.143,124.671,25.473,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,124.67850000000001,25.308
282,n_ridge_3aaaaaaa            ,124.671,25.473,125.732,25.652,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,125.20150000000001,25.5625
283,n_ridge_3aaaaaab            ,125.732,25.652,125.64,25.914,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,125.686,25.783
284,n_ridge_3aaaaaba            ,125.64,25.914,126.101,26.135,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,125.87049999999999,26.024500000000003
285,n_ridge_3aaaaabb            ,126.101,26.135,126.363,26.369,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.232,26.252000000000002
286,n_ridge_3aaaab              ,126.363,26.369,126.439,26.52,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.401,26.444499999999998
287,n_ridge_3aaab               ,126.439,26.52,126.809,26.823,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.624,26.6715
288,n_ridge_3aabaa              ,126.809,26.823,126.752,26.972,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.78049999999999,26.8975
289,n_ridge_3aababa             ,126.752,26.972,126.885,27.154,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.8185,27.063000000000002
290,n_ridge_3aababb             ,126.885,27.154,127.408,27.484,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,127.1465,27.319000000000003
291,n_ridge_3aabb               ,127.408,27.484,127.325,27.643,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,127.3665,27.5635
292,na-e                        ,285.123,83.254,268.64,12.88,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,276.88149999999996,48.067
293,neodaniaaa                  ,137.2,35.203,137.158,35.27,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,137.17899999999997,35.23650000000001
294,neodaniaab                  ,137.158,35.27,136.89,35.428,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,137.024,35.349000000000004
295,neodaniaba                  ,136.89,35.428,136.713,35.52,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,136.80149999999998,35.474000000000004
296,neodaniabb                  ,136.713,35.52,136.55,35.726,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,136.63150000000002,35.623000000000005
297,neodanib                    ,136.55,35.726,136.375,35.886,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,136.4625,35.806
298,neryu                       ,130.0,26.986,128.531,28.366,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,129.2655,27.676000000000002
299,nktz2                       ,136.898,36.211,136.375,35.886,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,136.6365,36.048500000000004
300,nktz3                       ,136.375,35.886,136.133,35.711,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,136.25400000000002,35.798500000000004
301,nnktzaa                     ,138.334,36.727,138.226,36.671,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,138.28,36.699
302,nnktzab                     ,138.226,36.671,138.121,36.611,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,138.1735,36.641
303,nnktzb                      ,138.121,36.611,137.843,36.562,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,137.982,36.5865
304,nw-izua                     ,138.974,35.377,138.834,35.354,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,138.904,35.3655
305,nw-izub                     ,138.834,35.354,138.547,35.297,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,138.6905,35.3255
306,nwhonshu-sojaa              ,141.276,46.92,140.425,46.024,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.8505,46.472
307,ok_eu_1                     ,144.88,65.161,142.201,68.038,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,143.5405,66.5995
308,ok_eu_2ab                   ,142.376,54.096,141.439,56.281,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,141.9075,55.1885
309,ok_eu_2baa                  ,141.439,56.281,142.007,59.925,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,141.723,58.102999999999994
310,ok_eu_2bab                  ,142.007,59.925,146.852,61.85,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,144.42950000000002,60.8875
311,ok_eu_2bb                   ,146.852,61.85,144.88,65.161,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,145.86599999999999,63.5055
312,okhostk1                    ,162.646,56.387,164.025,55.235,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,163.3355,55.811
313,okin-yang                   ,129.107,31.359,129.337,31.861,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,129.22199999999998,31.61
314,okinawa_connaaa             ,127.325,27.643,128.531,28.366,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,127.928,28.0045
315,okinawa_connaab             ,128.531,28.366,128.316,28.698,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,128.4235,28.532
316,okinawa_connab              ,128.316,28.698,129.044,29.346,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,128.68,29.022
317,okinawa_connbaaa            ,129.044,29.346,128.65,29.879,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,128.847,29.6125
318,okinawa_connbaaba           ,128.65,29.879,128.875,30.087,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,128.7625,29.983
319,okinawa_connbaabb           ,128.875,30.087,128.843,30.35,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,128.85899999999998,30.2185
320,okinawa_connbab             ,128.843,30.35,128.905,30.662,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,128.874,30.506
321,okinawa_connbb              ,128.905,30.662,129.107,31.359,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,129.006,31.0105
322,pac-s                       ,158.7,-59.8,242.88,-54.28,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,200.79,-57.04
323,pac_12aaa                   ,147.688,19.393,147.853,17.156,25.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,147.7705,18.2745
324,pac_12aab                   ,147.853,17.156,146.863,13.258,155.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,147.358,15.206999999999999
325,pac_12abaa                  ,146.863,13.258,141.543,10.92,155.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,144.203,12.088999999999999
326,pac_12abab                  ,141.543,10.92,138.75,10.789,155.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,140.1465,10.8545
327,pac_12abba                  ,138.75,10.789,137.12,7.497,155.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.935,9.143
328,pac_12abbb                  ,137.12,7.497,134.488,6.837,155.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,135.804,7.167
329,pac_12b                     ,134.488,6.837,132.7,3.746,155.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,133.594,5.2915
330,pac_19                      ,127.104,4.015,127.998,1.218,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,127.551,2.6165
331,pac_20a                     ,127.998,1.218,132.425,0.416,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,130.2115,0.817
332,pac_20b                     ,132.425,0.416,152.121,-2.852,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,142.27300000000002,-1.218
333,pac_22                      ,152.121,-2.852,164.629,-9.718,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,158.375,-6.285
334,pac_23                      ,164.629,-9.718,167.905,-16.076,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,166.267,-12.897
335,pac_24a                     ,167.905,-16.076,185.84,-15.18,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,176.8725,-15.628
336,pac_crossa                  ,242.88,-54.28,253.92,18.86,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,248.39999999999998,-17.71
337,pac_crossb                  ,222.518,58.648,253.92,18.86,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,238.219,38.754000000000005
338,pac_na_6aa                  ,214.594,59.586,217.715,60.5,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,216.15449999999998,60.043
339,pac_na_6aba                 ,217.715,60.5,220.258,60.336,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,218.9865,60.418
340,pac_na_6abb                 ,220.258,60.336,222.518,58.648,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,221.388,59.492000000000004
341,pac_na_6b                   ,204.236,54.617,208.477,56.234,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,206.35649999999998,55.4255
342,pac_na_7a                   ,208.477,56.234,212.105,57.523,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,210.291,56.8785
343,pac_na_7b                   ,212.105,57.523,214.594,59.586,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,213.34949999999998,58.554500000000004
344,pac_sub_1aaaaaa             ,142.063,34.129,142.204,34.71,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,142.1335,34.4195
345,pac_sub_1aaaaab             ,142.204,34.71,142.263,35.11,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,142.2335,34.91
346,pac_sub_1aaaab              ,142.263,35.11,142.343,35.391,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,142.303,35.2505
347,pac_sub_1aaaba              ,142.343,35.391,142.474,35.827,160.0,100,0,0,0,0,0,0,0,0,18.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,142.4085,35.608999999999995
348,pac_sub_1aaabb              ,142.474,35.827,142.743,36.236,160.0,100,0,0,0,0,0,0,0,0,23.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,142.6085,36.031499999999994
349,pac_sub_1aab                ,142.743,36.236,143.361,37.021,160.0,100,0,0,0,0,0,0,0,0,50.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,143.052,36.6285
350,pac_sub_1ab                 ,143.361,37.021,143.644,37.612,160.0,100,0,0,0,0,0,0,0,0,31.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,143.5025,37.316500000000005
351,pac_sub_1baaa               ,143.644,37.612,143.861,38.214,160.0,100,0,0,0,0,0,0,0,0,60.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,,143.7525,37.913
