,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,Unnamed: 38,centroid_lon,centroid_lat
217,cfm_newport_inglewood_rose_conyon_complete_trace_part14_sa,242.117,33.572,242.184,33.525,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.1505,33.548500000000004
218,cfm_newport_inglewood_rose_conyon_complete_trace_part14_sb,242.184,33.525,242.209,33.503,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.19650000000001,33.513999999999996
219,cfm_newport_inglewood_rose_conyon_complete_trace_part1_s,242.812,32.764,242.868,32.707,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.84,32.7355
220,cfm_newport_inglewood_rose_conyon_complete_trace_part2_s,242.777,32.828,242.812,32.764,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-1.5,0.8,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7945,32.79600000000001
221,cfm_newport_inglewood_rose_conyon_complete_trace_part3_s,242.739,32.858,242.777,32.828,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.75799999999998,32.843
222,cfm_newport_inglewood_rose_conyon_complete_trace_part4_s,242.692,32.965,242.739,32.858,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.71550000000002,32.911500000000004
223,cfm_newport_inglewood_rose_conyon_complete_trace_part5_s,242.682,33.008,242.692,32.965,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.687,32.98650000000001
224,cfm_newport_inglewood_rose_conyon_complete_trace_part6_s,242.624,33.085,242.682,33.008,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.653,33.0465
225,cfm_newport_inglewood_rose_conyon_complete_trace_part7_s,242.575,33.13,242.624,33.085,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.59949999999998,33.1075
226,cfm_newport_inglewood_rose_conyon_complete_trace_part8_s,242.513,33.222,242.575,33.13,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.54399999999998,33.176
227,cfm_newport_inglewood_rose_conyon_complete_trace_part9_s,242.443,33.264,242.513,33.222,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.478,33.243
228,cfm_palos_verdes_extruded_trace_part1_s_2,241.443,33.972,241.504,33.904,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.4735,33.938
229,cfm_palos_verdes_extruded_trace_part2_s_2,241.504,33.904,241.561,33.865,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.5325,33.8845
230,cfm_palos_verdes_extruded_trace_part3_s_2,241.561,33.865,241.6,33.819,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.5805,33.842
231,cfm_palos_verdes_extruded_trace_part4_s_2,241.6,33.819,241.666,33.791,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.63299999999998,33.805
232,cfm_palos_verdes_extruded_trace_part5_s_2,241.666,33.791,241.746,33.749,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.70600000000002,33.769999999999996
233,cfm_palos_verdes_extruded_trace_part6_s_2,241.746,33.749,241.767,33.694,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.75650000000002,33.721500000000006
234,cfm_palos_verdes_extruded_trace_part7_s_2,241.854,33.585,241.881,33.547,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-3.3,1.6,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.8675,33.566
235,cfm_palos_verdes_extruded_trace_part8_s_2,241.767,33.694,241.854,33.585,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.8105,33.6395
236,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part10_s,242.772,36.237,242.797,36.195,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.78449999999998,36.216
237,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part11_s,242.706,36.283,242.772,36.237,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.73899999999998,36.260000000000005
238,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part12_s,242.677,36.315,242.706,36.283,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.6915,36.299
239,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part13_s,242.64,36.366,242.677,36.315,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.6585,36.3405
240,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part14_s,242.592,36.436,242.64,36.366,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.61599999999999,36.400999999999996
241,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part15_0_s,242.78,35.997,242.793,36.041,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7865,36.019
242,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part1_s,243.064,35.643,243.103,35.611,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.08350000000002,35.626999999999995
243,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part2_s,242.952,35.686,243.064,35.643,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.00799999999998,35.664500000000004
244,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part3_s,242.886,35.748,242.952,35.686,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.91899999999998,35.717
245,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part4_s,242.862,35.795,242.886,35.748,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.874,35.7715
246,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part5_s,242.815,35.894,242.862,35.795,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.8385,35.8445
247,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part6_0_s,242.78,35.997,242.815,35.894,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7975,35.945499999999996
248,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part7_s,242.793,36.041,242.807,36.079,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.8,36.06
249,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part8_s,242.79,36.126,242.807,36.079,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7985,36.1025
250,cfm_panamint_valley_low_dip_truncated_at_garlock_trace_part9_s,242.79,36.126,242.797,36.195,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7935,36.1605
251,cfm_pleito_truncated_complete_trace_part1_s_2,240.695,34.932,240.805,34.942,61.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.75,34.937
252,cfm_pleito_truncated_complete_trace_part2_s_2,240.805,34.942,240.884,34.985,48.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.84449999999998,34.963499999999996
253,cfm_pleito_truncated_complete_trace_part3_s_2,240.884,34.985,240.942,34.998,43.1,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.913,34.9915
254,cfm_san_andreas_mojave_extruded_trace_part1_sa,241.993,34.512,242.231,34.412,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-50.0,1.0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.112,34.462
255,cfm_san_andreas_mojave_extruded_trace_part1_sb,242.231,34.412,242.47,34.311,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.3505,34.3615
256,cfm_san_andreas_mojave_extruded_trace_part2_sa,241.498,34.699,241.745,34.605,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.6215,34.652
257,cfm_san_andreas_mojave_extruded_trace_part2_sb,241.745,34.605,241.993,34.512,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.869,34.558499999999995
258,cfm_san_bernardino_valley_san_jacinto_complete_trace_part2_sa,242.52,34.254,242.566,34.232,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.543,34.242999999999995
259,cfm_san_bernardino_valley_san_jacinto_complete_trace_part2_sb,242.566,34.232,242.614,34.195,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.59,34.213499999999996
260,cfm_san_bernardino_valley_san_jacinto_complete_trace_part3_s,242.614,34.195,242.636,34.161,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.625,34.178
261,cfm_san_bernardino_valley_san_jacinto_complete_trace_part5_s,242.656,34.12,242.778,34.008,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-2.5,1.2,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.71699999999998,34.064
262,cfm_san_bernardino_valley_san_jacinto_complete_trace_part6_s,242.636,34.161,242.656,34.12,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.64600000000002,34.1405
263,cfm_sierra_madre_extruded_complete_trace_part10_s_2,242.15,34.153,242.191,34.131,123.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.1705,34.141999999999996
264,cfm_sierra_madre_extruded_complete_trace_part2_s_2a,241.562,34.335,241.632,34.309,111.4,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.597,34.322
265,cfm_sierra_madre_extruded_complete_trace_part2_s_2b,241.632,34.309,241.702,34.284,111.4,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.667,34.296499999999995
266,cfm_sierra_madre_extruded_complete_trace_part3_s_2,241.702,34.284,241.786,34.213,118.1,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.744,34.2485
267,cfm_sierra_madre_extruded_complete_trace_part4_s_2,241.786,34.213,241.888,34.201,123.4,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.837,34.207
268,cfm_sierra_madre_extruded_complete_trace_part5_s_2,241.888,34.201,241.932,34.176,120.9,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.91,34.188500000000005
269,cfm_sierra_madre_extruded_complete_trace_part6_s_2,241.932,34.176,241.997,34.175,126.5,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.9645,34.1755
270,cfm_sierra_madre_extruded_complete_trace_part7_s_2a,241.997,34.175,242.029,34.162,119.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.013,34.168499999999995
271,cfm_sierra_madre_extruded_complete_trace_part7_s_2b,242.029,34.162,242.06,34.15,119.6,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.0445,34.156
272,cfm_sierra_madre_extruded_complete_trace_part8_s_2,242.06,34.15,242.15,34.153,126.4,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.10500000000002,34.1515
273,cfm_sierra_madre_extruded_complete_trace_part9_s_2aa,242.191,34.131,242.216,34.129,134.2,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.20350000000002,34.129999999999995
274,cfma_anza_san_jacinto_extruded_90dip_trace_part5_s,243.104,33.743,243.159,33.702,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.13150000000002,33.7225
275,cfma_anza_san_jacinto_extruded_90dip_trace_part6_s,243.159,33.702,243.451,33.513,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.305,33.6075
276,cfma_banning_complete_trace_part4_s,243.202,33.951,243.246,33.945,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.224,33.948
277,cfma_banning_complete_trace_part6_s,243.246,33.945,243.307,33.95,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.2765,33.947500000000005
278,cfma_banning_complete_trace_part7_s,243.307,33.95,243.406,33.935,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.35649999999998,33.9425
279,cfma_banning_complete_trace_part8_s,243.502,33.9,243.611,33.852,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.5565,33.876
280,cfma_banning_complete_trace_part9_s,243.406,33.935,243.502,33.9,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.454,33.917500000000004
281,cfma_blackwater_extruded_90_trace_part1_s,242.587,35.451,242.687,35.368,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.637,35.4095
282,cfma_blackwater_extruded_90_trace_part2_s,242.687,35.368,242.786,35.229,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7365,35.298500000000004
283,cfma_blackwater_extruded_90_trace_part4_s,242.786,35.229,242.872,35.108,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.829,35.168499999999995
284,cfma_borrego_san_jacinto_extruded_90dip_trace_part1_s,243.795,33.208,243.836,33.184,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.8155,33.196
285,cfma_borrego_san_jacinto_extruded_90dip_trace_part2_s,243.836,33.184,243.871,33.145,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.8535,33.164500000000004
286,cfma_borrego_san_jacinto_extruded_90dip_trace_part3_s,243.871,33.145,243.942,33.099,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.9065,33.122
287,cfma_borrego_san_jacinto_extruded_90dip_trace_part4_s,243.989,33.031,244.057,33.003,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.023,33.016999999999996
288,cfma_borrego_san_jacinto_extruded_90dip_trace_part5_s,243.942,33.099,243.989,33.031,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.96550000000002,33.065
289,cfma_brawley_seismic_zone_complete_trace_part1_saba,244.285,33.335,244.33,33.243,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.3075,33.289
290,cfma_brawley_seismic_zone_complete_trace_part1_sabb,244.33,33.243,244.374,33.151,90.0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.352,33.197
291,cfma_brawley_seismic_zone_complete_trace_part1_sba,244.374,33.151,244.423,33.017,90.0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.3985,33.084
292,cfma_brawley_seismic_zone_complete_trace_part1_sbb,244.423,33.017,244.446,32.899,90.0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.4345,32.958
293,cfma_carrizo_extruded_1_trace_part1_sa,241.144,34.792,241.421,34.723,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-42.5,21.2,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.2825,34.7575
294,cfma_carrizo_extruded_1_trace_part1_sb,241.421,34.723,241.493,34.701,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.457,34.712
295,cfma_carrizo_extruded_1_trace_part3_s,240.594,34.942,240.79,34.864,90.0,0,0,0,0,0,0,0,0,0,25.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.692,34.903
296,cfma_carrizo_extruded_1_trace_part4_saa,240.333,35.134,240.399,35.085,90.0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.36599999999999,35.1095
297,cfma_carrizo_extruded_1_trace_part4_sab,240.399,35.085,240.464,35.037,90.0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.4315,35.061
298,cfma_carrizo_extruded_1_trace_part4_sba,240.464,35.037,240.529,34.988,90.0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.4965,35.0125
299,cfma_carrizo_extruded_1_trace_part4_sbb,240.529,34.988,240.594,34.942,90.0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.5615,34.965
300,cfma_carrizo_extruded_1_trace_part5_saa,240.14,35.307,240.188,35.264,90.0,0,0,0,0,0,0,0,0,0,17.5,1,0,0,0,-33.9,16.9,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.164,35.2855
301,cfma_carrizo_extruded_1_trace_part5_sab,240.188,35.264,240.236,35.221,90.0,0,0,0,0,0,0,0,0,0,17.5,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.212,35.2425
302,cfma_carrizo_extruded_1_trace_part5_sba,240.236,35.221,240.284,35.177,90.0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.26,35.199
303,cfma_carrizo_extruded_1_trace_part5_sbb,240.284,35.177,240.333,35.134,90.0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.30849999999998,35.1555
304,cfma_cerro_prieto_extruded_90_trace_part10_s,245.199,31.965,245.251,31.926,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,245.22500000000002,31.9455
305,cfma_cerro_prieto_extruded_90_trace_part1_s,244.106,32.653,244.251,32.566,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.17849999999999,32.6095
306,cfma_cerro_prieto_extruded_90_trace_part2_s,244.251,32.566,244.435,32.391,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.34300000000002,32.4785
307,cfma_cerro_prieto_extruded_90_trace_part3_s,244.435,32.391,244.546,32.315,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.4905,32.352999999999994
308,cfma_cerro_prieto_extruded_90_trace_part4_s,244.546,32.315,245.007,32.136,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.7765,32.2255
309,cfma_cerro_prieto_extruded_90_trace_part5_s,245.007,32.136,245.064,32.079,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,245.0355,32.1075
310,cfma_cerro_prieto_extruded_90_trace_part6_s,245.064,32.079,245.106,32.057,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,245.08499999999998,32.068
311,cfma_cerro_prieto_extruded_90_trace_part7_s,245.106,32.057,245.147,32.013,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,245.1265,32.035
312,cfma_cerro_prieto_extruded_90_trace_part8_s,245.251,31.926,245.344,31.826,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,245.2975,31.875999999999998
313,cfma_cerro_prieto_extruded_90_trace_part9_s,245.147,32.013,245.199,31.965,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,245.173,31.988999999999997
314,cfma_chino_extruded_65_upper_complete_trace_part2_s,242.352,33.909,242.403,33.854,53.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.3775,33.8815
315,cfma_chino_extruded_65_upper_complete_trace_part3_s,242.292,33.967,242.352,33.909,61.2,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.322,33.938
316,cfma_chino_extruded_65_upper_complete_trace_part4_sa,242.255,34.033,242.274,34.0,67.3,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.2645,34.0165
