,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag
1590,Numbala_fault_ATA_3                                                 ,281.788,-6.39,282.04,-6.98,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1591,Numbala_fault_ATA_4                                                 ,282.04,-6.98,282.368,-7.988,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1592,Numbala_fault_ATA_5                                                 ,282.368,-7.988,282.979,-9.69,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1593,Numbala_fault_ATA_6                                                 ,282.979,-9.69,283.385,-10.663,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1594,Numbala_fault_ATA_7                                                 ,283.385,-10.663,283.676,-11.187,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1595,Numbala_fault_ATA_8                                                 ,283.676,-11.187,284.564,-11.587,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1596,Numbala_fault_ATA_9                                                 ,284.564,-11.587,285.622,-12.31,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1597,Nunatak_close                                                       ,221.406,59.389,221.694,59.3,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1598,OA_EP_CR_faults_ATA_14                                              ,293.068,10.606,294.008,10.665,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1599,OA_EP_CR_faults_ATA_15                                              ,294.008,10.665,294.589,10.556,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1600,OA_EP_CR_faults_ATA_23                                              ,299.244,10.447,299.977,10.375,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1601,OK-EU_close                                                         ,142.529,54.406,142.409,54.035,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1602,OK-EU_hindle00_10                                                   ,141.362,59.706,141.911,58.911,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1603,OK-EU_hindle00_11                                                   ,141.911,58.911,142.529,54.406,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1604,OK-EU_hindle00_2                                                    ,136.566,70.996,140.409,68.825,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1605,OK-EU_hindle00_3                                                    ,140.409,68.825,140.425,68.123,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1606,OK-EU_hindle00_4                                                    ,140.425,68.123,139.849,67.262,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1607,OK-EU_hindle00_5                                                    ,139.849,67.262,142.75,65.721,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1608,OK-EU_hindle00_6                                                    ,142.75,65.721,142.189,64.654,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1609,OK-EU_hindle00_7                                                    ,142.189,64.654,141.732,64.019,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1610,OK-EU_hindle00_8                                                    ,141.732,64.019,141.457,62.5,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1611,OK-EU_hindle00_9                                                    ,141.457,62.5,141.362,59.706,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1612,OK-NA_hindle00_01                                                   ,163.078,59.615,164.644,59.173,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1613,OK-NA_hindle00_10                                                   ,149.452,63.928,147.348,64.526,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1614,OK-NA_hindle00_11                                                   ,147.348,64.526,145.682,65.066,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1615,OK-NA_hindle00_12                                                   ,145.682,65.066,143.959,65.412,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1616,OK-NA_hindle00_2                                                    ,163.078,59.615,160.424,60.122,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1617,OK-NA_hindle00_3                                                    ,160.424,60.122,157.68,61.032,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1618,OK-NA_hindle00_4                                                    ,157.68,61.032,156.12,61.596,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1619,OK-NA_hindle00_5                                                    ,156.12,61.596,155.019,62.108,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1620,OK-NA_hindle00_6                                                    ,155.019,62.108,153.097,62.534,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1621,OK-NA_hindle00_7                                                    ,153.097,62.534,152.171,62.567,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1622,OK-NA_hindle00_8                                                    ,152.171,62.567,151.45,62.861,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1623,OK-NA_hindle00_9                                                    ,151.45,62.861,149.452,63.928,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1624,OK_connect                                                          ,136.566,70.996,135.354,71.393,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1625,OK_triple-junction                                                  ,143.959,65.412,142.75,65.721,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1626,Oca_Ancon_usgs_1                                                    ,286.094,11.332,286.304,11.328,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1627,Oca_Ancon_usgs_10                                                   ,289.374,10.888,289.538,10.854,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1628,Oca_Ancon_usgs_11a                                                  ,289.538,10.854,289.937,10.868,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1629,Oca_Ancon_usgs_11b                                                  ,289.937,10.868,290.322,10.887,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1630,Oca_Ancon_usgs_12                                                   ,290.322,10.887,290.546,10.882,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1631,Oca_Ancon_usgs_13                                                   ,290.546,10.882,291.156,10.637,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1632,Oca_Ancon_usgs_14                                                   ,291.156,10.637,291.487,10.626,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1633,Oca_Ancon_usgs_15                                                   ,291.487,10.626,291.925,10.579,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1634,Oca_Ancon_usgs_2                                                    ,286.304,11.328,286.657,11.245,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1635,Oca_Ancon_usgs_3                                                    ,286.657,11.245,286.821,11.209,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1636,Oca_Ancon_usgs_4                                                    ,286.821,11.209,287.368,11.175,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1637,Oca_Ancon_usgs_5                                                    ,287.368,11.175,287.731,11.122,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1638,Oca_Ancon_usgs_6                                                    ,287.731,11.122,288.129,11.013,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1639,Oca_Ancon_usgs_7                                                    ,288.129,11.013,288.599,10.895,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1640,Oca_Ancon_usgs_8                                                    ,288.599,10.895,289.145,10.891,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1641,Oca_Ancon_usgs_9                                                    ,289.145,10.891,289.374,10.888,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1642,Oca_SM_connect                                                      ,285.727,11.363,286.094,11.332,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1643,Oinak-Djaraa                                                        ,75.083,40.603,75.424,40.773,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1644,Oinak-Djarab                                                        ,75.424,40.773,75.969,40.922,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1645,Oinak-Djarba                                                        ,75.969,40.922,76.293,41.083,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1646,Oinak-Djarbb                                                        ,76.293,41.083,76.609,41.298,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1647,Oinak_connect                                                       ,75.083,40.603,74.834,40.466,120.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1648,Okinawa_trougha                                                     ,121.889,24.62,122.531,24.675,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1649,Okinawa_troughb                                                     ,122.531,24.675,123.194,24.854,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1650,Olym_1                                                              ,234.437,47.156,233.937,47.312,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1651,Olym_McCaffrey13_2                                                  ,234.437,47.156,235.703,47.316,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1652,Olym_McCaffrey13_3                                                  ,235.703,47.316,236.775,47.549,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1653,Olym_McCaffrey13_4                                                  ,236.775,47.549,237.341,47.65,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1654,Olym_close                                                          ,237.341,47.65,237.167,48.078,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1655,Olym_close2                                                         ,233.002,49.735,233.743,49.31,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1656,OrBR_McCaffrey13_2                                                  ,239.947,40.974,239.808,41.855,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1657,OrBR_McCaffrey13_3                                                  ,239.808,41.855,239.74,42.528,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1658,OrBR_McCaffrey13_4                                                  ,239.74,42.528,240.32,42.839,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1659,OrBR_McCaffrey13_5                                                  ,240.32,42.839,240.902,43.218,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1660,OrBR_McCaffrey13_6                                                  ,240.902,43.218,239.974,43.532,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1661,OrBR_McCaffrey13_7                                                  ,239.974,43.532,239.248,43.712,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1662,OrBR_OrCR                                                           ,239.248,43.712,238.455,43.821,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1663,OrBR_Sierra                                                         ,239.947,40.974,240.07,40.023,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1664,OrCR_McCaffrey13_5                                                  ,238.04,41.725,237.709,42.342,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1665,OrCR_McCaffrey13_6                                                  ,237.709,42.342,237.908,43.308,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1666,OrCR_McCaffrey13_7                                                  ,237.908,43.308,238.455,43.821,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1667,OrCR_McCaffrey13_8                                                  ,238.455,43.821,238.199,44.291,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1668,OrCR_close                                                          ,238.199,44.291,237.987,44.735,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1669,OrCR_mohawk                                                         ,238.04,41.725,238.085,41.636,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1670,Ordos_close                                                         ,112.952,39.349,115.718,40.363,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1671,Ordos_wang11_1                                                      ,106.433,34.764,108.325,34.247,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1672,Ordos_wang11_2                                                      ,108.325,34.247,110.108,34.134,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1673,Ordos_wang11_3                                                      ,110.108,34.134,110.796,34.833,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1674,Ordos_wang11_4                                                      ,110.796,34.833,112.629,37.696,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1675,Ordos_wang11_5                                                      ,112.629,37.696,112.952,39.349,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1676,Ovacik_Ozener                                                       ,38.299,38.985,39.617,39.577,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1677,Ovacik_closea                                                       ,38.299,38.985,37.828,38.083,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1678,Ovacik_closeb                                                       ,37.828,38.083,37.733,37.883,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1679,PENN_Li16_close                                                     ,188.909,53.342,188.373,50.973,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,5.0,1,0.0,1.0,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0
1680,PM_90                                                               ,281.354,7.337,281.772,7.51,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1681,PM_91                                                               ,281.772,7.51,281.987,7.637,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1682,PM_92                                                               ,281.987,7.637,282.293,7.829,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1683,PM_93                                                               ,282.293,7.829,282.466,8.012,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1684,PM_94                                                               ,282.466,8.012,282.669,8.105,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1685,PM_95                                                               ,282.669,8.105,282.851,8.19,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1686,PM_96                                                               ,282.851,8.19,283.094,8.443,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1687,PM_97                                                               ,283.094,8.443,283.277,8.68,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1688,PNG_126a                                                            ,145.9,-8.0,145.836,-7.761,140.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1689,PNG_126b                                                            ,145.836,-7.761,145.707,-6.987,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1690,PNG_149                                                             ,151.358,-9.74,151.183,-9.642,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1691,PNG_151                                                             ,150.0,-9.313,149.222,-9.667,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,5.0,5.0,1,0,0,0,0,0,0,0,0,0
1692,PNG_56                                                              ,145.903,-8.718,147.71,-10.157,140.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1693,PNG_57                                                              ,147.71,-10.157,148.0,-10.3,140.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1694,PNG_58                                                              ,148.0,-10.3,149.993,-10.965,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1695,PNG_59                                                              ,149.993,-10.965,152.0,-11.0,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1696,PNG_81                                                              ,151.183,-9.642,151.117,-9.592,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1697,PNG_add_2                                                           ,152.0,-11.0,152.833,-10.417,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1698,POFZ_fault_1                                                        ,174.193,-42.784,173.5,-42.8,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1699,POFZ_fault_2                                                        ,173.5,-42.8,172.58,-43.098,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1700,POFZ_fault_3                                                        ,172.58,-43.098,171.5,-43.346,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,-4.0,2.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1701,PRVI_close2                                                         ,291.825,17.179,293.765,17.282,135.0,100,0,0,0,0,0,0,0,0,14.0,5,0,1,0,0.0,1.0,0,1.0,3.0,0,0.0,5.0,0,0,0,0,0,0,0,0,0,0
1702,Palestina_USGSaa                                                    ,285.436,7.841,285.423,6.93,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1703,Palestina_USGSab                                                    ,285.423,6.93,285.325,6.413,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1704,Palestina_USGSba                                                    ,285.325,6.413,284.847,4.744,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1705,Palestina_USGSbb                                                    ,284.847,4.744,284.77,4.136,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
1706,Palestina_connect                                                   ,285.436,7.841,285.905,10.509,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0
