name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag
new_segment,28.109718,38.635036,28.317279,38.570668,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,28.317279,38.570668,28.508366,38.441760,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,28.508366,38.441760,28.610499,38.364304,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,28.610499,38.364304,28.752168,38.297109,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,28.752168,38.297109,28.910309,38.172892,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,28.910309,38.172892,29.252949,37.895229,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,29.252949,37.895229,29.394617,37.993959,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,29.485726,37.851344,29.394617,37.993959,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.612408,40.080313,27.568981,40.019047,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.568981,40.019047,27.672606,40.031744,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.672606,40.031744,27.618721,39.988884,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.618721,39.988884,27.560691,39.930107,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.560691,39.930107,27.392817,39.852189,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.392817,39.852189,27.197826,39.764612,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.197826,39.764612,27.197826,39.716564,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.197826,39.716564,27.203777,39.585978,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.203777,39.585978,27.531083,39.647865,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.531083,39.647865,27.531083,39.592857,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.531083,39.592857,27.492401,39.572218,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.492401,39.572218,27.489426,39.542395,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.489426,39.542395,27.445620,39.522946,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.445620,39.522946,27.417944,39.229034,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.417944,39.229034,27.311489,39.164615,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aktug_3n_connect_b_a_a,27.185451,38.999530,27.268926,39.033638,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
new_segment,29.030000,40.171000,29.312990,40.113613,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,29.312990,40.113613,29.435345,40.045199,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,29.435345,40.045199,29.717701,40.167576,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a,29.717701,40.167576,30.193016,39.999136,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a,30.668331,39.830696,30.613719,39.840347,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a,30.336087,39.876294,30.298503,39.860177,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a_a,29.959559,39.840847,29.981563,39.832244,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,30.302705,39.646322,29.966281,39.590745,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a,29.966281,39.590745,30.067017,39.533386,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a,30.236426,39.342391,30.155097,39.336093,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a,29.579687,39.438950,29.568888,39.436403,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a,29.401191,39.424090,29.306907,39.383245,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a,29.232544,39.330196,29.233624,39.271657,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,29.449038,39.046377,29.313445,39.218418,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.311489,39.164615,27.312127,39.146162,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.312127,39.146162,27.300341,39.141637,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.300341,39.141637,27.294208,39.134502,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.294208,39.134502,27.254345,39.110448,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.254345,39.110448,27.240571,39.070997,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.240571,39.070997,27.174291,39.052470,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.174291,39.052470,27.156395,39.050411,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.156395,39.050411,27.148489,39.031324,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.148489,39.031324,27.130751,38.995720,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.130751,38.995720,27.086407,38.915834,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.086407,38.915834,27.079755,38.907208,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.079755,38.907208,27.065713,38.892828,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment,27.065713,38.892828,27.053141,38.861056,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aktug_3n_connect_a_b,27.091157,38.880226,27.185451,38.999530,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_a_a_b,27.059952,38.851210,27.091157,38.880226,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_a_a_a_b,27.033279,38.837391,27.059952,38.851210,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
new_segment,27.059952,38.851210,27.053141,38.861056,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_a_a,27.987034,39.291284,27.991965,39.266447,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_a,27.694935,38.991819,27.854463,38.986172,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_a_b_a,27.645768,39.152303,27.662936,39.063013,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_b_a,27.356636,39.065194,27.462465,39.122500,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_a_b,27.268926,39.033638,27.356636,39.065194,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_b_b_a_a,27.462465,39.122500,27.476686,39.133904,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_b_b_b_a,27.491114,39.140219,27.522929,39.147666,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_b_b_a_b,27.476686,39.133904,27.491114,39.140219,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_b_b_b_b_a,27.522929,39.147666,27.538151,39.154361,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3n_connect_b_b_b_b_b_b,27.538151,39.154361,27.556795,39.159251,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_a_b_b,27.662936,39.063013,27.694935,38.991819,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_a_a_a,27.854463,38.986172,27.858283,39.003860,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_b,27.978658,39.083422,28.492840,39.186192,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_b_a_a,27.917930,39.130244,27.934835,39.170408,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_b_a_a,27.890732,39.059638,27.894238,39.076163,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_a_b_a_a,27.866476,39.014071,27.877350,39.026482,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_a_a_b,27.858283,39.003860,27.866476,39.014071,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_a_b_b,27.894783,39.047382,27.890732,39.059638,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_a_b_a_b,27.877350,39.026482,27.894783,39.047382,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_b_b_a_a,27.905900,39.100235,27.909691,39.105425,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_b_a_b_a,27.894238,39.076163,27.900853,39.085642,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_b_a_b_b,27.900853,39.085642,27.905900,39.100235,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_b_b_b,27.915209,39.117673,27.917930,39.130244,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_a_b_b_a_b,27.909691,39.105425,27.915209,39.117673,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_b_b_a,27.941605,39.200683,27.958322,39.238815,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_b_a_b,27.934835,39.170408,27.941605,39.200683,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_b_b_b_a_a,27.958322,39.238815,27.962531,39.256147,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_b_b_b_b,27.967977,39.268114,27.987034,39.291284,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_a_b_b_b_b_b_a_b,27.962531,39.256147,27.967977,39.268114,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_b_a_a_a,27.975807,39.177957,27.984893,39.161069,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_b_a_a,27.979966,39.240946,27.977545,39.228782,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_a_b_a_a,27.991965,39.266447,27.987014,39.260869,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_a_b_b,27.984015,39.250088,27.979966,39.240946,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_a_b_a_b,27.987014,39.260869,27.984015,39.250088,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_b_b_a,27.975849,39.209429,27.975241,39.193445,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_b_a_b,27.977545,39.228782,27.975849,39.209429,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_a_b_b_b,27.975241,39.193445,27.975807,39.177957,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_b_b,27.980741,39.128421,27.978658,39.083422,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_b_a_b,27.984298,39.152688,27.980741,39.128421,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Naa_b_a_b_a_a_b,27.984893,39.161069,27.984298,39.152688,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_b_a_a_a_a,28.673823,39.111094,28.715891,39.111992,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_b_a,28.608179,39.157627,28.648431,39.155766,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_a_b_a_a,28.541900,39.170710,28.554605,39.165984,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_a_a_b,28.525214,39.172641,28.541900,39.170710,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_a_a_a_b,28.508415,39.181583,28.525214,39.172641,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_a_b_b_a,28.571778,39.164584,28.589576,39.160344,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_a_b_a_b,28.554605,39.165984,28.571778,39.164584,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_a_b_b_b,28.589576,39.160344,28.608179,39.157627,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_a_b_b_a,28.648431,39.155766,28.696590,39.158873,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_b_b_a_a_a_a,28.846291,39.090979,28.856599,39.090256,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
Aktug_3Nab_a_b_b_b_a,28.930859,39.078699,28.954863,39.072032,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
new_segment_b_a_a,30.509331,39.874000,30.486139,39.888241,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_a,30.579790,39.857633,30.558803,39.852707,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b_a,30.613719,39.840347,30.590292,39.853951,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a,30.193016,39.999136,30.430674,39.914916,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a,30.430674,39.914916,30.549502,39.872806,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a,30.549502,39.872806,30.608917,39.851751,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_b_a,30.608917,39.851751,30.637806,39.843525,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_b_b,30.637806,39.843525,30.668331,39.830696,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b_b,30.590292,39.853951,30.579790,39.857633,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_b,30.558803,39.852707,30.509331,39.874000,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_a_a,30.459869,39.870688,30.458510,39.864553,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_b,30.486139,39.888241,30.459869,39.870688,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a_a,30.410563,39.875658,30.403906,39.891116,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_b,30.443069,39.850101,30.410563,39.875658,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_a_b,30.458510,39.864553,30.443069,39.850101,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_b,30.351186,39.881039,30.336087,39.876294,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a_b_a_a,30.403906,39.891116,30.390118,39.891094,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a_b_b,30.373726,39.880547,30.351186,39.881039,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a_b_a_b,30.390118,39.891094,30.373726,39.880547,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_a_a,30.119734,39.848015,30.110792,39.838025,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b,30.157456,39.832930,30.119734,39.848015,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b_a,30.298503,39.860177,30.279431,39.849665,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b_b,30.279431,39.849665,30.157456,39.832930,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_a_a,30.061511,39.845925,30.045411,39.849331,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_b,30.083826,39.851230,30.061511,39.845925,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_a_b_a,30.110792,39.838025,30.101239,39.841766,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_a_b_b_a,30.101239,39.841766,30.092465,39.848345,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_a_b_b_b,30.092465,39.848345,30.083826,39.851230,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a,29.980296,39.858230,29.949154,39.846841,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_b_a,30.028268,39.851545,30.008094,39.855287,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_a_b,30.045411,39.849331,30.028268,39.851545,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
